,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
15,7.63333,Currency,Harbinger's Orb,3.816665,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""57"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
16,1.25,Currency,Armourer's Scrap,0.05,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",25,2021-05-18 19:34:06.254802
17,52.0,Hard Currency,Orb of Unmaking,13.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""70"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-18 19:34:06.254802
18,25.46853090909091,Currency,Ancient Orb,12.734265454545454,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""58"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
19,0.0,,Ancient Shard,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""62"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-18 19:34:06.254802
20,1.0,Prophecy,A Master Seeks Help,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""44"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
21,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
22,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
23,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
24,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""32"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
25,0.0,,Harbinger's Shard,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",11,2021-05-18 19:34:06.254802
26,2.0,Prophecy,Bountiful Traps,2.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""43"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
27,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""45"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
28,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""34"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
29,8.0,Prophecy,Twice Enchanted,8.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""46"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
30,0.0,,Engineer's Shard,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""65"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-18 19:34:06.254802
31,155.009106,Hard Currency,Orb of Fusing,0.410077,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",378,2021-05-18 19:34:06.254802
32,0.0,,Rogue's Marker,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""30"" y=""0""] ~b/o {final_price} {fx_id}",40345,2021-05-18 19:34:06.254802
33,0.0,,Regal Shard,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""52"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-18 19:34:06.254802
34,75.4834,Currency,Orb of Horizons,0.44402,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""55"" y=""0""] ~b/o {final_price} {fx_id}",170,2021-05-18 19:34:06.254802
35,107.44054266666667,Hard Currency,Vaal Orb,0.3188146666666667,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""27"" y=""0""] ~b/o {final_price} {fx_id}",337,2021-05-18 19:34:06.254802
36,199.33134,Hard Currency,Cartographer's Chisel,0.33333,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",598,2021-05-18 19:34:06.254802
37,0.0,,Perandus Coin,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""39"" y=""0""] ~b/o {final_price} {fx_id}",14438,2021-05-18 19:34:06.254802
38,23.599359999999997,Currency,Orb of Binding,0.147496,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",160,2021-05-18 19:34:06.254802
39,15.66698,Currency,Blessed Orb,0.16667,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""21"" y=""0""] ~b/o {final_price} {fx_id}",94,2021-05-18 19:34:06.254802
40,0.0,,Binding Shard,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""63"" y=""0""] ~b/o {final_price} {fx_id}",14,2021-05-18 19:34:06.254802
41,46.0,Currency,Simple Sextant,0.5,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",92,2021-05-18 19:34:06.254802
42,1.66665,Currency,Engineer's Orb,0.11111,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",15,2021-05-18 19:34:06.254802
43,14.755008,Currency,Orb of Transmutation,0.049848,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",296,2021-05-18 19:34:06.254802
44,36.73425,Hard Currency,Orb of Alteration,0.34985,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",105,2021-05-18 19:34:06.254802
45,395.11111111111114,Hard Currency,Awakened Sextant,4.938888888888889,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""38"" y=""0""] ~b/o {final_price} {fx_id}",80,2021-05-18 19:34:06.254802
46,1020.0,Hard Currency,Chaos Orb,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1020,2021-05-18 19:34:06.254802
47,17.66649,Hard Currency,Regal Orb,0.33333,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",53,2021-05-18 19:34:06.254802
48,122.59333333333333,Hard Currency,Prime Sextant,1.7266666666666666,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""37"" y=""0""] ~b/o {final_price} {fx_id}",71,2021-05-18 19:34:06.254802
49,45.66758,Currency,Chromatic Orb,0.16667,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""17"" y=""0""] ~b/o {final_price} {fx_id}",274,2021-05-18 19:34:06.254802
50,6.238903846153846,Currency,Portal Scroll,0.055211538461538465,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""14"" y=""0""] ~b/o {final_price} {fx_id}",113,2021-05-18 19:34:06.254802
51,0.0,,Horizon Shard,,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""56"" y=""0""] ~b/o {final_price} {fx_id}",19,2021-05-18 19:34:06.254802
52,1.0,Prophecy,Hidden Reinforcements,1.0,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""42"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
53,3.10968,Currency,Blacksmith's Whetstone,0.05553,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",56,2021-05-18 19:34:06.254802
54,25.909409999999998,Currency,Orb of Chance,0.08331,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",311,2021-05-18 19:34:06.254802
55,8.979166666666666,Currency,Orb of Annulment,2.9930555555555554,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""54"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-18 19:34:06.254802
56,131.11216000000002,Currency,Orb of Regret,0.27778,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",472,2021-05-18 19:34:06.254802
57,314.2854,Currency,Orb of Scouring,0.54945,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""10"" y=""0""] ~b/o {final_price} {fx_id}",572,2021-05-18 19:34:06.254802
58,11.83072,Currency,Orb of Augmentation,0.13444,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""13"" y=""0""] ~b/o {final_price} {fx_id}",88,2021-05-18 19:34:06.254802
59,10.128196,Hard Currency,Orb of Alchemy,0.163358,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",62,2021-05-18 19:34:06.254802
60,16.6665,Currency,Glassblower's Bauble,0.33333,"[linkItem location=""Stash1"" league=""Ultimatum"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",50,2021-05-18 19:34:06.254802
61,2.0,Essence,Deafening Essence of Fear,2.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""51"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
62,2.0,Essence,Deafening Essence of Torment,2.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""45"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
63,10.0,Essence,Shrieking Essence of Doubt,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""70"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-18 19:34:06.254802
64,1.0,Essence,Wailing Essence of Wrath,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""63"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
65,1.0,Essence,Wailing Essence of Contempt,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""24"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
66,1.0,Essence,Wailing Essence of Suffering,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""53"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
67,20.0,Essence,Deafening Essence of Contempt,10.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""27"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
68,8.0,Essence,Screaming Essence of Doubt,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""69"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-18 19:34:06.254802
69,1.0,Essence,Weeping Essence of Contempt,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
70,2.0,Essence,Wailing Essence of Greed,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""17"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
71,2.0,Essence,Wailing Essence of Zeal,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""84"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
72,3.0,Essence,Shrieking Essence of Rage,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-18 19:34:06.254802
73,60.0,Essence,Screaming Essence of Woe,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",60,2021-05-18 19:34:06.254802
74,2.0,Essence,Weeping Essence of Wrath,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""62"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
75,1.0,Essence,Weeping Essence of Anger,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
76,28.0,Essence,Screaming Essence of Dread,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""91"" y=""0""] ~b/o {final_price} {fx_id}",28,2021-05-18 19:34:06.254802
77,0.0,,Topaz Flask,,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""108"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
78,1.0,Essence,Wailing Essence of Anger,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
79,1.0,Essence,Muttering Essence of Contempt,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
80,10.0,Essence,Screaming Essence of Wrath,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-18 19:34:06.254802
81,2.0,Essence,Weeping Essence of Rage,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""57"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
82,1.0,Essence,Muttering Essence of Torment,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
83,1.0,Essence,Weeping Essence of Greed,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""16"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
84,39.0,Essence,Screaming Essence of Anguish,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""73"" y=""0""] ~b/o {final_price} {fx_id}",39,2021-05-18 19:34:06.254802
85,10.27,Essence,Screaming Essence of Suffering,0.79,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""54"" y=""0""] ~b/o {final_price} {fx_id}",13,2021-05-18 19:34:06.254802
86,19.68,Essence,Deafening Essence of Greed,6.56,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""20"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-18 19:34:06.254802
87,6.0,Essence,Shrieking Essence of Loathing,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""78"" y=""0""] ~b/o {final_price} {fx_id}",6,2021-05-18 19:34:06.254802
88,15.0,Essence,Screaming Essence of Rage,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",15,2021-05-18 19:34:06.254802
89,15.0,Essence,Shrieking Essence of Fear,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""50"" y=""0""] ~b/o {final_price} {fx_id}",15,2021-05-18 19:34:06.254802
90,28.0,Essence,Shrieking Essence of Torment,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""44"" y=""0""] ~b/o {final_price} {fx_id}",28,2021-05-18 19:34:06.254802
91,20.0,Essence,Shrieking Essence of Suffering,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""55"" y=""0""] ~b/o {final_price} {fx_id}",20,2021-05-18 19:34:06.254802
92,2.0,Essence,Muttering Essence of Sorrow,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""28"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
93,1.0,Essence,Weeping Essence of Doubt,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""67"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
94,41.0,Essence,Screaming Essence of Misery,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""88"" y=""0""] ~b/o {final_price} {fx_id}",41,2021-05-18 19:34:06.254802
95,1.0,Essence,Wailing Essence of Sorrow,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""30"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
96,1.0,Essence,Muttering Essence of Fear,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""46"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
97,31.0,Essence,Screaming Essence of Spite,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""81"" y=""0""] ~b/o {final_price} {fx_id}",31,2021-05-18 19:34:06.254802
98,1.0,Essence,Weeping Essence of Hatred,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
99,2.0,Essence,Weeping Essence of Torment,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
100,1.0,Essence,Wailing Essence of Hatred,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
101,2.0,Essence,Weeping Essence of Suffering,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""52"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
102,1.0,Essence,Wailing Essence of Torment,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""42"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
103,2.0,Essence,Weeping Essence of Sorrow,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""29"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
104,2.0,Essence,Wailing Essence of Loathing,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""76"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
105,0.0,,Rogue's Marker,,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""105"" y=""0""] ~b/o {final_price} {fx_id}",140,2021-05-18 19:34:06.254802
106,31.0,Essence,Screaming Essence of Hatred,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",31,2021-05-18 19:34:06.254802
107,16.0,Essence,Screaming Essence of Envy,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""97"" y=""0""] ~b/o {final_price} {fx_id}",16,2021-05-18 19:34:06.254802
108,4.0,Essence,Shrieking Essence of Misery,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""89"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-18 19:34:06.254802
109,35.0,Essence,Screaming Essence of Anger,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""37"" y=""0""] ~b/o {final_price} {fx_id}",35,2021-05-18 19:34:06.254802
110,10.0,Essence,Shrieking Essence of Woe,2.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-18 19:34:06.254802
111,29.0,Essence,Screaming Essence of Fear,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""49"" y=""0""] ~b/o {final_price} {fx_id}",29,2021-05-18 19:34:06.254802
112,29.0,Essence,Screaming Essence of Loathing,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""77"" y=""0""] ~b/o {final_price} {fx_id}",29,2021-05-18 19:34:06.254802
113,13.0,Essence,Screaming Essence of Sorrow,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""31"" y=""0""] ~b/o {final_price} {fx_id}",13,2021-05-18 19:34:06.254802
114,7.0,Essence,Deafening Essence of Scorn,7.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""96"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
115,2.0,Essence,Weeping Essence of Woe,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
116,31.0,Essence,Screaming Essence of Zeal,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""85"" y=""0""] ~b/o {final_price} {fx_id}",31,2021-05-18 19:34:06.254802
117,2.0,Essence,Wailing Essence of Rage,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""58"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
118,9.5,Essence,Screaming Essence of Torment,0.95,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""43"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-18 19:34:06.254802
119,10.0,Essence,Shrieking Essence of Anguish,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""74"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-18 19:34:06.254802
120,2.0,Essence,Shrieking Essence of Envy,2.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""98"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
121,36.0,Essence,Deafening Essence of Sorrow,6.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",6,2021-05-18 19:34:06.254802
122,18.0,Essence,Deafening Essence of Misery,6.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""90"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-18 19:34:06.254802
123,4.0,Essence,Screaming Essence of Greed,1.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-18 19:34:06.254802
124,24.0,Essence,Deafening Essence of Envy,6.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""99"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-18 19:34:06.254802
125,11.76,Essence,Deafening Essence of Wrath,5.88,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""66"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
126,2.0,Essence,Deafening Essence of Hatred,2.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
127,50.0,Essence,Deafening Essence of Zeal,5.0,"[linkItem location=""Stash4"" league=""Ultimatum"" x=""87"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-18 19:34:06.254802
128,4.0,Scarab,Polished Metamorph Scarab,4.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""86"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
129,24.0,Scarab,Gilded Sulphite Scarab,6.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""48"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-18 19:34:06.254802
130,23.555554444444443,Fragment,Fragment of the Hydra,11.777777222222221,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
131,27.0,Fragment,Splinter of Chayula,1.5,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""26"" y=""0""] ~b/o {final_price} {fx_id}",18,2021-05-18 19:34:06.254802
132,0.73739,Fragment,Splinter of Xoph,0.1843475,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-18 19:34:06.254802
133,33.25756,Fragment,Splinter of Uul-Netol,0.81116,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""25"" y=""0""] ~b/o {final_price} {fx_id}",41,2021-05-18 19:34:06.254802
134,40.0,Fragment,Fragment of Purification,20.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""80"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
135,8.0,Scarab,Gilded Bestiary Scarab,8.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""39"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
136,5.0,Scarab,Gilded Abyss Scarab,5.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""128"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-18 19:34:06.254802
137,8.0,Scarab,Rusted Metamorph Scarab,4.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""85"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
138,32.0,Fragment,Timeless Vaal Emblem,16.0,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""68"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-18 19:34:06.254802
139,12.715524,Fragment,Timeless Eternal Empire Splinter,0.249324,"[linkItem location=""Stash5"" league=""Ultimatum"" x=""71"" y=""0""] ~b/o {final_price} {fx_id}",51,2021-05-18 19:34:06.254802
