,value,type,type_line,datetime
84,1.0,DivinationCard,The Doppelganger,2020-04-18 22:28:26.292509
85,2.0,DivinationCard,The Seeker,2020-04-18 22:28:26.292509
86,3.0,DivinationCard,The Puzzle,2020-04-18 22:28:26.292509
87,1.0,DivinationCard,Last Hope,2020-04-18 22:28:26.292509
88,1.0,DivinationCard,Gemcutter's Promise,2020-04-18 22:28:26.292509
89,1.0,DivinationCard,The Garish Power,2020-04-18 22:28:26.292509
90,1.0,DivinationCard,The Lion,2020-04-18 22:28:26.292509
91,2.0,DivinationCard,The Union,2020-04-18 22:28:26.292509
92,2.0,DivinationCard,Hubris,2020-04-18 22:28:26.292509
93,2.0,DivinationCard,The Battle Born,2020-04-18 22:28:26.292509
94,2.0,DivinationCard,The Rite of Elements,2020-04-18 22:28:26.292509
95,4.0,DivinationCard,The Encroaching Darkness,2020-04-18 22:28:26.292509
96,1.0,DivinationCard,The Price of Protection,2020-04-18 22:28:26.292509
97,21.0,DivinationCard,Three Faces in the Dark,2020-04-18 22:28:26.292509
98,2.0,DivinationCard,The Chains that Bind,2020-04-18 22:28:26.292509
99,2.9,DivinationCard,The Wolf's Shadow,2020-04-18 22:28:26.292509
100,1.0,DivinationCard,The Obscured,2020-04-18 22:28:26.292509
101,46.2,DivinationCard,Emperor's Luck,2020-04-18 22:28:26.292509
102,1.0,DivinationCard,The Pact,2020-04-18 22:28:26.292509
103,2.0,DivinationCard,The Metalsmith's Gift,2020-04-18 22:28:26.292509
104,0.0,DivinationCard,A Mother's Parting Gift,2020-04-18 22:28:26.292509
105,2.9699999999999998,DivinationCard,Destined to Crumble,2020-04-18 22:28:26.292509
106,2.0,DivinationCard,The Wrath,2020-04-18 22:28:26.292509
107,1.0,DivinationCard,Vinia's Token,2020-04-18 22:28:26.292509
108,1.0,DivinationCard,Sambodhi's Vow,2020-04-18 22:28:26.292509
109,1.0,DivinationCard,The Scarred Meadow,2020-04-18 22:28:26.292509
110,1.0,DivinationCard,Turn the Other Cheek,2020-04-18 22:28:26.292509
111,1.0,DivinationCard,The Stormcaller,2020-04-18 22:28:26.292509
112,1.0,DivinationCard,Thunderous Skies,2020-04-18 22:28:26.292509
113,2.0,DivinationCard,The Beast,2020-04-18 22:28:26.292509
114,1.0,DivinationCard,The Journey,2020-04-18 22:28:26.292509
115,30.0,DivinationCard,Loyalty,2020-04-18 22:28:26.292509
116,4.0,DivinationCard,The Professor,2020-04-18 22:28:26.292509
117,1.0,DivinationCard,Volatile Power,2020-04-18 22:28:26.292509
118,1.0,DivinationCard,The Master Artisan,2020-04-18 22:28:26.292509
119,1.0,DivinationCard,The Inventor,2020-04-18 22:28:26.292509
120,6.0,DivinationCard,The Opulent,2020-04-18 22:28:26.292509
121,3.75,DivinationCard,The Carrion Crow,2020-04-18 22:28:26.292509
122,2.0,DivinationCard,Dark Temptation,2020-04-18 22:28:26.292509
123,6.0,DivinationCard,Lucky Connections,2020-04-18 22:28:26.292509
124,1.0,DivinationCard,The Sword King's Salute,2020-04-18 22:28:26.292509
125,1.0,DivinationCard,The Incantation,2020-04-18 22:28:26.292509
126,1.0,DivinationCard,The Sigil,2020-04-18 22:28:26.292509
127,1.0,DivinationCard,Akil's Prophecy,2020-04-18 22:28:26.292509
128,1.0,DivinationCard,The Messenger,2020-04-18 22:28:26.292509
129,1.92,DivinationCard,The Lunaris Priestess,2020-04-18 22:28:26.292509
130,2.0,DivinationCard,Doedre's Madness,2020-04-18 22:28:26.292509
131,24.0,DivinationCard,Three Voices,2020-04-18 22:28:26.292509
132,1.0,DivinationCard,The Twilight Moon,2020-04-18 22:28:26.292509
133,4.0,DivinationCard,Boon of Justice,2020-04-18 22:28:26.292509
134,1.0,DivinationCard,The Fox,2020-04-18 22:28:26.292509
135,16.0,DivinationCard,The Gambler,2020-04-18 22:28:26.292509
136,2.0,DivinationCard,The Realm,2020-04-18 22:28:26.292509
137,1.0,DivinationCard,Jack in the Box,2020-04-18 22:28:26.292509
138,3.0,DivinationCard,The Void,2020-04-18 22:28:26.292509
139,1.28,DivinationCard,Struck by Lightning,2020-04-18 22:28:26.292509
140,2.3916584210526315,Fragment,Sacrifice at Midnight,2020-04-18 22:28:26.292509
141,18.732688333333336,Fragment,Timeless Karui Splinter,2020-04-18 22:28:26.292509
142,3.0,Scarab,Polished Perandus Scarab,2020-04-18 22:28:26.292509
143,1.9363476923076923,Fragment,Sacrifice at Noon,2020-04-18 22:28:26.292509
144,6.5,Currency,Splinter of Chayula,2020-04-18 22:28:26.292509
145,3.684227105263158,Currency,Splinter of Esh,2020-04-18 22:28:26.292509
146,5.9934020618556705,Fragment,Timeless Maraketh Splinter,2020-04-18 22:28:26.292509
147,3.0,Scarab,Rusted Reliquary Scarab,2020-04-18 22:28:26.292509
148,1.84844,Currency,Splinter of Uul-Netol,2020-04-18 22:28:26.292509
149,4.66662,Fragment,Sacrifice at Dawn,2020-04-18 22:28:26.292509
150,3.8916750000000007,Currency,Splinter of Xoph,2020-04-18 22:28:26.292509
151,3.9180308602150538,Fragment,Sacrifice at Dusk,2020-04-18 22:28:26.292509
152,2.0,Scarab,Rusted Metamorph Scarab,2020-04-18 22:28:26.292509
153,2.0,Scarab,Polished Metamorph Scarab,2020-04-18 22:28:26.292509
154,0.0,Scarab,Polished Torment Scarab,2020-04-18 22:28:26.292509
155,3.0,Scarab,Polished Harbinger Scarab,2020-04-18 22:28:26.292509
156,18.838863092783505,Fragment,Timeless Eternal Empire Splinter,2020-04-18 22:28:26.292509
157,1.0,Scarab,Rusted Harbinger Scarab,2020-04-18 22:28:26.292509
158,5.04,Scarab,Rusted Elder Scarab,2020-04-18 22:28:26.292509
159,1.5,Scarab,Rusted Torment Scarab,2020-04-18 22:28:26.292509
160,3.88,Scarab,Rusted Shaper Scarab,2020-04-18 22:28:26.292509
161,3.0,Scarab,Rusted Ambush Scarab,2020-04-18 22:28:26.292509
162,12.650253000000001,Currency,Splinter of Tul,2020-04-18 22:28:26.292509
163,3.642226976744186,Fragment,Offering to the Goddess,2020-04-18 22:28:26.292509
164,7.0,Scarab,Polished Legion Scarab,2020-04-18 22:28:26.292509
165,1.0,Fragment,Timeless Templar Splinter,2020-04-18 22:28:26.292509
166,2.0,Scarab,Rusted Breach Scarab,2020-04-18 22:28:26.292509
167,6.0,Scarab,Rusted Divination Scarab,2020-04-18 22:28:26.292509
168,3.0,Scarab,Rusted Cartography Scarab,2020-04-18 22:28:26.292509
169,2.0,Fragment,Divine Vessel,2020-04-18 22:28:26.292509
170,17.56305349056604,Fragment,Timeless Vaal Splinter,2020-04-18 22:28:26.292509
171,2.78,Scarab,Rusted Perandus Scarab,2020-04-18 22:28:26.292509
172,2.0,Essence,Weeping Essence of Anger,2020-04-18 22:28:26.292509
173,4.0,Essence,Weeping Essence of Sorrow,2020-04-18 22:28:26.292509
174,3.0,Essence,Shrieking Essence of Zeal,2020-04-18 22:28:26.292509
175,2.0,Essence,Shrieking Essence of Dread,2020-04-18 22:28:26.292509
176,6.0,Essence,Wailing Essence of Fear,2020-04-18 22:28:26.292509
177,4.0,Essence,Screaming Essence of Torment,2020-04-18 22:28:26.292509
178,2.0,Essence,Screaming Essence of Scorn,2020-04-18 22:28:26.292509
179,1.0,Essence,Screaming Essence of Dread,2020-04-18 22:28:26.292509
180,3.0,Essence,Screaming Essence of Wrath,2020-04-18 22:28:26.292509
181,3.0,Essence,Weeping Essence of Woe,2020-04-18 22:28:26.292509
182,3.0,Essence,Screaming Essence of Anguish,2020-04-18 22:28:26.292509
183,2.42,Essence,Screaming Essence of Doubt,2020-04-18 22:28:26.292509
184,2.0,Essence,Wailing Essence of Hatred,2020-04-18 22:28:26.292509
185,2.0,Essence,Weeping Essence of Torment,2020-04-18 22:28:26.292509
186,8.0,Essence,Wailing Essence of Woe,2020-04-18 22:28:26.292509
187,4.0,Essence,Wailing Essence of Zeal,2020-04-18 22:28:26.292509
188,4.0,Essence,Wailing Essence of Torment,2020-04-18 22:28:26.292509
189,4.0,Essence,Wailing Essence of Suffering,2020-04-18 22:28:26.292509
190,2.0,Essence,Wailing Essence of Spite,2020-04-18 22:28:26.292509
191,1.0,Essence,Whispering Essence of Greed,2020-04-18 22:28:26.292509
192,2.0,Essence,Screaming Essence of Suffering,2020-04-18 22:28:26.292509
193,1.0,Essence,Screaming Essence of Loathing,2020-04-18 22:28:26.292509
194,3.0,Essence,Wailing Essence of Wrath,2020-04-18 22:28:26.292509
195,2.0,Essence,Wailing Essence of Loathing,2020-04-18 22:28:26.292509
196,1.0,Essence,Muttering Essence of Contempt,2020-04-18 22:28:26.292509
197,3.0,Essence,Weeping Essence of Hatred,2020-04-18 22:28:26.292509
198,5.0,Essence,Screaming Essence of Spite,2020-04-18 22:28:26.292509
199,3.0,Essence,Screaming Essence of Rage,2020-04-18 22:28:26.292509
200,3.0,Essence,Weeping Essence of Rage,2020-04-18 22:28:26.292509
201,1.0,Essence,Wailing Essence of Sorrow,2020-04-18 22:28:26.292509
202,4.0,Essence,Screaming Essence of Contempt,2020-04-18 22:28:26.292509
203,3.0,Essence,Weeping Essence of Contempt,2020-04-18 22:28:26.292509
204,4.0,Essence,Screaming Essence of Woe,2020-04-18 22:28:26.292509
205,3.0,Essence,Wailing Essence of Doubt,2020-04-18 22:28:26.292509
206,2.0,Essence,Whispering Essence of Contempt,2020-04-18 22:28:26.292509
207,3.0,Essence,Screaming Essence of Fear,2020-04-18 22:28:26.292509
208,0.0,Oil,Verdant Oil,2020-04-18 22:28:26.292509
209,6.0,Oil,Clear Oil,2020-04-18 22:28:26.292509
210,0.0,Oil,Sepia Oil,2020-04-18 22:28:26.292509
211,2.0,Essence,Muttering Essence of Anger,2020-04-18 22:28:26.292509
212,3.0,Essence,Wailing Essence of Anguish,2020-04-18 22:28:26.292509
213,7.5,Essence,Wailing Essence of Contempt,2020-04-18 22:28:26.292509
214,2.0,Essence,Weeping Essence of Doubt,2020-04-18 22:28:26.292509
215,2.0,Essence,Wailing Essence of Rage,2020-04-18 22:28:26.292509
216,3.0,Essence,Screaming Essence of Zeal,2020-04-18 22:28:26.292509
217,3.0,Essence,Screaming Essence of Anger,2020-04-18 22:28:26.292509
218,1.0,Essence,Screaming Essence of Greed,2020-04-18 22:28:26.292509
219,1.0,Essence,Whispering Essence of Woe,2020-04-18 22:28:26.292509
220,2.94,Essence,Remnant of Corruption,2020-04-18 22:28:26.292509
221,5.0,Essence,Muttering Essence of Torment,2020-04-18 22:28:26.292509
222,2.0,Essence,Weeping Essence of Wrath,2020-04-18 22:28:26.292509
223,8.0,Essence,Weeping Essence of Fear,2020-04-18 22:28:26.292509
224,5.0,Essence,Wailing Essence of Anger,2020-04-18 22:28:26.292509
225,1.0,Essence,Shrieking Essence of Anger,2020-04-18 22:28:26.292509
226,3.0,Essence,Muttering Essence of Sorrow,2020-04-18 22:28:26.292509
227,4.0,Essence,Screaming Essence of Hatred,2020-04-18 22:28:26.292509
228,1.0,Essence,Muttering Essence of Fear,2020-04-18 22:28:26.292509
229,1.0,Essence,Screaming Essence of Envy,2020-04-18 22:28:26.292509
230,0.0,,Amber Amulet,2020-04-18 22:28:26.292509
231,3.0,Essence,Wailing Essence of Greed,2020-04-18 22:28:26.292509
232,2.0,Essence,Weeping Essence of Greed,2020-04-18 22:28:26.292509
233,2.0,Essence,Muttering Essence of Greed,2020-04-18 22:28:26.292509
234,1.0,UniqueJewel,Cobalt Jewel,2020-04-18 22:28:26.292509
235,0.0,Fragment,Offering to the Goddess,2020-04-18 22:28:26.292509
236,0.0,,Imbued Wand,2020-04-18 22:28:26.292509
237,0.0,,Medium Cluster Jewel,2020-04-18 22:28:26.292509
238,0.0,,Opal Wand,2020-04-18 22:28:26.292509
239,0.0,,Superior Terror Claw,2020-04-18 22:28:26.292509
240,0.0,,Lacewood Spirit Shield,2020-04-18 22:28:26.292509
241,0.0,,Abyssal Sceptre,2020-04-18 22:28:26.292509
242,0.0,,Spiked Gloves,2020-04-18 22:28:26.292509
243,0.0,,Imbued Wand,2020-04-18 22:28:26.292509
244,0.0,,Omen Wand,2020-04-18 22:28:26.292509
245,0.0,,Vaal Rapier,2020-04-18 22:28:26.292509
246,0.0,,Imbued Wand,2020-04-18 22:28:26.292509
247,0.0,,Spiraled Foil,2020-04-18 22:28:26.292509
248,0.0,,Gemstone Sword,2020-04-18 22:28:26.292509
249,0.0,,Imbued Wand,2020-04-18 22:28:26.292509
250,0.0,,Superior Fancy Foil,2020-04-18 22:28:26.292509
251,0.0,,Varnished Coat,2020-04-18 22:28:26.292509
252,0.0,,Titanium Spirit Shield,2020-04-18 22:28:26.292509
253,0.0,,Imbued Wand,2020-04-18 22:28:26.292509
254,0.0,,Sorcerer Boots,2020-04-18 22:28:26.292509
255,0.0,,Goliath Greaves,2020-04-18 22:28:26.292509
256,0.0,,Carnal Boots,2020-04-18 22:28:26.292509
257,0.0,,Conjurer Boots,2020-04-18 22:28:26.292509
258,0.0,,Steel Greaves,2020-04-18 22:28:26.292509
259,0.0,,Magistrate Crown,2020-04-18 22:28:26.292509
260,0.0,,Sorcerer Boots,2020-04-18 22:28:26.292509
261,0.0,,Lacquered Helmet,2020-04-18 22:28:26.292509
262,0.0,,Murder Boots,2020-04-18 22:28:26.292509
263,0.0,,Fluted Bascinet,2020-04-18 22:28:26.292509
264,0.0,,Titan Gauntlets,2020-04-18 22:28:26.292509
265,0.0,,Goliath Greaves,2020-04-18 22:28:26.292509
266,0.0,,Superior Conjurer Boots,2020-04-18 22:28:26.292509
267,0.0,,Eternal Burgonet,2020-04-18 22:28:26.292509
268,0.0,,Hydrascale Boots,2020-04-18 22:28:26.292509
269,0.0,,Hydrascale Boots,2020-04-18 22:28:26.292509
270,0.0,,Murder Boots,2020-04-18 22:28:26.292509
271,0.0,,Superior Solaris Circlet,2020-04-18 22:28:26.292509
272,0.0,,Steel Circlet,2020-04-18 22:28:26.292509
273,0.0,,Assassin's Boots,2020-04-18 22:28:26.292509
274,0.0,,Stealth Boots,2020-04-18 22:28:26.292509
275,0.0,,Slink Boots,2020-04-18 22:28:26.292509
276,0.0,,Slink Boots,2020-04-18 22:28:26.292509
277,0.0,,Carnal Boots,2020-04-18 22:28:26.292509
278,0.0,,Murder Boots,2020-04-18 22:28:26.292509
279,0.0,,Eternal Burgonet,2020-04-18 22:28:26.292509
280,0.0,,Hubris Circlet,2020-04-18 22:28:26.292509
281,0.0,,Eternal Burgonet,2020-04-18 22:28:26.292509
282,0.0,,Exquisite Leather,2020-04-18 22:28:26.292509
283,3.0,DeliriumOrb,Abyssal Delirium Orb,2020-04-18 22:28:26.292509
284,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
285,0.0,,Coral Ring,2020-04-18 22:28:26.292509
286,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
287,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
288,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
289,0.0,,Jade Amulet,2020-04-18 22:28:26.292509
290,0.0,,Reave,2020-04-18 22:28:26.292509
291,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
292,0.0,,Coral Ring,2020-04-18 22:28:26.292509
293,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
294,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
295,0.0,,Cloth Belt,2020-04-18 22:28:26.292509
296,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
297,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
298,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
299,0.0,UniqueWeapon,Gnarled Branch,2020-04-18 22:28:26.292509
300,0.0,,Crimson Jewel,2020-04-18 22:28:26.292509
301,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
302,0.0,,Paua Amulet,2020-04-18 22:28:26.292509
303,0.0,,Amber Amulet,2020-04-18 22:28:26.292509
304,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
305,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
306,0.0,,Coral Ring,2020-04-18 22:28:26.292509
307,0.0,,Amber Amulet,2020-04-18 22:28:26.292509
308,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
309,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
310,0.0,,Ruby Ring,2020-04-18 22:28:26.292509
311,0.0,,Jade Amulet,2020-04-18 22:28:26.292509
312,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
313,0.0,,Iron Ring,2020-04-18 22:28:26.292509
314,0.0,,Moonstone Ring,2020-04-18 22:28:26.292509
315,0.0,,Opal Ring,2020-04-18 22:28:26.292509
316,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
317,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
318,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
319,0.0,,Chain Belt,2020-04-18 22:28:26.292509
320,0.0,,Unset Ring,2020-04-18 22:28:26.292509
321,0.0,,Studded Belt,2020-04-18 22:28:26.292509
322,0.0,,Studded Belt,2020-04-18 22:28:26.292509
323,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
324,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
325,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
326,0.0,,Jade Amulet,2020-04-18 22:28:26.292509
327,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
328,0.0,,Agate Amulet,2020-04-18 22:28:26.292509
329,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
330,0.0,,Moonstone Ring,2020-04-18 22:28:26.292509
331,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
332,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
333,1.0,UniqueJewel,Crimson Jewel,2020-04-18 22:28:26.292509
334,0.0,,Turquoise Amulet,2020-04-18 22:28:26.292509
335,50.0,UniqueWeapon,Jewelled Foil,2020-04-18 22:28:26.292509
336,0.0,,Opal Ring,2020-04-18 22:28:26.292509
337,0.0,,Coral Ring,2020-04-18 22:28:26.292509
338,0.0,,Heavy Belt,2020-04-18 22:28:26.292509
339,0.0,UniqueWeapon,Rusted Sword,2020-04-18 22:28:26.292509
340,0.0,,Blasphemy Support,2020-04-18 22:28:26.292509
341,0.0,,Moonstone Ring,2020-04-18 22:28:26.292509
342,0.0,,Cobalt Jewel,2020-04-18 22:28:26.292509
343,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
344,0.0,,Ruby Ring,2020-04-18 22:28:26.292509
345,0.0,,Ruby Ring,2020-04-18 22:28:26.292509
346,0.0,,Gold Ring,2020-04-18 22:28:26.292509
347,1.0,Oil,Sepia Oil,2020-04-18 22:28:26.292509
348,0.0,,Coral Ring,2020-04-18 22:28:26.292509
349,0.0,Fragment,Sacrifice at Dawn,2020-04-18 22:28:26.292509
350,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
351,0.0,,Coral Ring,2020-04-18 22:28:26.292509
352,0.0,,Ruby Ring,2020-04-18 22:28:26.292509
353,0.0,,Citrine Amulet,2020-04-18 22:28:26.292509
354,0.0,,Coral Ring,2020-04-18 22:28:26.292509
355,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
356,1.0,UniqueJewel,Viridian Jewel,2020-04-18 22:28:26.292509
357,0.0,,Coral Ring,2020-04-18 22:28:26.292509
358,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
359,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
360,0.0,,Lapis Amulet,2020-04-18 22:28:26.292509
361,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
362,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
363,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
364,0.0,,Topaz Ring,2020-04-18 22:28:26.292509
365,0.0,,Lapis Amulet,2020-04-18 22:28:26.292509
366,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
367,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
368,0.0,,Searching Eye Jewel,2020-04-18 22:28:26.292509
369,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
370,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
371,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
372,0.0,,Leather Belt,2020-04-18 22:28:26.292509
373,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
374,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
375,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
376,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
377,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 22:28:26.292509
378,0.0,,Sapphire Ring,2020-04-18 22:28:26.292509
379,0.0,,Agate Amulet,2020-04-18 22:28:26.292509
380,0.0,,Turquoise Amulet,2020-04-18 22:28:26.292509
381,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
382,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
383,0.0,,Lapis Amulet,2020-04-18 22:28:26.292509
384,0.0,,Diamond Ring,2020-04-18 22:28:26.292509
385,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
386,0.0,,Citrine Amulet,2020-04-18 22:28:26.292509
387,0.0,,Jade Amulet,2020-04-18 22:28:26.292509
388,0.0,,Citrine Amulet,2020-04-18 22:28:26.292509
389,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
390,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
391,0.0,,Two-Stone Ring,2020-04-18 22:28:26.292509
392,0.0,,Amethyst Ring,2020-04-18 22:28:26.292509
