,value,type,type_line,datetime
297,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
298,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
299,0.0,,Amethyst Ring,2020-04-18 21:58:01.373671
300,1.0,UniqueWeapon,Gnarled Branch,2020-04-18 21:58:01.373671
301,0.0,,Crimson Jewel,2020-04-18 21:58:01.373671
302,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
303,0.0,,Paua Amulet,2020-04-18 21:58:01.373671
304,0.0,,Amber Amulet,2020-04-18 21:58:01.373671
305,0.0,,Amethyst Ring,2020-04-18 21:58:01.373671
306,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
307,0.0,,Coral Ring,2020-04-18 21:58:01.373671
308,0.0,,Amber Amulet,2020-04-18 21:58:01.373671
309,0.0,,Sapphire Ring,2020-04-18 21:58:01.373671
310,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
311,0.0,,Ruby Ring,2020-04-18 21:58:01.373671
312,0.0,,Jade Amulet,2020-04-18 21:58:01.373671
313,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
314,0.0,,Iron Ring,2020-04-18 21:58:01.373671
315,0.0,,Moonstone Ring,2020-04-18 21:58:01.373671
316,0.0,,Opal Ring,2020-04-18 21:58:01.373671
317,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
318,0.0,,Sapphire Ring,2020-04-18 21:58:01.373671
319,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
320,0.0,,Chain Belt,2020-04-18 21:58:01.373671
321,0.0,,Unset Ring,2020-04-18 21:58:01.373671
322,0.0,,Studded Belt,2020-04-18 21:58:01.373671
323,0.0,,Studded Belt,2020-04-18 21:58:01.373671
324,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
325,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
326,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
327,0.0,,Jade Amulet,2020-04-18 21:58:01.373671
328,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
329,0.0,,Agate Amulet,2020-04-18 21:58:01.373671
330,0.0,,Amethyst Ring,2020-04-18 21:58:01.373671
331,0.0,,Moonstone Ring,2020-04-18 21:58:01.373671
332,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
333,0.0,,Amethyst Ring,2020-04-18 21:58:01.373671
334,1.0,UniqueJewel,Crimson Jewel,2020-04-18 21:58:01.373671
335,0.0,,Turquoise Amulet,2020-04-18 21:58:01.373671
336,50.0,UniqueWeapon,Jewelled Foil,2020-04-18 21:58:01.373671
337,0.0,,Opal Ring,2020-04-18 21:58:01.373671
338,0.0,,Coral Ring,2020-04-18 21:58:01.373671
339,0.0,,Heavy Belt,2020-04-18 21:58:01.373671
340,0.0,UniqueWeapon,Rusted Sword,2020-04-18 21:58:01.373671
341,0.0,,Blasphemy Support,2020-04-18 21:58:01.373671
342,0.0,,Moonstone Ring,2020-04-18 21:58:01.373671
343,0.0,,Cobalt Jewel,2020-04-18 21:58:01.373671
344,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
345,0.0,,Ruby Ring,2020-04-18 21:58:01.373671
346,0.0,,Ruby Ring,2020-04-18 21:58:01.373671
347,0.0,,Gold Ring,2020-04-18 21:58:01.373671
348,1.0,Oil,Sepia Oil,2020-04-18 21:58:01.373671
349,0.0,,Coral Ring,2020-04-18 21:58:01.373671
350,0.0,Fragment,Sacrifice at Dawn,2020-04-18 21:58:01.373671
351,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
352,0.0,,Coral Ring,2020-04-18 21:58:01.373671
353,0.0,,Ruby Ring,2020-04-18 21:58:01.373671
354,0.0,,Citrine Amulet,2020-04-18 21:58:01.373671
355,0.0,,Coral Ring,2020-04-18 21:58:01.373671
356,0.0,,Sapphire Ring,2020-04-18 21:58:01.373671
357,1.0,UniqueJewel,Viridian Jewel,2020-04-18 21:58:01.373671
358,0.0,,Coral Ring,2020-04-18 21:58:01.373671
359,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
360,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
361,0.0,,Lapis Amulet,2020-04-18 21:58:01.373671
362,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
363,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
364,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
365,0.0,,Topaz Ring,2020-04-18 21:58:01.373671
366,0.0,,Lapis Amulet,2020-04-18 21:58:01.373671
367,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
368,0.0,,Sapphire Ring,2020-04-18 21:58:01.373671
369,0.0,,Searching Eye Jewel,2020-04-18 21:58:01.373671
370,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
371,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
372,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
373,0.0,,Leather Belt,2020-04-18 21:58:01.373671
374,0.0,,Sapphire Ring,2020-04-18 21:58:01.373671
375,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
376,0.0,,Amethyst Ring,2020-04-18 21:58:01.373671
377,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
378,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 21:58:01.373671
379,0.0,,Sapphire Ring,2020-04-18 21:58:01.373671
380,0.0,,Agate Amulet,2020-04-18 21:58:01.373671
381,0.0,,Turquoise Amulet,2020-04-18 21:58:01.373671
382,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
383,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
384,0.0,,Lapis Amulet,2020-04-18 21:58:01.373671
385,0.0,,Diamond Ring,2020-04-18 21:58:01.373671
386,0.0,,Amethyst Ring,2020-04-18 21:58:01.373671
387,0.0,,Citrine Amulet,2020-04-18 21:58:01.373671
388,0.0,,Jade Amulet,2020-04-18 21:58:01.373671
389,0.0,,Citrine Amulet,2020-04-18 21:58:01.373671
390,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
391,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
392,0.0,,Two-Stone Ring,2020-04-18 21:58:01.373671
