,value,type,type_line,datetime
55,25.08,DivinationCard,The Catalyst,2020-04-18 22:18:19.383941
56,1.0,DivinationCard,The Blazing Fire,2020-04-18 22:18:19.383941
57,21.0,DivinationCard,Arrogance of the Vaal,2020-04-18 22:18:19.383941
58,3.64,DivinationCard,The Flora's Gift,2020-04-18 22:18:19.383941
59,1.0,DivinationCard,Thirst for Knowledge,2020-04-18 22:18:19.383941
60,12.0,DivinationCard,The Gemcutter,2020-04-18 22:18:19.383941
61,18.0,DivinationCard,Her Mask,2020-04-18 22:18:19.383941
62,1.0,DivinationCard,The Jeweller's Boon,2020-04-18 22:18:19.383941
63,1.0,DivinationCard,Scholar of the Seas,2020-04-18 22:18:19.383941
64,4.949999999999999,DivinationCard,The Tinkerer's Table,2020-04-18 22:18:19.383941
65,7.62,DivinationCard,The Dapper Prodigy,2020-04-18 22:18:19.383941
66,2.0,DivinationCard,The Lover,2020-04-18 22:18:19.383941
67,4.0,DivinationCard,The Endurance,2020-04-18 22:18:19.383941
68,6.0,DivinationCard,The King's Blade,2020-04-18 22:18:19.383941
69,1.0,DivinationCard,The Gentleman,2020-04-18 22:18:19.383941
70,1.46,DivinationCard,The Warden,2020-04-18 22:18:19.383941
71,2.0,DivinationCard,Emperor of Purity,2020-04-18 22:18:19.383941
72,1.0,DivinationCard,Boundless Realms,2020-04-18 22:18:19.383941
73,1.98,DivinationCard,Lantador's Lost Love,2020-04-18 22:18:19.383941
74,2.0,DivinationCard,Mitts,2020-04-18 22:18:19.383941
75,3.0,DivinationCard,Divine Justice,2020-04-18 22:18:19.383941
76,1.0,DivinationCard,Grave Knowledge,2020-04-18 22:18:19.383941
77,1.0,DivinationCard,Deathly Designs,2020-04-18 22:18:19.383941
78,2.0,DivinationCard,The Dreamer,2020-04-18 22:18:19.383941
79,31.460000000000004,DivinationCard,Rain of Chaos,2020-04-18 22:18:19.383941
80,1.0,DivinationCard,Gift of the Gemling Queen,2020-04-18 22:18:19.383941
81,1.0,DivinationCard,Harmony of Souls,2020-04-18 22:18:19.383941
82,9.0,DivinationCard,The Survivalist,2020-04-18 22:18:19.383941
83,1.0,DivinationCard,The Aesthete,2020-04-18 22:18:19.383941
84,1.0,DivinationCard,The Doppelganger,2020-04-18 22:18:19.383941
85,2.0,DivinationCard,The Seeker,2020-04-18 22:18:19.383941
86,3.0,DivinationCard,The Puzzle,2020-04-18 22:18:19.383941
87,1.0,DivinationCard,Last Hope,2020-04-18 22:18:19.383941
88,1.0,DivinationCard,Gemcutter's Promise,2020-04-18 22:18:19.383941
89,1.0,DivinationCard,The Garish Power,2020-04-18 22:18:19.383941
90,1.0,DivinationCard,The Lion,2020-04-18 22:18:19.383941
91,2.0,DivinationCard,The Union,2020-04-18 22:18:19.383941
92,2.0,DivinationCard,Hubris,2020-04-18 22:18:19.383941
93,2.0,DivinationCard,The Battle Born,2020-04-18 22:18:19.383941
94,2.0,DivinationCard,The Rite of Elements,2020-04-18 22:18:19.383941
95,4.0,DivinationCard,The Encroaching Darkness,2020-04-18 22:18:19.383941
96,1.0,DivinationCard,The Price of Protection,2020-04-18 22:18:19.383941
97,21.0,DivinationCard,Three Faces in the Dark,2020-04-18 22:18:19.383941
98,2.0,DivinationCard,The Chains that Bind,2020-04-18 22:18:19.383941
99,2.9,DivinationCard,The Wolf's Shadow,2020-04-18 22:18:19.383941
100,1.0,DivinationCard,The Obscured,2020-04-18 22:18:19.383941
101,46.2,DivinationCard,Emperor's Luck,2020-04-18 22:18:19.383941
102,1.0,DivinationCard,The Pact,2020-04-18 22:18:19.383941
103,2.0,DivinationCard,The Metalsmith's Gift,2020-04-18 22:18:19.383941
104,0.0,DivinationCard,A Mother's Parting Gift,2020-04-18 22:18:19.383941
105,2.9699999999999998,DivinationCard,Destined to Crumble,2020-04-18 22:18:19.383941
106,2.0,DivinationCard,The Wrath,2020-04-18 22:18:19.383941
107,1.0,DivinationCard,Vinia's Token,2020-04-18 22:18:19.383941
108,1.0,DivinationCard,Sambodhi's Vow,2020-04-18 22:18:19.383941
109,1.0,DivinationCard,The Scarred Meadow,2020-04-18 22:18:19.383941
110,1.0,DivinationCard,Turn the Other Cheek,2020-04-18 22:18:19.383941
111,1.0,DivinationCard,The Stormcaller,2020-04-18 22:18:19.383941
112,1.0,DivinationCard,Thunderous Skies,2020-04-18 22:18:19.383941
113,2.0,DivinationCard,The Beast,2020-04-18 22:18:19.383941
114,1.0,DivinationCard,The Journey,2020-04-18 22:18:19.383941
115,30.0,DivinationCard,Loyalty,2020-04-18 22:18:19.383941
116,4.0,DivinationCard,The Professor,2020-04-18 22:18:19.383941
117,1.0,DivinationCard,Volatile Power,2020-04-18 22:18:19.383941
118,1.0,DivinationCard,The Master Artisan,2020-04-18 22:18:19.383941
119,1.0,DivinationCard,The Inventor,2020-04-18 22:18:19.383941
120,6.0,DivinationCard,The Opulent,2020-04-18 22:18:19.383941
121,3.75,DivinationCard,The Carrion Crow,2020-04-18 22:18:19.383941
122,2.0,DivinationCard,Dark Temptation,2020-04-18 22:18:19.383941
123,6.0,DivinationCard,Lucky Connections,2020-04-18 22:18:19.383941
124,1.0,DivinationCard,The Sword King's Salute,2020-04-18 22:18:19.383941
125,1.0,DivinationCard,The Incantation,2020-04-18 22:18:19.383941
126,1.0,DivinationCard,The Sigil,2020-04-18 22:18:19.383941
127,1.0,DivinationCard,Akil's Prophecy,2020-04-18 22:18:19.383941
128,1.0,DivinationCard,The Messenger,2020-04-18 22:18:19.383941
129,1.92,DivinationCard,The Lunaris Priestess,2020-04-18 22:18:19.383941
130,2.0,DivinationCard,Doedre's Madness,2020-04-18 22:18:19.383941
131,24.0,DivinationCard,Three Voices,2020-04-18 22:18:19.383941
132,1.0,DivinationCard,The Twilight Moon,2020-04-18 22:18:19.383941
133,4.0,DivinationCard,Boon of Justice,2020-04-18 22:18:19.383941
134,1.0,DivinationCard,The Fox,2020-04-18 22:18:19.383941
135,16.0,DivinationCard,The Gambler,2020-04-18 22:18:19.383941
136,2.0,DivinationCard,The Realm,2020-04-18 22:18:19.383941
137,1.0,DivinationCard,Jack in the Box,2020-04-18 22:18:19.383941
138,3.0,DivinationCard,The Void,2020-04-18 22:18:19.383941
139,1.28,DivinationCard,Struck by Lightning,2020-04-18 22:18:19.383941
140,48.0,Fragment,Fragment of Eradication,2020-04-18 22:18:19.383941
141,2.3916584210526315,Fragment,Sacrifice at Midnight,2020-04-18 22:18:19.383941
142,18.732688333333336,Fragment,Timeless Karui Splinter,2020-04-18 22:18:19.383941
143,3.0,Scarab,Polished Perandus Scarab,2020-04-18 22:18:19.383941
144,1.9363476923076923,Fragment,Sacrifice at Noon,2020-04-18 22:18:19.383941
145,6.5,Currency,Splinter of Chayula,2020-04-18 22:18:19.383941
146,3.684227105263158,Currency,Splinter of Esh,2020-04-18 22:18:19.383941
147,5.9934020618556705,Fragment,Timeless Maraketh Splinter,2020-04-18 22:18:19.383941
148,3.3000000000000003,Scarab,Rusted Reliquary Scarab,2020-04-18 22:18:19.383941
149,1.84844,Currency,Splinter of Uul-Netol,2020-04-18 22:18:19.383941
150,4.66662,Fragment,Sacrifice at Dawn,2020-04-18 22:18:19.383941
151,3.8916750000000007,Currency,Splinter of Xoph,2020-04-18 22:18:19.383941
152,3.9180308602150538,Fragment,Sacrifice at Dusk,2020-04-18 22:18:19.383941
153,3.0,Scarab,Rusted Metamorph Scarab,2020-04-18 22:18:19.383941
154,2.0,Scarab,Polished Metamorph Scarab,2020-04-18 22:18:19.383941
155,0.0,Scarab,Polished Torment Scarab,2020-04-18 22:18:19.383941
156,3.0,Scarab,Polished Harbinger Scarab,2020-04-18 22:18:19.383941
157,18.838863092783505,Fragment,Timeless Eternal Empire Splinter,2020-04-18 22:18:19.383941
158,1.0,Scarab,Rusted Harbinger Scarab,2020-04-18 22:18:19.383941
159,3.0,Scarab,Rusted Elder Scarab,2020-04-18 22:18:19.383941
160,1.5,Scarab,Rusted Torment Scarab,2020-04-18 22:18:19.383941
161,2.0,Scarab,Rusted Shaper Scarab,2020-04-18 22:18:19.383941
162,4.5,Scarab,Rusted Ambush Scarab,2020-04-18 22:18:19.383941
163,12.650253000000001,Currency,Splinter of Tul,2020-04-18 22:18:19.383941
164,3.642226976744186,Fragment,Offering to the Goddess,2020-04-18 22:18:19.383941
165,7.0,Scarab,Polished Legion Scarab,2020-04-18 22:18:19.383941
166,1.0,Fragment,Timeless Templar Splinter,2020-04-18 22:18:19.383941
167,1.0,Scarab,Rusted Breach Scarab,2020-04-18 22:18:19.383941
168,6.0,Scarab,Rusted Divination Scarab,2020-04-18 22:18:19.383941
169,3.0,Scarab,Rusted Cartography Scarab,2020-04-18 22:18:19.383941
170,2.0,Fragment,Divine Vessel,2020-04-18 22:18:19.383941
171,17.56305349056604,Fragment,Timeless Vaal Splinter,2020-04-18 22:18:19.383941
172,3.0,Scarab,Rusted Perandus Scarab,2020-04-18 22:18:19.383941
173,2.0,Essence,Weeping Essence of Anger,2020-04-18 22:18:19.383941
174,4.0,Essence,Weeping Essence of Sorrow,2020-04-18 22:18:19.383941
175,3.0,Essence,Shrieking Essence of Zeal,2020-04-18 22:18:19.383941
176,2.0,Essence,Shrieking Essence of Dread,2020-04-18 22:18:19.383941
177,6.0,Essence,Wailing Essence of Fear,2020-04-18 22:18:19.383941
178,4.0,Essence,Screaming Essence of Torment,2020-04-18 22:18:19.383941
179,2.0,Essence,Screaming Essence of Scorn,2020-04-18 22:18:19.383941
180,1.0,Essence,Screaming Essence of Dread,2020-04-18 22:18:19.383941
181,3.0,Essence,Screaming Essence of Wrath,2020-04-18 22:18:19.383941
182,3.0,Essence,Weeping Essence of Woe,2020-04-18 22:18:19.383941
183,3.0,Essence,Screaming Essence of Anguish,2020-04-18 22:18:19.383941
184,2.42,Essence,Screaming Essence of Doubt,2020-04-18 22:18:19.383941
185,2.0,Essence,Wailing Essence of Hatred,2020-04-18 22:18:19.383941
186,2.0,Essence,Weeping Essence of Torment,2020-04-18 22:18:19.383941
187,8.0,Essence,Wailing Essence of Woe,2020-04-18 22:18:19.383941
188,4.0,Essence,Wailing Essence of Zeal,2020-04-18 22:18:19.383941
189,4.0,Essence,Wailing Essence of Torment,2020-04-18 22:18:19.383941
190,4.0,Essence,Wailing Essence of Suffering,2020-04-18 22:18:19.383941
191,2.0,Essence,Wailing Essence of Spite,2020-04-18 22:18:19.383941
192,1.0,Essence,Whispering Essence of Greed,2020-04-18 22:18:19.383941
193,2.0,Essence,Screaming Essence of Suffering,2020-04-18 22:18:19.383941
194,1.0,Essence,Screaming Essence of Loathing,2020-04-18 22:18:19.383941
195,3.0,Essence,Wailing Essence of Wrath,2020-04-18 22:18:19.383941
196,2.0,Essence,Wailing Essence of Loathing,2020-04-18 22:18:19.383941
197,1.0,Essence,Muttering Essence of Contempt,2020-04-18 22:18:19.383941
198,3.0,Essence,Weeping Essence of Hatred,2020-04-18 22:18:19.383941
199,5.0,Essence,Screaming Essence of Spite,2020-04-18 22:18:19.383941
200,3.0,Essence,Screaming Essence of Rage,2020-04-18 22:18:19.383941
201,3.0,Essence,Weeping Essence of Rage,2020-04-18 22:18:19.383941
202,1.0,Essence,Wailing Essence of Sorrow,2020-04-18 22:18:19.383941
203,4.0,Essence,Screaming Essence of Contempt,2020-04-18 22:18:19.383941
204,3.0,Essence,Weeping Essence of Contempt,2020-04-18 22:18:19.383941
205,4.0,Essence,Screaming Essence of Woe,2020-04-18 22:18:19.383941
206,3.0,Essence,Wailing Essence of Doubt,2020-04-18 22:18:19.383941
207,2.0,Essence,Whispering Essence of Contempt,2020-04-18 22:18:19.383941
208,3.0,Essence,Screaming Essence of Fear,2020-04-18 22:18:19.383941
209,0.0,Oil,Verdant Oil,2020-04-18 22:18:19.383941
210,6.0,Oil,Clear Oil,2020-04-18 22:18:19.383941
211,0.0,Oil,Sepia Oil,2020-04-18 22:18:19.383941
212,2.0,Essence,Muttering Essence of Anger,2020-04-18 22:18:19.383941
213,3.0,Essence,Wailing Essence of Anguish,2020-04-18 22:18:19.383941
214,7.5,Essence,Wailing Essence of Contempt,2020-04-18 22:18:19.383941
215,2.0,Essence,Weeping Essence of Doubt,2020-04-18 22:18:19.383941
216,2.0,Essence,Wailing Essence of Rage,2020-04-18 22:18:19.383941
217,3.0,Essence,Screaming Essence of Zeal,2020-04-18 22:18:19.383941
218,3.0,Essence,Screaming Essence of Anger,2020-04-18 22:18:19.383941
219,1.0,Essence,Screaming Essence of Greed,2020-04-18 22:18:19.383941
220,1.0,Essence,Whispering Essence of Woe,2020-04-18 22:18:19.383941
221,2.94,Essence,Remnant of Corruption,2020-04-18 22:18:19.383941
222,5.0,Essence,Muttering Essence of Torment,2020-04-18 22:18:19.383941
223,2.0,Essence,Weeping Essence of Wrath,2020-04-18 22:18:19.383941
224,8.0,Essence,Weeping Essence of Fear,2020-04-18 22:18:19.383941
225,5.0,Essence,Wailing Essence of Anger,2020-04-18 22:18:19.383941
226,1.0,Essence,Shrieking Essence of Anger,2020-04-18 22:18:19.383941
227,3.0,Essence,Muttering Essence of Sorrow,2020-04-18 22:18:19.383941
228,4.0,Essence,Screaming Essence of Hatred,2020-04-18 22:18:19.383941
229,1.0,Essence,Muttering Essence of Fear,2020-04-18 22:18:19.383941
230,1.0,Essence,Screaming Essence of Envy,2020-04-18 22:18:19.383941
231,0.0,,Amber Amulet,2020-04-18 22:18:19.383941
232,3.0,Essence,Wailing Essence of Greed,2020-04-18 22:18:19.383941
233,2.0,Essence,Weeping Essence of Greed,2020-04-18 22:18:19.383941
234,2.0,Essence,Muttering Essence of Greed,2020-04-18 22:18:19.383941
235,1.0,UniqueJewel,Cobalt Jewel,2020-04-18 22:18:19.383941
236,0.0,Fragment,Offering to the Goddess,2020-04-18 22:18:19.383941
237,0.0,,Imbued Wand,2020-04-18 22:18:19.383941
238,0.0,,Medium Cluster Jewel,2020-04-18 22:18:19.383941
239,0.0,,Opal Wand,2020-04-18 22:18:19.383941
240,0.0,,Superior Terror Claw,2020-04-18 22:18:19.383941
241,0.0,,Lacewood Spirit Shield,2020-04-18 22:18:19.383941
242,0.0,,Abyssal Sceptre,2020-04-18 22:18:19.383941
243,0.0,,Spiked Gloves,2020-04-18 22:18:19.383941
244,0.0,,Imbued Wand,2020-04-18 22:18:19.383941
245,0.0,,Omen Wand,2020-04-18 22:18:19.383941
246,0.0,,Vaal Rapier,2020-04-18 22:18:19.383941
247,0.0,,Imbued Wand,2020-04-18 22:18:19.383941
248,0.0,,Spiraled Foil,2020-04-18 22:18:19.383941
249,0.0,,Gemstone Sword,2020-04-18 22:18:19.383941
250,0.0,,Imbued Wand,2020-04-18 22:18:19.383941
251,0.0,,Superior Fancy Foil,2020-04-18 22:18:19.383941
252,0.0,,Varnished Coat,2020-04-18 22:18:19.383941
253,0.0,,Titanium Spirit Shield,2020-04-18 22:18:19.383941
254,0.0,,Imbued Wand,2020-04-18 22:18:19.383941
255,0.0,,Sorcerer Boots,2020-04-18 22:18:19.383941
256,0.0,,Goliath Greaves,2020-04-18 22:18:19.383941
257,0.0,,Carnal Boots,2020-04-18 22:18:19.383941
258,0.0,,Conjurer Boots,2020-04-18 22:18:19.383941
259,0.0,,Steel Greaves,2020-04-18 22:18:19.383941
260,0.0,,Magistrate Crown,2020-04-18 22:18:19.383941
261,0.0,,Sorcerer Boots,2020-04-18 22:18:19.383941
262,0.0,,Lacquered Helmet,2020-04-18 22:18:19.383941
263,0.0,,Murder Boots,2020-04-18 22:18:19.383941
264,0.0,,Fluted Bascinet,2020-04-18 22:18:19.383941
265,0.0,,Titan Gauntlets,2020-04-18 22:18:19.383941
266,0.0,,Goliath Greaves,2020-04-18 22:18:19.383941
267,0.0,,Superior Conjurer Boots,2020-04-18 22:18:19.383941
268,0.0,,Eternal Burgonet,2020-04-18 22:18:19.383941
269,0.0,,Hydrascale Boots,2020-04-18 22:18:19.383941
270,0.0,,Hydrascale Boots,2020-04-18 22:18:19.383941
271,0.0,,Murder Boots,2020-04-18 22:18:19.383941
272,0.0,,Superior Solaris Circlet,2020-04-18 22:18:19.383941
273,0.0,,Steel Circlet,2020-04-18 22:18:19.383941
274,0.0,,Assassin's Boots,2020-04-18 22:18:19.383941
275,0.0,,Stealth Boots,2020-04-18 22:18:19.383941
276,0.0,,Slink Boots,2020-04-18 22:18:19.383941
277,0.0,,Slink Boots,2020-04-18 22:18:19.383941
278,0.0,,Carnal Boots,2020-04-18 22:18:19.383941
279,0.0,,Murder Boots,2020-04-18 22:18:19.383941
280,0.0,,Eternal Burgonet,2020-04-18 22:18:19.383941
281,0.0,,Hubris Circlet,2020-04-18 22:18:19.383941
282,0.0,,Eternal Burgonet,2020-04-18 22:18:19.383941
283,0.0,,Exquisite Leather,2020-04-18 22:18:19.383941
284,3.0,DeliriumOrb,Abyssal Delirium Orb,2020-04-18 22:18:19.383941
285,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
286,0.0,,Coral Ring,2020-04-18 22:18:19.383941
287,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
288,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
289,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
290,0.0,,Jade Amulet,2020-04-18 22:18:19.383941
291,0.0,,Reave,2020-04-18 22:18:19.383941
292,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
293,0.0,,Coral Ring,2020-04-18 22:18:19.383941
294,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
295,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
296,0.0,,Cloth Belt,2020-04-18 22:18:19.383941
297,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
298,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
299,0.0,,Amethyst Ring,2020-04-18 22:18:19.383941
300,0.0,UniqueWeapon,Gnarled Branch,2020-04-18 22:18:19.383941
301,0.0,,Crimson Jewel,2020-04-18 22:18:19.383941
302,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
303,0.0,,Paua Amulet,2020-04-18 22:18:19.383941
304,0.0,,Amber Amulet,2020-04-18 22:18:19.383941
305,0.0,,Amethyst Ring,2020-04-18 22:18:19.383941
306,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
307,0.0,,Coral Ring,2020-04-18 22:18:19.383941
308,0.0,,Amber Amulet,2020-04-18 22:18:19.383941
309,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
310,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
311,0.0,,Ruby Ring,2020-04-18 22:18:19.383941
312,0.0,,Jade Amulet,2020-04-18 22:18:19.383941
313,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
314,0.0,,Iron Ring,2020-04-18 22:18:19.383941
315,0.0,,Moonstone Ring,2020-04-18 22:18:19.383941
316,0.0,,Opal Ring,2020-04-18 22:18:19.383941
317,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
318,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
319,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
320,0.0,,Chain Belt,2020-04-18 22:18:19.383941
321,0.0,,Unset Ring,2020-04-18 22:18:19.383941
322,0.0,,Studded Belt,2020-04-18 22:18:19.383941
323,0.0,,Studded Belt,2020-04-18 22:18:19.383941
324,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
325,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
326,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
327,0.0,,Jade Amulet,2020-04-18 22:18:19.383941
328,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
329,0.0,,Agate Amulet,2020-04-18 22:18:19.383941
330,0.0,,Amethyst Ring,2020-04-18 22:18:19.383941
331,0.0,,Moonstone Ring,2020-04-18 22:18:19.383941
332,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
333,0.0,,Amethyst Ring,2020-04-18 22:18:19.383941
334,1.0,UniqueJewel,Crimson Jewel,2020-04-18 22:18:19.383941
335,0.0,,Turquoise Amulet,2020-04-18 22:18:19.383941
336,50.0,UniqueWeapon,Jewelled Foil,2020-04-18 22:18:19.383941
337,0.0,,Opal Ring,2020-04-18 22:18:19.383941
338,0.0,,Coral Ring,2020-04-18 22:18:19.383941
339,0.0,,Heavy Belt,2020-04-18 22:18:19.383941
340,0.0,UniqueWeapon,Rusted Sword,2020-04-18 22:18:19.383941
341,0.0,,Blasphemy Support,2020-04-18 22:18:19.383941
342,0.0,,Moonstone Ring,2020-04-18 22:18:19.383941
343,0.0,,Cobalt Jewel,2020-04-18 22:18:19.383941
344,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
345,0.0,,Ruby Ring,2020-04-18 22:18:19.383941
346,0.0,,Ruby Ring,2020-04-18 22:18:19.383941
347,0.0,,Gold Ring,2020-04-18 22:18:19.383941
348,1.0,Oil,Sepia Oil,2020-04-18 22:18:19.383941
349,0.0,,Coral Ring,2020-04-18 22:18:19.383941
350,0.0,Fragment,Sacrifice at Dawn,2020-04-18 22:18:19.383941
351,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
352,0.0,,Coral Ring,2020-04-18 22:18:19.383941
353,0.0,,Ruby Ring,2020-04-18 22:18:19.383941
354,0.0,,Citrine Amulet,2020-04-18 22:18:19.383941
355,0.0,,Coral Ring,2020-04-18 22:18:19.383941
356,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
357,1.0,UniqueJewel,Viridian Jewel,2020-04-18 22:18:19.383941
358,0.0,,Coral Ring,2020-04-18 22:18:19.383941
359,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
360,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
361,0.0,,Lapis Amulet,2020-04-18 22:18:19.383941
362,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
363,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
364,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
365,0.0,,Topaz Ring,2020-04-18 22:18:19.383941
366,0.0,,Lapis Amulet,2020-04-18 22:18:19.383941
367,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
368,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
369,0.0,,Searching Eye Jewel,2020-04-18 22:18:19.383941
370,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
371,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
372,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
373,0.0,,Leather Belt,2020-04-18 22:18:19.383941
374,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
375,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
376,0.0,,Amethyst Ring,2020-04-18 22:18:19.383941
377,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
378,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 22:18:19.383941
379,0.0,,Sapphire Ring,2020-04-18 22:18:19.383941
380,0.0,,Agate Amulet,2020-04-18 22:18:19.383941
381,0.0,,Turquoise Amulet,2020-04-18 22:18:19.383941
382,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
383,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
384,0.0,,Lapis Amulet,2020-04-18 22:18:19.383941
385,0.0,,Diamond Ring,2020-04-18 22:18:19.383941
386,0.0,,Amethyst Ring,2020-04-18 22:18:19.383941
387,0.0,,Citrine Amulet,2020-04-18 22:18:19.383941
388,0.0,,Jade Amulet,2020-04-18 22:18:19.383941
389,0.0,,Citrine Amulet,2020-04-18 22:18:19.383941
390,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
391,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
392,0.0,,Two-Stone Ring,2020-04-18 22:18:19.383941
