,value,type,type_line,price,shoplink_template,stack_size,datetime
14,2.16,Currency,Glassblower's Bauble,0.24,"[linkItem location=""Stash1"" league=""Delirium"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",9,2020-04-23 23:53:01.620196
15,0.88888,Currency,Engineer's Orb,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",8,2020-04-23 23:53:01.620196
16,14.85692,Currency,Orb of Regret,0.28571,"[linkItem location=""Stash1"" league=""Delirium"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",52,2020-04-23 23:53:01.620196
17,5.77772,Currency,Regal Orb,0.22222,"[linkItem location=""Stash1"" league=""Delirium"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",26,2020-04-23 23:53:01.620196
18,5.25444875,Currency,Silver Coin,0.05903875,"[linkItem location=""Stash1"" league=""Delirium"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",89,2020-04-23 23:53:01.620196
19,5.5022931,Currency,Turbulent Catalyst,0.3236643,"[linkItem location=""Stash1"" league=""Delirium"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",17,2020-04-23 23:53:01.620196
20,5.209767647058824,Currency,Perandus Coin,0.007990441176470589,"[linkItem location=""Stash1"" league=""Delirium"" x=""39"" y=""0""] ~b/o {final_price} {fx_id}",652,2020-04-23 23:53:01.620196
21,5.0,Currency,Orb of Annulment,5.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""54"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
22,1.0,Oil,Amber Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
23,0.0,,Harbinger's Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",4,2020-04-23 23:53:01.620196
24,54.0,Currency,Stacked Deck,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""45"" y=""0""] ~b/o {final_price} {fx_id}",27,2020-04-23 23:53:01.620196
25,3.5,Essence,Remnant of Corruption,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 23:53:01.620196
26,16.11095,Currency,Orb of Chance,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",145,2020-04-23 23:53:01.620196
27,45.76225551724138,Currency,Orb of Fusing,0.1561851724137931,"[linkItem location=""Stash1"" league=""Delirium"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",293,2020-04-23 23:53:01.620196
28,0.0,,Regal Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""52"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 23:53:01.620196
29,21.875,Currency,Orb of Transmutation,0.125,"[linkItem location=""Stash1"" league=""Delirium"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",175,2020-04-23 23:53:01.620196
30,0.0,,Binding Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""63"" y=""0""] ~b/o {final_price} {fx_id}",17,2020-04-23 23:53:01.620196
31,51.567456,Currency,Orb of Alteration,0.2148644,"[linkItem location=""Stash1"" league=""Delirium"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",240,2020-04-23 23:53:01.620196
32,2.5,Oil,Sepia Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""46"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 23:53:01.620196
33,3.5,Oil,Clear Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""48"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 23:53:01.620196
34,1.0,Essence,Screaming Essence of Torment,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""32"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
35,6.49961301369863,Currency,Simple Sextant,0.2599845205479452,"[linkItem location=""Stash1"" league=""Delirium"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",25,2020-04-23 23:53:01.620196
36,0.55872,Currency,Blessed Orb,0.03104,"[linkItem location=""Stash1"" league=""Delirium"" x=""21"" y=""0""] ~b/o {final_price} {fx_id}",18,2020-04-23 23:53:01.620196
37,0.0,,Horizon Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""56"" y=""0""] ~b/o {final_price} {fx_id}",16,2020-04-23 23:53:01.620196
38,36.090549620253164,Currency,Portal Scroll,0.09160037974683544,"[linkItem location=""Stash1"" league=""Delirium"" x=""14"" y=""0""] ~b/o {final_price} {fx_id}",394,2020-04-23 23:53:01.620196
39,327.68681153846154,Fragment,Simulacrum Splinter,0.4434192307692308,"[linkItem location=""Stash1"" league=""Delirium"" x=""30"" y=""0""] ~b/o {final_price} {fx_id}",739,2020-04-23 23:53:01.620196
40,7.0,Currency,Ancient Orb,7.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""58"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
41,3.0,Currency,Tempering Catalyst,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""42"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
42,0.0,,Ancient Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""62"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
43,5.56611,Currency,Scroll of Wisdom,0.03333,"[linkItem location=""Stash1"" league=""Delirium"" x=""1"" y=""0""] ~b/o {final_price} {fx_id}",167,2020-04-23 23:53:01.620196
44,0.0,,Chaos Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""49"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 23:53:01.620196
45,2.8571,Currency,Orb of Horizons,0.28571,"[linkItem location=""Stash1"" league=""Delirium"" x=""55"" y=""0""] ~b/o {final_price} {fx_id}",10,2020-04-23 23:53:01.620196
46,24.461882666666668,Currency,Orb of Scouring,0.43681933333333334,"[linkItem location=""Stash1"" league=""Delirium"" x=""10"" y=""0""] ~b/o {final_price} {fx_id}",56,2020-04-23 23:53:01.620196
47,4.857239999999999,Currency,Orb of Alchemy,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",34,2020-04-23 23:53:01.620196
48,2.5714799999999998,Currency,Intrinsic Catalyst,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""31"" y=""0""] ~b/o {final_price} {fx_id}",18,2020-04-23 23:53:01.620196
49,18.009588041237112,Currency,Orb of Augmentation,0.1957563917525773,"[linkItem location=""Stash1"" league=""Delirium"" x=""13"" y=""0""] ~b/o {final_price} {fx_id}",92,2020-04-23 23:53:01.620196
50,0.0,,Transmutation Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""24"" y=""0""] ~b/o {final_price} {fx_id}",15,2020-04-23 23:53:01.620196
51,320.0,Currency,Exalted Orb,160.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
52,29.16655,Currency,Vaal Orb,0.83333,"[linkItem location=""Stash1"" league=""Delirium"" x=""27"" y=""0""] ~b/o {final_price} {fx_id}",35,2020-04-23 23:53:01.620196
53,0.24999,Currency,Splinter of Esh,0.08333,"[linkItem location=""Stash1"" league=""Delirium"" x=""47"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
54,19.03566222222222,Currency,Prime Sextant,0.7931525925925926,"[linkItem location=""Stash1"" league=""Delirium"" x=""37"" y=""0""] ~b/o {final_price} {fx_id}",24,2020-04-23 23:53:01.620196
55,220.0,Currency,Warlord's Exalted Orb,220.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""69"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
56,0.0,,Chaos Orb,,"[linkItem location=""Stash1"" league=""Delirium"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",582,2020-04-23 23:53:01.620196
57,24.0,Currency,Awakened Sextant,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""38"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-23 23:53:01.620196
58,14.118,Currency,Chromatic Orb,0.11765,"[linkItem location=""Stash1"" league=""Delirium"" x=""17"" y=""0""] ~b/o {final_price} {fx_id}",120,2020-04-23 23:53:01.620196
59,0.44444,Currency,Cartographer's Chisel,0.22222,"[linkItem location=""Stash1"" league=""Delirium"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
60,1.0,DivinationCard,The Hermit,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
61,6.0,DivinationCard,Imperial Legacy,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""252"" y=""0""] ~b/o {final_price} {fx_id}",6,2020-04-23 23:53:01.620196
62,2.0,DivinationCard,Prosperity,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""115"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
63,48.0,DivinationCard,The Catalyst,4.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""67"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-23 23:53:01.620196
64,3.0,DivinationCard,The Wilted Rose,3.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""224"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
65,1.0,DivinationCard,The Blazing Fire,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""188"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
66,3.0,DivinationCard,The Flora's Gift,0.75,"[linkItem location=""Stash3"" league=""Delirium"" x=""55"" y=""0""] ~b/o {final_price} {fx_id}",4,2020-04-23 23:53:01.620196
67,1.0,DivinationCard,Thirst for Knowledge,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""1"" y=""1""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
68,2.0,DivinationCard,Coveted Possession,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""37"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
69,11.899999999999999,DivinationCard,The Gemcutter,2.38,"[linkItem location=""Stash3"" league=""Delirium"" x=""24"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 23:53:01.620196
70,18.0,DivinationCard,Her Mask,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""125"" y=""0""] ~b/o {final_price} {fx_id}",18,2020-04-23 23:53:01.620196
71,2.0,DivinationCard,The Scholar,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
72,1.0,DivinationCard,The Jeweller's Boon,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""203"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
73,7.0,DivinationCard,The Enlightened,7.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""92"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
74,6.75,DivinationCard,The Tinkerer's Table,1.35,"[linkItem location=""Stash3"" league=""Delirium"" x=""44"" y=""1""] ~b/o {final_price} {fx_id}",5,2020-04-23 23:53:01.620196
75,6.0,DivinationCard,The Dapper Prodigy,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""117"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
76,13.0,DivinationCard,Dark Dreams,13.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""7"" y=""1""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
77,72.0,DivinationCard,Nook's Crown,72.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""11"" y=""1""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
78,2.0,DivinationCard,The Lover,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""26"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
79,33.0,DivinationCard,The Hoarder,11.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
80,5.0,DivinationCard,The Endurance,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""155"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 23:53:01.620196
81,4.14,DivinationCard,The King's Blade,0.69,"[linkItem location=""Stash3"" league=""Delirium"" x=""62"" y=""0""] ~b/o {final_price} {fx_id}",6,2020-04-23 23:53:01.620196
82,1.0,DivinationCard,The Gentleman,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
83,2.0,DivinationCard,The Warden,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""21"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
84,1.0,DivinationCard,Boundless Realms,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""135"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
85,3.0,DivinationCard,Lantador's Lost Love,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
86,2.0,DivinationCard,Mitts,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""169"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
87,3.0,DivinationCard,Divine Justice,3.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""35"" y=""1""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
88,1.0,DivinationCard,Grave Knowledge,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""75"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
89,1.0,DivinationCard,Deathly Designs,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""32"" y=""1""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
90,2.0,DivinationCard,The Dreamer,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""196"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
91,23.0,DivinationCard,Rain of Chaos,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""34"" y=""0""] ~b/o {final_price} {fx_id}",23,2020-04-23 23:53:01.620196
92,3.0,DivinationCard,The Chosen,3.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""33"" y=""1""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
93,1.0,DivinationCard,Gift of the Gemling Queen,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""69"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
94,1.0,DivinationCard,Harmony of Souls,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""214"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
95,6.0,DivinationCard,The Survivalist,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""73"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
96,1.0,DivinationCard,The Aesthete,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""91"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
97,1.0,DivinationCard,The Doppelganger,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""72"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
98,1.0,DivinationCard,The Seeker,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""236"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
99,1.0,DivinationCard,The Cacophony,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""230"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
100,6.0,DivinationCard,The Puzzle,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""200"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
101,2.0,DivinationCard,Last Hope,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""99"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
102,2.0,DivinationCard,Gemcutter's Promise,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""42"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
103,1.0,DivinationCard,The Garish Power,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""174"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
104,1.0,DivinationCard,The Lion,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""120"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
105,1.0,DivinationCard,The Union,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""49"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
106,2.0,DivinationCard,Hubris,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""100"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
107,2.0,DivinationCard,The Battle Born,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
108,2.0,DivinationCard,The Rite of Elements,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""219"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
109,1.0,DivinationCard,The Price of Protection,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""227"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
110,31.639999999999997,DivinationCard,Three Faces in the Dark,4.52,"[linkItem location=""Stash3"" league=""Delirium"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 23:53:01.620196
111,2.0,DivinationCard,The Chains that Bind,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""44"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
112,2.0,DivinationCard,The Wolf's Shadow,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""128"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
113,1.0,DivinationCard,The Obscured,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""192"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
114,35.84,DivinationCard,Emperor's Luck,1.28,"[linkItem location=""Stash3"" league=""Delirium"" x=""30"" y=""0""] ~b/o {final_price} {fx_id}",28,2020-04-23 23:53:01.620196
115,1.0,DivinationCard,The Pact,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
116,2.0,DivinationCard,The Metalsmith's Gift,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
117,1.0,DivinationCard,A Mother's Parting Gift,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""110"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
118,3.0,DivinationCard,Destined to Crumble,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""138"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
119,4.0,DivinationCard,The Wrath,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""61"" y=""0""] ~b/o {final_price} {fx_id}",4,2020-04-23 23:53:01.620196
120,9.39,DivinationCard,Vinia's Token,3.13,"[linkItem location=""Stash3"" league=""Delirium"" x=""14"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-23 23:53:01.620196
121,1.0,DivinationCard,Sambodhi's Vow,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""249"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
122,1.0,DivinationCard,The Scarred Meadow,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
123,1.0,DivinationCard,Turn the Other Cheek,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""112"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
124,2.0,DivinationCard,The Encroaching Darkness,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
125,1.0,DivinationCard,The Stormcaller,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""149"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
126,1.0,DivinationCard,Thunderous Skies,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""132"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
127,2.0,DivinationCard,The Beast,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""222"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
128,1.0,DivinationCard,The Journey,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""240"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
129,84.0,DivinationCard,Loyalty,4.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""79"" y=""0""] ~b/o {final_price} {fx_id}",21,2020-04-23 23:53:01.620196
130,1.0,DivinationCard,Volatile Power,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""98"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
131,2.68,DivinationCard,The Master Artisan,1.34,"[linkItem location=""Stash3"" league=""Delirium"" x=""234"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
132,1.0,DivinationCard,The Inventor,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""46"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
133,13.0,DivinationCard,The Opulent,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""181"" y=""0""] ~b/o {final_price} {fx_id}",13,2020-04-23 23:53:01.620196
134,5.0,DivinationCard,The Carrion Crow,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""10"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 23:53:01.620196
135,2.0,DivinationCard,Dark Temptation,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""247"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
136,6.0,DivinationCard,Lucky Connections,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""32"" y=""0""] ~b/o {final_price} {fx_id}",6,2020-04-23 23:53:01.620196
137,1.0,DivinationCard,The Sword King's Salute,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""209"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
138,1.0,DivinationCard,The Incantation,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
139,1.0,DivinationCard,The Sigil,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""116"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
140,1.0,DivinationCard,The Messenger,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""237"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
141,2.46,DivinationCard,The Lunaris Priestess,1.23,"[linkItem location=""Stash3"" league=""Delirium"" x=""146"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
142,2.0,DivinationCard,Doedre's Madness,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 23:53:01.620196
143,34.0,DivinationCard,Three Voices,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""220"" y=""0""] ~b/o {final_price} {fx_id}",17,2020-04-23 23:53:01.620196
144,1.0,DivinationCard,The Twilight Moon,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""229"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 23:53:01.620196
