,value,type,type_line,price,datetime
100,1.0,DivinationCard,The Obscured,1.0,2020-04-19 12:08:20.134082
101,66.759,DivinationCard,Emperor's Luck,3.1790000000000003,2020-04-19 12:08:20.134082
102,1.0,DivinationCard,The Pact,1.0,2020-04-19 12:08:20.134082
103,2.0,DivinationCard,The Metalsmith's Gift,1.0,2020-04-19 12:08:20.134082
104,1.0,DivinationCard,A Mother's Parting Gift,1.0,2020-04-19 12:08:20.134082
105,3.0,DivinationCard,Destined to Crumble,1.0,2020-04-19 12:08:20.134082
106,4.0,DivinationCard,The Wrath,2.0,2020-04-19 12:08:20.134082
107,1.0,DivinationCard,Vinia's Token,1.0,2020-04-19 12:08:20.134082
108,1.0,DivinationCard,Sambodhi's Vow,1.0,2020-04-19 12:08:20.134082
109,1.0,DivinationCard,The Scarred Meadow,1.0,2020-04-19 12:08:20.134082
110,1.0,DivinationCard,Turn the Other Cheek,1.0,2020-04-19 12:08:20.134082
111,1.0,DivinationCard,The Stormcaller,1.0,2020-04-19 12:08:20.134082
112,1.0,DivinationCard,Thunderous Skies,1.0,2020-04-19 12:08:20.134082
113,2.0,DivinationCard,The Beast,1.0,2020-04-19 12:08:20.134082
114,1.0,DivinationCard,The Journey,1.0,2020-04-19 12:08:20.134082
115,30.0,DivinationCard,Loyalty,3.0,2020-04-19 12:08:20.134082
116,1.0,DivinationCard,Volatile Power,1.0,2020-04-19 12:08:20.134082
117,1.0,DivinationCard,The Master Artisan,1.0,2020-04-19 12:08:20.134082
118,1.0,DivinationCard,The Inventor,1.0,2020-04-19 12:08:20.134082
119,6.0,DivinationCard,The Opulent,1.0,2020-04-19 12:08:20.134082
120,5.0,DivinationCard,The Carrion Crow,1.0,2020-04-19 12:08:20.134082
121,2.0,DivinationCard,Dark Temptation,1.0,2020-04-19 12:08:20.134082
122,6.0,DivinationCard,Lucky Connections,1.0,2020-04-19 12:08:20.134082
123,1.0,DivinationCard,The Sword King's Salute,1.0,2020-04-19 12:08:20.134082
124,1.0,DivinationCard,The Incantation,1.0,2020-04-19 12:08:20.134082
125,1.0,DivinationCard,The Sigil,1.0,2020-04-19 12:08:20.134082
126,1.0,DivinationCard,The Messenger,1.0,2020-04-19 12:08:20.134082
127,2.0,DivinationCard,The Lunaris Priestess,1.0,2020-04-19 12:08:20.134082
128,2.0,DivinationCard,Doedre's Madness,1.0,2020-04-19 12:08:20.134082
129,32.0,DivinationCard,Three Voices,2.0,2020-04-19 12:08:20.134082
130,1.0,DivinationCard,The Twilight Moon,1.0,2020-04-19 12:08:20.134082
131,2.0,DivinationCard,Boon of Justice,1.0,2020-04-19 12:08:20.134082
132,1.0,DivinationCard,The Fox,1.0,2020-04-19 12:08:20.134082
133,16.0,DivinationCard,The Gambler,1.0,2020-04-19 12:08:20.134082
134,2.0,DivinationCard,The Realm,1.0,2020-04-19 12:08:20.134082
135,1.0,DivinationCard,Jack in the Box,1.0,2020-04-19 12:08:20.134082
136,2.0,DivinationCard,The Void,2.0,2020-04-19 12:08:20.134082
137,2.0,DivinationCard,Struck by Lightning,1.0,2020-04-19 12:08:20.134082
138,2.4800419540229885,Fragment,Sacrifice at Midnight,0.4960083908045977,2020-04-19 12:08:20.134082
139,17.325000000000003,Fragment,Timeless Karui Splinter,0.275,2020-04-19 12:08:20.134082
140,3.0,Scarab,Polished Perandus Scarab,3.0,2020-04-19 12:08:20.134082
141,0.95238,Fragment,Sacrifice at Noon,0.47619,2020-04-19 12:08:20.134082
142,3.628156304347826,Currency,Splinter of Esh,0.10366160869565218,2020-04-19 12:08:20.134082
143,6.0,Fragment,Timeless Maraketh Splinter,1.5,2020-04-19 12:08:20.134082
144,4.92,Scarab,Rusted Reliquary Scarab,0.82,2020-04-19 12:08:20.134082
145,2.4838632258064517,Currency,Splinter of Uul-Netol,0.31048290322580646,2020-04-19 12:08:20.134082
146,4.33329,Fragment,Sacrifice at Dawn,0.33333,2020-04-19 12:08:20.134082
147,2.500025,Currency,Splinter of Xoph,0.100001,2020-04-19 12:08:20.134082
148,3.1224787234042557,Fragment,Sacrifice at Dusk,0.2838617021276596,2020-04-19 12:08:20.134082
149,2.0,Scarab,Rusted Metamorph Scarab,1.0,2020-04-19 12:08:20.134082
150,2.0,Scarab,Polished Metamorph Scarab,2.0,2020-04-19 12:08:20.134082
151,0.0,Scarab,Polished Torment Scarab,0.0,2020-04-19 12:08:20.134082
152,2.0,Scarab,Polished Harbinger Scarab,2.0,2020-04-19 12:08:20.134082
153,18.899892,Fragment,Timeless Eternal Empire Splinter,0.34999800000000003,2020-04-19 12:08:20.134082
154,1.0,Scarab,Rusted Harbinger Scarab,1.0,2020-04-19 12:08:20.134082
155,3.0,Scarab,Rusted Elder Scarab,1.0,2020-04-19 12:08:20.134082
156,1.71,Scarab,Rusted Torment Scarab,0.57,2020-04-19 12:08:20.134082
157,4.0,Scarab,Rusted Shaper Scarab,1.0,2020-04-19 12:08:20.134082
158,3.0,Scarab,Rusted Ambush Scarab,1.0,2020-04-19 12:08:20.134082
159,12.298051021276597,Currency,Splinter of Tul,0.15567153191489363,2020-04-19 12:08:20.134082
160,4.149560149253731,Fragment,Offering to the Goddess,0.46106223880597014,2020-04-19 12:08:20.134082
161,8.0,Scarab,Polished Legion Scarab,8.0,2020-04-19 12:08:20.134082
162,1.0,Fragment,Timeless Templar Splinter,1.0,2020-04-19 12:08:20.134082
163,2.0,Scarab,Rusted Breach Scarab,2.0,2020-04-19 12:08:20.134082
164,9.84,Scarab,Rusted Divination Scarab,4.92,2020-04-19 12:08:20.134082
165,3.0,Scarab,Rusted Cartography Scarab,1.0,2020-04-19 12:08:20.134082
166,19.25,Fragment,Timeless Vaal Splinter,0.55,2020-04-19 12:08:20.134082
167,3.0,Scarab,Rusted Perandus Scarab,1.5,2020-04-19 12:08:20.134082
168,2.0,Essence,Weeping Essence of Anger,1.0,2020-04-19 12:08:20.134082
169,4.0,Essence,Weeping Essence of Sorrow,1.0,2020-04-19 12:08:20.134082
170,2.0,Essence,Shrieking Essence of Dread,2.0,2020-04-19 12:08:20.134082
171,6.0,Essence,Wailing Essence of Fear,1.0,2020-04-19 12:08:20.134082
172,4.0,Essence,Screaming Essence of Torment,1.0,2020-04-19 12:08:20.134082
173,2.0,Essence,Screaming Essence of Scorn,1.0,2020-04-19 12:08:20.134082
174,2.0,Essence,Screaming Essence of Dread,2.0,2020-04-19 12:08:20.134082
175,3.0,Essence,Screaming Essence of Wrath,1.0,2020-04-19 12:08:20.134082
176,3.0,Essence,Weeping Essence of Woe,1.0,2020-04-19 12:08:20.134082
177,3.0,Essence,Screaming Essence of Anguish,1.0,2020-04-19 12:08:20.134082
178,2.0,Essence,Screaming Essence of Doubt,1.0,2020-04-19 12:08:20.134082
179,2.62,Essence,Wailing Essence of Hatred,1.31,2020-04-19 12:08:20.134082
180,2.0,Essence,Weeping Essence of Torment,1.0,2020-04-19 12:08:20.134082
181,4.0,Essence,Wailing Essence of Woe,1.0,2020-04-19 12:08:20.134082
182,4.0,Essence,Wailing Essence of Zeal,1.0,2020-04-19 12:08:20.134082
183,4.0,Essence,Wailing Essence of Torment,1.0,2020-04-19 12:08:20.134082
184,4.0,Essence,Wailing Essence of Suffering,1.0,2020-04-19 12:08:20.134082
185,2.0,Essence,Wailing Essence of Spite,1.0,2020-04-19 12:08:20.134082
186,1.0,Essence,Whispering Essence of Greed,1.0,2020-04-19 12:08:20.134082
187,2.0,Essence,Screaming Essence of Suffering,1.0,2020-04-19 12:08:20.134082
188,1.0,Essence,Screaming Essence of Loathing,1.0,2020-04-19 12:08:20.134082
189,3.0,Essence,Wailing Essence of Wrath,1.0,2020-04-19 12:08:20.134082
190,2.0,Essence,Wailing Essence of Loathing,1.0,2020-04-19 12:08:20.134082
191,1.0,Essence,Muttering Essence of Contempt,1.0,2020-04-19 12:08:20.134082
192,3.0,Essence,Weeping Essence of Hatred,1.0,2020-04-19 12:08:20.134082
193,5.0,Essence,Screaming Essence of Spite,1.0,2020-04-19 12:08:20.134082
194,3.0,Essence,Screaming Essence of Rage,1.0,2020-04-19 12:08:20.134082
195,3.0,Essence,Weeping Essence of Rage,1.0,2020-04-19 12:08:20.134082
196,1.0,Essence,Wailing Essence of Sorrow,1.0,2020-04-19 12:08:20.134082
197,4.0,Essence,Screaming Essence of Contempt,1.0,2020-04-19 12:08:20.134082
198,3.0,Essence,Weeping Essence of Contempt,1.0,2020-04-19 12:08:20.134082
199,4.0,Essence,Screaming Essence of Woe,1.0,2020-04-19 12:08:20.134082
200,3.0,Essence,Wailing Essence of Doubt,1.0,2020-04-19 12:08:20.134082
201,2.0,Essence,Whispering Essence of Contempt,1.0,2020-04-19 12:08:20.134082
202,3.0,Essence,Screaming Essence of Fear,1.0,2020-04-19 12:08:20.134082
203,0.0,Oil,Verdant Oil,0.0,2020-04-19 12:08:20.134082
204,6.0,Oil,Clear Oil,0.5,2020-04-19 12:08:20.134082
205,0.0,Oil,Sepia Oil,0.0,2020-04-19 12:08:20.134082
206,2.0,Essence,Muttering Essence of Anger,1.0,2020-04-19 12:08:20.134082
207,3.0,Essence,Wailing Essence of Anguish,1.0,2020-04-19 12:08:20.134082
208,5.0,Essence,Wailing Essence of Contempt,1.0,2020-04-19 12:08:20.134082
209,2.0,Essence,Weeping Essence of Doubt,1.0,2020-04-19 12:08:20.134082
210,2.0,Essence,Wailing Essence of Rage,1.0,2020-04-19 12:08:20.134082
211,3.0,Essence,Screaming Essence of Zeal,1.0,2020-04-19 12:08:20.134082
212,3.0,Essence,Screaming Essence of Anger,1.0,2020-04-19 12:08:20.134082
213,1.0,Essence,Screaming Essence of Greed,1.0,2020-04-19 12:08:20.134082
214,1.0,Essence,Whispering Essence of Woe,1.0,2020-04-19 12:08:20.134082
215,1.5,Essence,Remnant of Corruption,0.5,2020-04-19 12:08:20.134082
216,5.0,Essence,Muttering Essence of Torment,1.0,2020-04-19 12:08:20.134082
217,2.0,Essence,Weeping Essence of Wrath,1.0,2020-04-19 12:08:20.134082
218,4.0,Essence,Weeping Essence of Fear,1.0,2020-04-19 12:08:20.134082
219,5.0,Essence,Wailing Essence of Anger,1.0,2020-04-19 12:08:20.134082
220,1.0,Essence,Shrieking Essence of Anger,1.0,2020-04-19 12:08:20.134082
221,3.0,Essence,Muttering Essence of Sorrow,1.0,2020-04-19 12:08:20.134082
222,2.0,Essence,Screaming Essence of Hatred,1.0,2020-04-19 12:08:20.134082
223,1.0,Essence,Muttering Essence of Fear,1.0,2020-04-19 12:08:20.134082
224,1.0,Essence,Screaming Essence of Envy,1.0,2020-04-19 12:08:20.134082
225,0.0,,Amber Amulet,,2020-04-19 12:08:20.134082
226,3.0,Essence,Wailing Essence of Greed,1.0,2020-04-19 12:08:20.134082
227,2.0,Essence,Weeping Essence of Greed,1.0,2020-04-19 12:08:20.134082
228,2.0,Essence,Muttering Essence of Greed,1.0,2020-04-19 12:08:20.134082
229,1.0,UniqueJewel,Cobalt Jewel,1.0,2020-04-19 12:08:20.134082
230,0.0,Fragment,Offering to the Goddess,0.0,2020-04-19 12:08:20.134082
231,0.0,,Imbued Wand,,2020-04-19 12:08:20.134082
232,0.0,,Opal Wand,,2020-04-19 12:08:20.134082
233,0.0,,Superior Terror Claw,,2020-04-19 12:08:20.134082
234,0.0,,Lacewood Spirit Shield,,2020-04-19 12:08:20.134082
235,0.0,,Abyssal Sceptre,,2020-04-19 12:08:20.134082
236,0.0,,Spiked Gloves,,2020-04-19 12:08:20.134082
237,0.0,,Imbued Wand,,2020-04-19 12:08:20.134082
238,0.0,,Omen Wand,,2020-04-19 12:08:20.134082
239,0.0,,Vaal Rapier,,2020-04-19 12:08:20.134082
240,0.0,,Imbued Wand,,2020-04-19 12:08:20.134082
241,0.0,,Spiraled Foil,,2020-04-19 12:08:20.134082
242,0.0,UniqueAccessory,Chain Belt,0.0,2020-04-19 12:08:20.134082
243,0.0,,Gemstone Sword,,2020-04-19 12:08:20.134082
244,0.0,,Imbued Wand,,2020-04-19 12:08:20.134082
245,0.0,,Superior Fancy Foil,,2020-04-19 12:08:20.134082
246,0.0,,Varnished Coat,,2020-04-19 12:08:20.134082
247,0.0,,Titanium Spirit Shield,,2020-04-19 12:08:20.134082
248,0.0,,Imbued Wand,,2020-04-19 12:08:20.134082
249,0.0,,Sorcerer Boots,,2020-04-19 12:08:20.134082
250,0.0,,Goliath Greaves,,2020-04-19 12:08:20.134082
251,0.0,,Carnal Boots,,2020-04-19 12:08:20.134082
252,0.0,,Conjurer Boots,,2020-04-19 12:08:20.134082
253,0.0,,Steel Greaves,,2020-04-19 12:08:20.134082
254,0.0,,Magistrate Crown,,2020-04-19 12:08:20.134082
255,0.0,,Sorcerer Boots,,2020-04-19 12:08:20.134082
256,0.0,,Lacquered Helmet,,2020-04-19 12:08:20.134082
257,0.0,,Murder Boots,,2020-04-19 12:08:20.134082
258,0.0,,Fluted Bascinet,,2020-04-19 12:08:20.134082
259,0.0,,Titan Gauntlets,,2020-04-19 12:08:20.134082
260,0.0,,Goliath Greaves,,2020-04-19 12:08:20.134082
261,0.0,,Superior Conjurer Boots,,2020-04-19 12:08:20.134082
262,0.0,,Eternal Burgonet,,2020-04-19 12:08:20.134082
263,0.0,,Hydrascale Boots,,2020-04-19 12:08:20.134082
264,0.0,,Hydrascale Boots,,2020-04-19 12:08:20.134082
265,0.0,,Murder Boots,,2020-04-19 12:08:20.134082
266,0.0,,Superior Solaris Circlet,,2020-04-19 12:08:20.134082
267,0.0,,Steel Circlet,,2020-04-19 12:08:20.134082
268,0.0,,Assassin's Boots,,2020-04-19 12:08:20.134082
269,0.0,,Stealth Boots,,2020-04-19 12:08:20.134082
270,0.0,,Slink Boots,,2020-04-19 12:08:20.134082
271,0.0,,Slink Boots,,2020-04-19 12:08:20.134082
272,0.0,,Carnal Boots,,2020-04-19 12:08:20.134082
273,0.0,,Murder Boots,,2020-04-19 12:08:20.134082
274,0.0,,Eternal Burgonet,,2020-04-19 12:08:20.134082
275,0.0,,Hubris Circlet,,2020-04-19 12:08:20.134082
276,0.0,,Eternal Burgonet,,2020-04-19 12:08:20.134082
277,0.0,,Exquisite Leather,,2020-04-19 12:08:20.134082
278,2.0,DeliriumOrb,Abyssal Delirium Orb,2.0,2020-04-19 12:08:20.134082
279,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
280,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
281,0.0,,Jade Amulet,,2020-04-19 12:08:20.134082
282,0.0,,Reave,,2020-04-19 12:08:20.134082
283,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
284,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
285,0.0,,Cloth Belt,,2020-04-19 12:08:20.134082
286,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
287,0.0,,Topaz Ring,,2020-04-19 12:08:20.134082
288,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
289,0.0,UniqueWeapon,Gnarled Branch,0.0,2020-04-19 12:08:20.134082
290,0.0,,Lapis Amulet,,2020-04-19 12:08:20.134082
291,0.0,,Crimson Jewel,,2020-04-19 12:08:20.134082
292,0.0,,Paua Amulet,,2020-04-19 12:08:20.134082
293,0.0,,Amber Amulet,,2020-04-19 12:08:20.134082
294,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
295,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
296,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
297,0.0,,Amber Amulet,,2020-04-19 12:08:20.134082
298,0.0,,Jade Amulet,,2020-04-19 12:08:20.134082
299,0.0,,Iron Ring,,2020-04-19 12:08:20.134082
300,0.0,,Moonstone Ring,,2020-04-19 12:08:20.134082
301,0.0,,Opal Ring,,2020-04-19 12:08:20.134082
302,0.0,,Sapphire Ring,,2020-04-19 12:08:20.134082
303,0.0,,Chain Belt,,2020-04-19 12:08:20.134082
304,0.0,,Turquoise Amulet,,2020-04-19 12:08:20.134082
305,0.0,,Onyx Amulet,,2020-04-19 12:08:20.134082
306,0.0,,Unset Ring,,2020-04-19 12:08:20.134082
307,0.0,,Studded Belt,,2020-04-19 12:08:20.134082
308,0.0,,Studded Belt,,2020-04-19 12:08:20.134082
309,0.0,,Jade Amulet,,2020-04-19 12:08:20.134082
310,0.0,,Agate Amulet,,2020-04-19 12:08:20.134082
311,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
312,0.0,,Moonstone Ring,,2020-04-19 12:08:20.134082
313,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
314,1.0,UniqueJewel,Crimson Jewel,1.0,2020-04-19 12:08:20.134082
315,0.0,,Turquoise Amulet,,2020-04-19 12:08:20.134082
316,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
317,0.0,,Heavy Belt,,2020-04-19 12:08:20.134082
318,1.0,UniqueWeapon,Rusted Sword,1.0,2020-04-19 12:08:20.134082
319,0.0,,Blasphemy Support,,2020-04-19 12:08:20.134082
320,0.0,,Moonstone Ring,,2020-04-19 12:08:20.134082
321,0.0,,Cobalt Jewel,,2020-04-19 12:08:20.134082
322,0.0,,Gold Ring,,2020-04-19 12:08:20.134082
323,1.0,Oil,Sepia Oil,0.5,2020-04-19 12:08:20.134082
324,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
325,0.0,Fragment,Sacrifice at Dawn,0.0,2020-04-19 12:08:20.134082
326,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
327,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
328,0.0,,Citrine Amulet,,2020-04-19 12:08:20.134082
329,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
330,1.0,UniqueJewel,Viridian Jewel,1.0,2020-04-19 12:08:20.134082
331,0.0,,Coral Ring,,2020-04-19 12:08:20.134082
332,0.0,,Topaz Ring,,2020-04-19 12:08:20.134082
333,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
334,0.0,,Lapis Amulet,,2020-04-19 12:08:20.134082
335,0.0,,Topaz Ring,,2020-04-19 12:08:20.134082
336,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
337,0.0,,Topaz Ring,,2020-04-19 12:08:20.134082
338,0.0,,Lapis Amulet,,2020-04-19 12:08:20.134082
339,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
340,0.0,,Searching Eye Jewel,,2020-04-19 12:08:20.134082
341,0.0,,Two-Stone Ring,,2020-04-19 12:08:20.134082
342,0.0,,Leather Belt,,2020-04-19 12:08:20.134082
343,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
344,0.0,,Vermillion Ring,,2020-04-19 12:08:20.134082
345,3.0,UniqueJewel,Small Cluster Jewel,3.0,2020-04-19 12:08:20.134082
346,0.0,,Sapphire Ring,,2020-04-19 12:08:20.134082
347,0.0,,Agate Amulet,,2020-04-19 12:08:20.134082
348,0.0,,Turquoise Amulet,,2020-04-19 12:08:20.134082
349,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
350,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
351,0.0,,Lapis Amulet,,2020-04-19 12:08:20.134082
352,0.0,,Diamond Ring,,2020-04-19 12:08:20.134082
353,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
354,0.0,,Citrine Amulet,,2020-04-19 12:08:20.134082
355,0.0,,Jade Amulet,,2020-04-19 12:08:20.134082
356,0.0,,Citrine Amulet,,2020-04-19 12:08:20.134082
357,0.0,,Amethyst Ring,,2020-04-19 12:08:20.134082
358,0.0,,Vermillion Ring,,2020-04-19 12:08:20.134082
