,value,type,type_line,datetime
67,1.0,DivinationCard,The Gentleman,2020-04-18 22:30:31.190454
68,1.46,DivinationCard,The Warden,2020-04-18 22:30:31.190454
69,2.0,DivinationCard,Emperor of Purity,2020-04-18 22:30:31.190454
70,1.0,DivinationCard,Boundless Realms,2020-04-18 22:30:31.190454
71,1.98,DivinationCard,Lantador's Lost Love,2020-04-18 22:30:31.190454
72,2.0,DivinationCard,Mitts,2020-04-18 22:30:31.190454
73,3.0,DivinationCard,Divine Justice,2020-04-18 22:30:31.190454
74,1.0,DivinationCard,Grave Knowledge,2020-04-18 22:30:31.190454
75,1.0,DivinationCard,Deathly Designs,2020-04-18 22:30:31.190454
76,2.0,DivinationCard,The Dreamer,2020-04-18 22:30:31.190454
77,31.460000000000004,DivinationCard,Rain of Chaos,2020-04-18 22:30:31.190454
78,1.0,DivinationCard,Gift of the Gemling Queen,2020-04-18 22:30:31.190454
79,1.0,DivinationCard,Harmony of Souls,2020-04-18 22:30:31.190454
80,9.0,DivinationCard,The Survivalist,2020-04-18 22:30:31.190454
81,1.0,DivinationCard,The Aesthete,2020-04-18 22:30:31.190454
82,1.0,DivinationCard,The Doppelganger,2020-04-18 22:30:31.190454
83,2.0,DivinationCard,The Seeker,2020-04-18 22:30:31.190454
84,3.0,DivinationCard,The Puzzle,2020-04-18 22:30:31.190454
85,1.0,DivinationCard,Last Hope,2020-04-18 22:30:31.190454
86,1.0,DivinationCard,Gemcutter's Promise,2020-04-18 22:30:31.190454
87,1.0,DivinationCard,The Garish Power,2020-04-18 22:30:31.190454
88,1.0,DivinationCard,The Lion,2020-04-18 22:30:31.190454
89,2.0,DivinationCard,The Union,2020-04-18 22:30:31.190454
90,2.0,DivinationCard,Hubris,2020-04-18 22:30:31.190454
91,2.0,DivinationCard,The Battle Born,2020-04-18 22:30:31.190454
92,2.0,DivinationCard,The Rite of Elements,2020-04-18 22:30:31.190454
93,4.0,DivinationCard,The Encroaching Darkness,2020-04-18 22:30:31.190454
94,1.0,DivinationCard,The Price of Protection,2020-04-18 22:30:31.190454
95,21.0,DivinationCard,Three Faces in the Dark,2020-04-18 22:30:31.190454
96,2.0,DivinationCard,The Chains that Bind,2020-04-18 22:30:31.190454
97,2.9,DivinationCard,The Wolf's Shadow,2020-04-18 22:30:31.190454
98,1.0,DivinationCard,The Obscured,2020-04-18 22:30:31.190454
99,46.2,DivinationCard,Emperor's Luck,2020-04-18 22:30:31.190454
100,1.0,DivinationCard,The Pact,2020-04-18 22:30:31.190454
101,2.0,DivinationCard,The Metalsmith's Gift,2020-04-18 22:30:31.190454
102,0.0,DivinationCard,A Mother's Parting Gift,2020-04-18 22:30:31.190454
103,2.9699999999999998,DivinationCard,Destined to Crumble,2020-04-18 22:30:31.190454
104,2.0,DivinationCard,The Wrath,2020-04-18 22:30:31.190454
105,1.0,DivinationCard,Vinia's Token,2020-04-18 22:30:31.190454
106,1.0,DivinationCard,Sambodhi's Vow,2020-04-18 22:30:31.190454
107,1.0,DivinationCard,The Scarred Meadow,2020-04-18 22:30:31.190454
108,1.0,DivinationCard,Turn the Other Cheek,2020-04-18 22:30:31.190454
109,1.0,DivinationCard,The Stormcaller,2020-04-18 22:30:31.190454
110,1.0,DivinationCard,Thunderous Skies,2020-04-18 22:30:31.190454
111,2.0,DivinationCard,The Beast,2020-04-18 22:30:31.190454
112,1.0,DivinationCard,The Journey,2020-04-18 22:30:31.190454
113,30.0,DivinationCard,Loyalty,2020-04-18 22:30:31.190454
114,4.0,DivinationCard,The Professor,2020-04-18 22:30:31.190454
115,1.0,DivinationCard,Volatile Power,2020-04-18 22:30:31.190454
116,1.0,DivinationCard,The Master Artisan,2020-04-18 22:30:31.190454
117,1.0,DivinationCard,The Inventor,2020-04-18 22:30:31.190454
118,6.0,DivinationCard,The Opulent,2020-04-18 22:30:31.190454
119,3.75,DivinationCard,The Carrion Crow,2020-04-18 22:30:31.190454
120,2.0,DivinationCard,Dark Temptation,2020-04-18 22:30:31.190454
121,6.0,DivinationCard,Lucky Connections,2020-04-18 22:30:31.190454
122,1.0,DivinationCard,The Sword King's Salute,2020-04-18 22:30:31.190454
123,1.0,DivinationCard,The Incantation,2020-04-18 22:30:31.190454
124,1.0,DivinationCard,The Sigil,2020-04-18 22:30:31.190454
125,1.0,DivinationCard,Akil's Prophecy,2020-04-18 22:30:31.190454
126,1.0,DivinationCard,The Messenger,2020-04-18 22:30:31.190454
127,1.92,DivinationCard,The Lunaris Priestess,2020-04-18 22:30:31.190454
128,2.0,DivinationCard,Doedre's Madness,2020-04-18 22:30:31.190454
129,24.0,DivinationCard,Three Voices,2020-04-18 22:30:31.190454
130,1.0,DivinationCard,The Twilight Moon,2020-04-18 22:30:31.190454
131,4.0,DivinationCard,Boon of Justice,2020-04-18 22:30:31.190454
132,1.0,DivinationCard,The Fox,2020-04-18 22:30:31.190454
133,16.0,DivinationCard,The Gambler,2020-04-18 22:30:31.190454
134,2.0,DivinationCard,The Realm,2020-04-18 22:30:31.190454
135,1.0,DivinationCard,Jack in the Box,2020-04-18 22:30:31.190454
136,3.0,DivinationCard,The Void,2020-04-18 22:30:31.190454
137,1.28,DivinationCard,Struck by Lightning,2020-04-18 22:30:31.190454
138,2.3916584210526315,Fragment,Sacrifice at Midnight,2020-04-18 22:30:31.190454
139,18.732688333333336,Fragment,Timeless Karui Splinter,2020-04-18 22:30:31.190454
140,3.0,Scarab,Polished Perandus Scarab,2020-04-18 22:30:31.190454
141,1.9363476923076923,Fragment,Sacrifice at Noon,2020-04-18 22:30:31.190454
142,6.5,Currency,Splinter of Chayula,2020-04-18 22:30:31.190454
143,3.684227105263158,Currency,Splinter of Esh,2020-04-18 22:30:31.190454
144,5.9934020618556705,Fragment,Timeless Maraketh Splinter,2020-04-18 22:30:31.190454
145,3.0,Scarab,Rusted Reliquary Scarab,2020-04-18 22:30:31.190454
146,1.84844,Currency,Splinter of Uul-Netol,2020-04-18 22:30:31.190454
147,4.66662,Fragment,Sacrifice at Dawn,2020-04-18 22:30:31.190454
148,3.8916750000000007,Currency,Splinter of Xoph,2020-04-18 22:30:31.190454
149,3.9180308602150538,Fragment,Sacrifice at Dusk,2020-04-18 22:30:31.190454
150,2.0,Scarab,Rusted Metamorph Scarab,2020-04-18 22:30:31.190454
151,2.0,Scarab,Polished Metamorph Scarab,2020-04-18 22:30:31.190454
152,0.0,Scarab,Polished Torment Scarab,2020-04-18 22:30:31.190454
153,3.0,Scarab,Polished Harbinger Scarab,2020-04-18 22:30:31.190454
154,18.838863092783505,Fragment,Timeless Eternal Empire Splinter,2020-04-18 22:30:31.190454
155,1.0,Scarab,Rusted Harbinger Scarab,2020-04-18 22:30:31.190454
156,5.04,Scarab,Rusted Elder Scarab,2020-04-18 22:30:31.190454
157,1.5,Scarab,Rusted Torment Scarab,2020-04-18 22:30:31.190454
158,3.88,Scarab,Rusted Shaper Scarab,2020-04-18 22:30:31.190454
159,3.0,Scarab,Rusted Ambush Scarab,2020-04-18 22:30:31.190454
160,12.650253000000001,Currency,Splinter of Tul,2020-04-18 22:30:31.190454
161,3.642226976744186,Fragment,Offering to the Goddess,2020-04-18 22:30:31.190454
162,7.0,Scarab,Polished Legion Scarab,2020-04-18 22:30:31.190454
163,1.0,Fragment,Timeless Templar Splinter,2020-04-18 22:30:31.190454
164,2.0,Scarab,Rusted Breach Scarab,2020-04-18 22:30:31.190454
165,6.0,Scarab,Rusted Divination Scarab,2020-04-18 22:30:31.190454
166,3.0,Scarab,Rusted Cartography Scarab,2020-04-18 22:30:31.190454
167,2.0,Fragment,Divine Vessel,2020-04-18 22:30:31.190454
168,17.56305349056604,Fragment,Timeless Vaal Splinter,2020-04-18 22:30:31.190454
169,2.78,Scarab,Rusted Perandus Scarab,2020-04-18 22:30:31.190454
170,2.0,Essence,Weeping Essence of Anger,2020-04-18 22:30:31.190454
171,4.0,Essence,Weeping Essence of Sorrow,2020-04-18 22:30:31.190454
172,3.0,Essence,Shrieking Essence of Zeal,2020-04-18 22:30:31.190454
173,2.0,Essence,Shrieking Essence of Dread,2020-04-18 22:30:31.190454
174,6.0,Essence,Wailing Essence of Fear,2020-04-18 22:30:31.190454
175,4.0,Essence,Screaming Essence of Torment,2020-04-18 22:30:31.190454
176,2.0,Essence,Screaming Essence of Scorn,2020-04-18 22:30:31.190454
177,1.0,Essence,Screaming Essence of Dread,2020-04-18 22:30:31.190454
178,3.0,Essence,Screaming Essence of Wrath,2020-04-18 22:30:31.190454
179,3.0,Essence,Weeping Essence of Woe,2020-04-18 22:30:31.190454
180,3.0,Essence,Screaming Essence of Anguish,2020-04-18 22:30:31.190454
181,2.42,Essence,Screaming Essence of Doubt,2020-04-18 22:30:31.190454
182,2.0,Essence,Wailing Essence of Hatred,2020-04-18 22:30:31.190454
183,2.0,Essence,Weeping Essence of Torment,2020-04-18 22:30:31.190454
184,8.0,Essence,Wailing Essence of Woe,2020-04-18 22:30:31.190454
185,4.0,Essence,Wailing Essence of Zeal,2020-04-18 22:30:31.190454
186,4.0,Essence,Wailing Essence of Torment,2020-04-18 22:30:31.190454
187,4.0,Essence,Wailing Essence of Suffering,2020-04-18 22:30:31.190454
188,2.0,Essence,Wailing Essence of Spite,2020-04-18 22:30:31.190454
189,1.0,Essence,Whispering Essence of Greed,2020-04-18 22:30:31.190454
190,2.0,Essence,Screaming Essence of Suffering,2020-04-18 22:30:31.190454
191,1.0,Essence,Screaming Essence of Loathing,2020-04-18 22:30:31.190454
192,3.0,Essence,Wailing Essence of Wrath,2020-04-18 22:30:31.190454
193,2.0,Essence,Wailing Essence of Loathing,2020-04-18 22:30:31.190454
194,1.0,Essence,Muttering Essence of Contempt,2020-04-18 22:30:31.190454
195,3.0,Essence,Weeping Essence of Hatred,2020-04-18 22:30:31.190454
196,5.0,Essence,Screaming Essence of Spite,2020-04-18 22:30:31.190454
197,3.0,Essence,Screaming Essence of Rage,2020-04-18 22:30:31.190454
198,3.0,Essence,Weeping Essence of Rage,2020-04-18 22:30:31.190454
199,1.0,Essence,Wailing Essence of Sorrow,2020-04-18 22:30:31.190454
200,4.0,Essence,Screaming Essence of Contempt,2020-04-18 22:30:31.190454
201,3.0,Essence,Weeping Essence of Contempt,2020-04-18 22:30:31.190454
202,4.0,Essence,Screaming Essence of Woe,2020-04-18 22:30:31.190454
203,3.0,Essence,Wailing Essence of Doubt,2020-04-18 22:30:31.190454
204,2.0,Essence,Whispering Essence of Contempt,2020-04-18 22:30:31.190454
205,3.0,Essence,Screaming Essence of Fear,2020-04-18 22:30:31.190454
206,0.0,Oil,Verdant Oil,2020-04-18 22:30:31.190454
207,6.0,Oil,Clear Oil,2020-04-18 22:30:31.190454
208,0.0,Oil,Sepia Oil,2020-04-18 22:30:31.190454
209,2.0,Essence,Muttering Essence of Anger,2020-04-18 22:30:31.190454
210,3.0,Essence,Wailing Essence of Anguish,2020-04-18 22:30:31.190454
211,7.5,Essence,Wailing Essence of Contempt,2020-04-18 22:30:31.190454
212,2.0,Essence,Weeping Essence of Doubt,2020-04-18 22:30:31.190454
213,2.0,Essence,Wailing Essence of Rage,2020-04-18 22:30:31.190454
214,3.0,Essence,Screaming Essence of Zeal,2020-04-18 22:30:31.190454
215,3.0,Essence,Screaming Essence of Anger,2020-04-18 22:30:31.190454
216,1.0,Essence,Screaming Essence of Greed,2020-04-18 22:30:31.190454
217,1.0,Essence,Whispering Essence of Woe,2020-04-18 22:30:31.190454
218,2.94,Essence,Remnant of Corruption,2020-04-18 22:30:31.190454
219,5.0,Essence,Muttering Essence of Torment,2020-04-18 22:30:31.190454
220,2.0,Essence,Weeping Essence of Wrath,2020-04-18 22:30:31.190454
221,8.0,Essence,Weeping Essence of Fear,2020-04-18 22:30:31.190454
222,5.0,Essence,Wailing Essence of Anger,2020-04-18 22:30:31.190454
223,1.0,Essence,Shrieking Essence of Anger,2020-04-18 22:30:31.190454
224,3.0,Essence,Muttering Essence of Sorrow,2020-04-18 22:30:31.190454
225,4.0,Essence,Screaming Essence of Hatred,2020-04-18 22:30:31.190454
226,1.0,Essence,Muttering Essence of Fear,2020-04-18 22:30:31.190454
227,1.0,Essence,Screaming Essence of Envy,2020-04-18 22:30:31.190454
228,0.0,,Amber Amulet,2020-04-18 22:30:31.190454
229,3.0,Essence,Wailing Essence of Greed,2020-04-18 22:30:31.190454
230,2.0,Essence,Weeping Essence of Greed,2020-04-18 22:30:31.190454
231,2.0,Essence,Muttering Essence of Greed,2020-04-18 22:30:31.190454
232,1.0,UniqueJewel,Cobalt Jewel,2020-04-18 22:30:31.190454
233,0.0,Fragment,Offering to the Goddess,2020-04-18 22:30:31.190454
234,0.0,,Imbued Wand,2020-04-18 22:30:31.190454
235,0.0,,Medium Cluster Jewel,2020-04-18 22:30:31.190454
236,0.0,,Opal Wand,2020-04-18 22:30:31.190454
237,0.0,,Superior Terror Claw,2020-04-18 22:30:31.190454
238,0.0,,Lacewood Spirit Shield,2020-04-18 22:30:31.190454
239,0.0,,Abyssal Sceptre,2020-04-18 22:30:31.190454
240,0.0,,Spiked Gloves,2020-04-18 22:30:31.190454
241,0.0,,Imbued Wand,2020-04-18 22:30:31.190454
242,0.0,,Omen Wand,2020-04-18 22:30:31.190454
243,0.0,,Vaal Rapier,2020-04-18 22:30:31.190454
244,0.0,,Imbued Wand,2020-04-18 22:30:31.190454
245,0.0,,Spiraled Foil,2020-04-18 22:30:31.190454
246,0.0,,Gemstone Sword,2020-04-18 22:30:31.190454
247,0.0,,Imbued Wand,2020-04-18 22:30:31.190454
248,0.0,,Superior Fancy Foil,2020-04-18 22:30:31.190454
249,0.0,,Varnished Coat,2020-04-18 22:30:31.190454
250,0.0,,Titanium Spirit Shield,2020-04-18 22:30:31.190454
251,0.0,,Imbued Wand,2020-04-18 22:30:31.190454
252,0.0,,Sorcerer Boots,2020-04-18 22:30:31.190454
253,0.0,,Goliath Greaves,2020-04-18 22:30:31.190454
254,0.0,,Carnal Boots,2020-04-18 22:30:31.190454
255,0.0,,Conjurer Boots,2020-04-18 22:30:31.190454
256,0.0,,Steel Greaves,2020-04-18 22:30:31.190454
257,0.0,,Magistrate Crown,2020-04-18 22:30:31.190454
258,0.0,,Sorcerer Boots,2020-04-18 22:30:31.190454
259,0.0,,Lacquered Helmet,2020-04-18 22:30:31.190454
260,0.0,,Murder Boots,2020-04-18 22:30:31.190454
261,0.0,,Fluted Bascinet,2020-04-18 22:30:31.190454
262,0.0,,Titan Gauntlets,2020-04-18 22:30:31.190454
263,0.0,,Goliath Greaves,2020-04-18 22:30:31.190454
264,0.0,,Superior Conjurer Boots,2020-04-18 22:30:31.190454
265,0.0,,Eternal Burgonet,2020-04-18 22:30:31.190454
266,0.0,,Hydrascale Boots,2020-04-18 22:30:31.190454
267,0.0,,Hydrascale Boots,2020-04-18 22:30:31.190454
268,0.0,,Murder Boots,2020-04-18 22:30:31.190454
269,0.0,,Superior Solaris Circlet,2020-04-18 22:30:31.190454
270,0.0,,Steel Circlet,2020-04-18 22:30:31.190454
271,0.0,,Assassin's Boots,2020-04-18 22:30:31.190454
272,0.0,,Stealth Boots,2020-04-18 22:30:31.190454
273,0.0,,Slink Boots,2020-04-18 22:30:31.190454
274,0.0,,Slink Boots,2020-04-18 22:30:31.190454
275,0.0,,Carnal Boots,2020-04-18 22:30:31.190454
276,0.0,,Murder Boots,2020-04-18 22:30:31.190454
277,0.0,,Eternal Burgonet,2020-04-18 22:30:31.190454
278,0.0,,Hubris Circlet,2020-04-18 22:30:31.190454
279,0.0,,Eternal Burgonet,2020-04-18 22:30:31.190454
280,0.0,,Exquisite Leather,2020-04-18 22:30:31.190454
281,3.0,DeliriumOrb,Abyssal Delirium Orb,2020-04-18 22:30:31.190454
282,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
283,0.0,,Coral Ring,2020-04-18 22:30:31.190454
284,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
285,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
286,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
287,0.0,,Jade Amulet,2020-04-18 22:30:31.190454
288,0.0,,Reave,2020-04-18 22:30:31.190454
289,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
290,0.0,,Coral Ring,2020-04-18 22:30:31.190454
291,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
292,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
293,0.0,,Cloth Belt,2020-04-18 22:30:31.190454
294,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
295,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
296,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
297,0.0,UniqueWeapon,Gnarled Branch,2020-04-18 22:30:31.190454
298,0.0,,Crimson Jewel,2020-04-18 22:30:31.190454
299,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
300,0.0,,Paua Amulet,2020-04-18 22:30:31.190454
301,0.0,,Amber Amulet,2020-04-18 22:30:31.190454
302,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
303,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
304,0.0,,Coral Ring,2020-04-18 22:30:31.190454
305,0.0,,Amber Amulet,2020-04-18 22:30:31.190454
306,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
307,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
308,0.0,,Ruby Ring,2020-04-18 22:30:31.190454
309,0.0,,Jade Amulet,2020-04-18 22:30:31.190454
310,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
311,0.0,,Iron Ring,2020-04-18 22:30:31.190454
312,0.0,,Moonstone Ring,2020-04-18 22:30:31.190454
313,0.0,,Opal Ring,2020-04-18 22:30:31.190454
314,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
315,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
316,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
317,0.0,,Chain Belt,2020-04-18 22:30:31.190454
318,0.0,,Unset Ring,2020-04-18 22:30:31.190454
319,0.0,,Studded Belt,2020-04-18 22:30:31.190454
320,0.0,,Studded Belt,2020-04-18 22:30:31.190454
321,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
322,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
323,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
324,0.0,,Jade Amulet,2020-04-18 22:30:31.190454
325,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
326,0.0,,Agate Amulet,2020-04-18 22:30:31.190454
327,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
328,0.0,,Moonstone Ring,2020-04-18 22:30:31.190454
329,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
330,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
331,1.0,UniqueJewel,Crimson Jewel,2020-04-18 22:30:31.190454
332,0.0,,Turquoise Amulet,2020-04-18 22:30:31.190454
333,50.0,UniqueWeapon,Jewelled Foil,2020-04-18 22:30:31.190454
334,0.0,,Opal Ring,2020-04-18 22:30:31.190454
335,0.0,,Coral Ring,2020-04-18 22:30:31.190454
336,0.0,,Heavy Belt,2020-04-18 22:30:31.190454
337,0.0,UniqueWeapon,Rusted Sword,2020-04-18 22:30:31.190454
338,0.0,,Blasphemy Support,2020-04-18 22:30:31.190454
339,0.0,,Moonstone Ring,2020-04-18 22:30:31.190454
340,0.0,,Cobalt Jewel,2020-04-18 22:30:31.190454
341,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
342,0.0,,Ruby Ring,2020-04-18 22:30:31.190454
343,0.0,,Ruby Ring,2020-04-18 22:30:31.190454
344,0.0,,Gold Ring,2020-04-18 22:30:31.190454
345,1.0,Oil,Sepia Oil,2020-04-18 22:30:31.190454
346,0.0,,Coral Ring,2020-04-18 22:30:31.190454
347,0.0,Fragment,Sacrifice at Dawn,2020-04-18 22:30:31.190454
348,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
349,0.0,,Coral Ring,2020-04-18 22:30:31.190454
350,0.0,,Ruby Ring,2020-04-18 22:30:31.190454
351,0.0,,Citrine Amulet,2020-04-18 22:30:31.190454
352,0.0,,Coral Ring,2020-04-18 22:30:31.190454
353,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
354,1.0,UniqueJewel,Viridian Jewel,2020-04-18 22:30:31.190454
355,0.0,,Coral Ring,2020-04-18 22:30:31.190454
356,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
357,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
358,0.0,,Lapis Amulet,2020-04-18 22:30:31.190454
359,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
360,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
361,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
362,0.0,,Topaz Ring,2020-04-18 22:30:31.190454
363,0.0,,Lapis Amulet,2020-04-18 22:30:31.190454
364,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
365,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
366,0.0,,Searching Eye Jewel,2020-04-18 22:30:31.190454
367,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
368,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
369,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
370,0.0,,Leather Belt,2020-04-18 22:30:31.190454
371,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
372,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
373,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
374,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
375,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 22:30:31.190454
376,0.0,,Sapphire Ring,2020-04-18 22:30:31.190454
377,0.0,,Agate Amulet,2020-04-18 22:30:31.190454
378,0.0,,Turquoise Amulet,2020-04-18 22:30:31.190454
379,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
380,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
381,0.0,,Lapis Amulet,2020-04-18 22:30:31.190454
382,0.0,,Diamond Ring,2020-04-18 22:30:31.190454
383,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
384,0.0,,Citrine Amulet,2020-04-18 22:30:31.190454
385,0.0,,Jade Amulet,2020-04-18 22:30:31.190454
386,0.0,,Citrine Amulet,2020-04-18 22:30:31.190454
387,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
388,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
389,0.0,,Two-Stone Ring,2020-04-18 22:30:31.190454
390,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
391,0.0,,Vermillion Ring,2020-04-18 22:30:31.190454
392,0.0,,Amethyst Ring,2020-04-18 22:30:31.190454
393,0.0,,Heavy Belt,2020-04-18 22:30:31.190454
