,value,type,type_line,price,datetime
159,2.91,Scarab,Rusted Torment Scarab,0.97,2020-04-19 19:56:08.876033
160,4.0,Scarab,Rusted Shaper Scarab,1.0,2020-04-19 19:56:08.876033
161,3.0,Scarab,Rusted Ambush Scarab,1.0,2020-04-19 19:56:08.876033
162,11.49039543478261,Currency,Splinter of Tul,0.14544804347826087,2020-04-19 19:56:08.876033
163,6.0,Scarab,Polished Legion Scarab,6.0,2020-04-19 19:56:08.876033
164,1.0,Fragment,Timeless Templar Splinter,1.0,2020-04-19 19:56:08.876033
165,2.0,Scarab,Rusted Breach Scarab,2.0,2020-04-19 19:56:08.876033
166,10.0,Scarab,Rusted Divination Scarab,5.0,2020-04-19 19:56:08.876033
167,3.0,Scarab,Rusted Cartography Scarab,1.0,2020-04-19 19:56:08.876033
168,17.51912,Fragment,Timeless Vaal Splinter,0.437978,2020-04-19 19:56:08.876033
169,3.0,Scarab,Rusted Perandus Scarab,1.5,2020-04-19 19:56:08.876033
170,2.0,Essence,Weeping Essence of Anger,1.0,2020-04-19 19:56:08.876033
171,4.0,Essence,Weeping Essence of Sorrow,1.0,2020-04-19 19:56:08.876033
172,2.0,Essence,Shrieking Essence of Dread,2.0,2020-04-19 19:56:08.876033
173,7.0,Essence,Wailing Essence of Fear,1.0,2020-04-19 19:56:08.876033
174,4.0,Essence,Screaming Essence of Torment,1.0,2020-04-19 19:56:08.876033
175,2.0,Essence,Screaming Essence of Scorn,1.0,2020-04-19 19:56:08.876033
176,1.0,Essence,Screaming Essence of Dread,1.0,2020-04-19 19:56:08.876033
177,3.33,Essence,Screaming Essence of Wrath,1.11,2020-04-19 19:56:08.876033
178,3.0,Essence,Weeping Essence of Woe,1.0,2020-04-19 19:56:08.876033
179,3.0,Essence,Screaming Essence of Anguish,1.0,2020-04-19 19:56:08.876033
180,3.0,Essence,Screaming Essence of Doubt,1.0,2020-04-19 19:56:08.876033
181,2.0,Essence,Wailing Essence of Hatred,1.0,2020-04-19 19:56:08.876033
182,1.86,Essence,Weeping Essence of Torment,0.93,2020-04-19 19:56:08.876033
183,4.0,Essence,Wailing Essence of Woe,1.0,2020-04-19 19:56:08.876033
184,4.0,Essence,Wailing Essence of Zeal,1.0,2020-04-19 19:56:08.876033
185,5.0,Essence,Wailing Essence of Torment,1.0,2020-04-19 19:56:08.876033
186,5.0,Essence,Wailing Essence of Suffering,1.0,2020-04-19 19:56:08.876033
187,2.0,Essence,Wailing Essence of Spite,1.0,2020-04-19 19:56:08.876033
188,1.0,Essence,Whispering Essence of Greed,1.0,2020-04-19 19:56:08.876033
189,2.0,Essence,Shrieking Essence of Contempt,2.0,2020-04-19 19:56:08.876033
190,2.0,Essence,Screaming Essence of Suffering,1.0,2020-04-19 19:56:08.876033
191,2.0,Essence,Screaming Essence of Loathing,1.0,2020-04-19 19:56:08.876033
192,3.0,Essence,Wailing Essence of Wrath,1.0,2020-04-19 19:56:08.876033
193,2.0,Essence,Wailing Essence of Loathing,1.0,2020-04-19 19:56:08.876033
194,1.0,Essence,Muttering Essence of Contempt,1.0,2020-04-19 19:56:08.876033
195,3.0,Essence,Weeping Essence of Hatred,1.0,2020-04-19 19:56:08.876033
196,5.0,Essence,Screaming Essence of Spite,1.0,2020-04-19 19:56:08.876033
197,4.0,Essence,Screaming Essence of Rage,1.0,2020-04-19 19:56:08.876033
198,3.0,Essence,Weeping Essence of Rage,1.0,2020-04-19 19:56:08.876033
199,1.0,Essence,Wailing Essence of Sorrow,1.0,2020-04-19 19:56:08.876033
200,1.0,Essence,Screaming Essence of Misery,1.0,2020-04-19 19:56:08.876033
201,4.0,Essence,Screaming Essence of Contempt,1.0,2020-04-19 19:56:08.876033
202,3.0,Essence,Weeping Essence of Contempt,1.0,2020-04-19 19:56:08.876033
203,4.0,Essence,Screaming Essence of Woe,1.0,2020-04-19 19:56:08.876033
204,3.0,Essence,Wailing Essence of Doubt,1.0,2020-04-19 19:56:08.876033
205,2.0,Essence,Whispering Essence of Contempt,1.0,2020-04-19 19:56:08.876033
206,3.0,Essence,Screaming Essence of Fear,1.0,2020-04-19 19:56:08.876033
207,0.0,Oil,Verdant Oil,0.0,2020-04-19 19:56:08.876033
208,11.28,Oil,Clear Oil,0.94,2020-04-19 19:56:08.876033
209,1.5,Oil,Sepia Oil,0.5,2020-04-19 19:56:08.876033
210,2.0,Essence,Muttering Essence of Anger,1.0,2020-04-19 19:56:08.876033
211,3.0,Essence,Wailing Essence of Anguish,1.0,2020-04-19 19:56:08.876033
212,6.0,Essence,Wailing Essence of Contempt,1.0,2020-04-19 19:56:08.876033
213,2.0,Essence,Weeping Essence of Doubt,1.0,2020-04-19 19:56:08.876033
214,2.0,Essence,Wailing Essence of Rage,1.0,2020-04-19 19:56:08.876033
215,3.0,Essence,Screaming Essence of Zeal,1.0,2020-04-19 19:56:08.876033
216,3.0,Essence,Screaming Essence of Anger,1.0,2020-04-19 19:56:08.876033
217,1.0,Essence,Screaming Essence of Greed,1.0,2020-04-19 19:56:08.876033
218,1.0,Essence,Whispering Essence of Woe,1.0,2020-04-19 19:56:08.876033
219,3.0,Essence,Remnant of Corruption,1.0,2020-04-19 19:56:08.876033
220,5.0,Essence,Muttering Essence of Torment,1.0,2020-04-19 19:56:08.876033
221,2.0,Essence,Weeping Essence of Wrath,1.0,2020-04-19 19:56:08.876033
222,4.0,Essence,Weeping Essence of Fear,1.0,2020-04-19 19:56:08.876033
223,6.0,Essence,Wailing Essence of Anger,1.0,2020-04-19 19:56:08.876033
224,3.0,Essence,Muttering Essence of Sorrow,1.0,2020-04-19 19:56:08.876033
225,2.24,Essence,Screaming Essence of Hatred,1.12,2020-04-19 19:56:08.876033
226,1.0,Essence,Muttering Essence of Fear,1.0,2020-04-19 19:56:08.876033
227,1.0,Essence,Screaming Essence of Envy,1.0,2020-04-19 19:56:08.876033
228,0.0,,Amber Amulet,,2020-04-19 19:56:08.876033
229,3.0,Essence,Wailing Essence of Greed,1.0,2020-04-19 19:56:08.876033
230,2.0,Essence,Weeping Essence of Greed,1.0,2020-04-19 19:56:08.876033
231,1.72,Essence,Muttering Essence of Greed,0.86,2020-04-19 19:56:08.876033
232,1.0,UniqueJewel,Cobalt Jewel,1.0,2020-04-19 19:56:08.876033
233,0.0,Fragment,Offering to the Goddess,0.0,2020-04-19 19:56:08.876033
234,0.0,,Imbued Wand,,2020-04-19 19:56:08.876033
235,0.0,,Opal Wand,,2020-04-19 19:56:08.876033
236,0.0,,Superior Terror Claw,,2020-04-19 19:56:08.876033
237,0.0,,Lacewood Spirit Shield,,2020-04-19 19:56:08.876033
238,0.0,,Abyssal Sceptre,,2020-04-19 19:56:08.876033
239,0.0,,Spiked Gloves,,2020-04-19 19:56:08.876033
240,0.0,,Imbued Wand,,2020-04-19 19:56:08.876033
241,0.0,,Omen Wand,,2020-04-19 19:56:08.876033
242,0.0,,Vaal Rapier,,2020-04-19 19:56:08.876033
243,0.0,,Imbued Wand,,2020-04-19 19:56:08.876033
244,0.0,,Spiraled Foil,,2020-04-19 19:56:08.876033
245,1.0,UniqueAccessory,Chain Belt,1.0,2020-04-19 19:56:08.876033
246,0.0,,Gemstone Sword,,2020-04-19 19:56:08.876033
247,0.0,,Imbued Wand,,2020-04-19 19:56:08.876033
248,0.0,,Superior Fancy Foil,,2020-04-19 19:56:08.876033
249,0.0,,Varnished Coat,,2020-04-19 19:56:08.876033
250,0.0,,Titanium Spirit Shield,,2020-04-19 19:56:08.876033
251,0.0,,Imbued Wand,,2020-04-19 19:56:08.876033
252,0.0,,Sorcerer Boots,,2020-04-19 19:56:08.876033
253,0.0,,Goliath Greaves,,2020-04-19 19:56:08.876033
254,0.0,,Carnal Boots,,2020-04-19 19:56:08.876033
255,0.0,,Conjurer Boots,,2020-04-19 19:56:08.876033
256,0.0,,Steel Greaves,,2020-04-19 19:56:08.876033
257,0.0,,Magistrate Crown,,2020-04-19 19:56:08.876033
258,0.0,,Sorcerer Boots,,2020-04-19 19:56:08.876033
259,0.0,,Lacquered Helmet,,2020-04-19 19:56:08.876033
260,0.0,,Murder Boots,,2020-04-19 19:56:08.876033
261,0.0,,Fluted Bascinet,,2020-04-19 19:56:08.876033
262,0.0,,Titan Gauntlets,,2020-04-19 19:56:08.876033
263,0.0,,Goliath Greaves,,2020-04-19 19:56:08.876033
264,0.0,,Superior Conjurer Boots,,2020-04-19 19:56:08.876033
265,0.0,,Eternal Burgonet,,2020-04-19 19:56:08.876033
266,0.0,,Hydrascale Boots,,2020-04-19 19:56:08.876033
267,0.0,,Hydrascale Boots,,2020-04-19 19:56:08.876033
268,0.0,,Murder Boots,,2020-04-19 19:56:08.876033
269,0.0,,Superior Solaris Circlet,,2020-04-19 19:56:08.876033
270,0.0,,Steel Circlet,,2020-04-19 19:56:08.876033
271,0.0,,Assassin's Boots,,2020-04-19 19:56:08.876033
272,0.0,,Stealth Boots,,2020-04-19 19:56:08.876033
273,0.0,,Slink Boots,,2020-04-19 19:56:08.876033
274,0.0,,Slink Boots,,2020-04-19 19:56:08.876033
275,0.0,,Carnal Boots,,2020-04-19 19:56:08.876033
276,0.0,,Murder Boots,,2020-04-19 19:56:08.876033
277,0.0,,Eternal Burgonet,,2020-04-19 19:56:08.876033
278,0.0,,Hubris Circlet,,2020-04-19 19:56:08.876033
279,0.0,,Eternal Burgonet,,2020-04-19 19:56:08.876033
280,0.0,,Exquisite Leather,,2020-04-19 19:56:08.876033
281,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
282,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
283,0.0,,Jade Amulet,,2020-04-19 19:56:08.876033
284,0.0,,Reave,,2020-04-19 19:56:08.876033
285,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
286,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
287,0.0,,Cloth Belt,,2020-04-19 19:56:08.876033
288,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
289,0.0,,Topaz Ring,,2020-04-19 19:56:08.876033
290,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
291,0.0,UniqueWeapon,Gnarled Branch,0.0,2020-04-19 19:56:08.876033
292,0.0,,Lapis Amulet,,2020-04-19 19:56:08.876033
293,0.0,,Crimson Jewel,,2020-04-19 19:56:08.876033
294,0.0,,Paua Amulet,,2020-04-19 19:56:08.876033
295,0.0,,Amber Amulet,,2020-04-19 19:56:08.876033
296,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
297,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
298,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
299,0.0,,Amber Amulet,,2020-04-19 19:56:08.876033
300,0.0,,Jade Amulet,,2020-04-19 19:56:08.876033
301,0.0,,Iron Ring,,2020-04-19 19:56:08.876033
302,0.0,,Moonstone Ring,,2020-04-19 19:56:08.876033
303,0.0,,Opal Ring,,2020-04-19 19:56:08.876033
304,0.0,,Sapphire Ring,,2020-04-19 19:56:08.876033
305,0.0,,Chain Belt,,2020-04-19 19:56:08.876033
306,0.0,,Turquoise Amulet,,2020-04-19 19:56:08.876033
307,0.0,,Onyx Amulet,,2020-04-19 19:56:08.876033
308,0.0,,Unset Ring,,2020-04-19 19:56:08.876033
309,0.0,,Studded Belt,,2020-04-19 19:56:08.876033
310,0.0,,Studded Belt,,2020-04-19 19:56:08.876033
311,0.0,,Jade Amulet,,2020-04-19 19:56:08.876033
312,0.0,,Agate Amulet,,2020-04-19 19:56:08.876033
313,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
314,0.0,,Moonstone Ring,,2020-04-19 19:56:08.876033
315,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
316,1.0,UniqueJewel,Crimson Jewel,1.0,2020-04-19 19:56:08.876033
317,0.0,,Turquoise Amulet,,2020-04-19 19:56:08.876033
318,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
319,0.0,,Heavy Belt,,2020-04-19 19:56:08.876033
320,1.0,UniqueWeapon,Rusted Sword,1.0,2020-04-19 19:56:08.876033
321,0.0,,Blasphemy Support,,2020-04-19 19:56:08.876033
322,0.0,,Moonstone Ring,,2020-04-19 19:56:08.876033
323,0.0,,Cobalt Jewel,,2020-04-19 19:56:08.876033
324,0.0,,Gold Ring,,2020-04-19 19:56:08.876033
325,1.0,Oil,Sepia Oil,0.5,2020-04-19 19:56:08.876033
326,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
327,0.0,Fragment,Sacrifice at Dawn,0.0,2020-04-19 19:56:08.876033
328,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
329,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
330,0.0,,Citrine Amulet,,2020-04-19 19:56:08.876033
331,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
332,2.0,UniqueJewel,Viridian Jewel,2.0,2020-04-19 19:56:08.876033
333,0.0,,Coral Ring,,2020-04-19 19:56:08.876033
334,0.0,,Topaz Ring,,2020-04-19 19:56:08.876033
335,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
336,0.0,,Lapis Amulet,,2020-04-19 19:56:08.876033
337,0.0,,Topaz Ring,,2020-04-19 19:56:08.876033
338,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
339,0.0,,Topaz Ring,,2020-04-19 19:56:08.876033
340,0.0,,Lapis Amulet,,2020-04-19 19:56:08.876033
341,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
342,0.0,,Searching Eye Jewel,,2020-04-19 19:56:08.876033
343,0.0,,Two-Stone Ring,,2020-04-19 19:56:08.876033
344,0.0,,Leather Belt,,2020-04-19 19:56:08.876033
345,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
346,0.0,,Vermillion Ring,,2020-04-19 19:56:08.876033
347,3.0,UniqueJewel,Small Cluster Jewel,3.0,2020-04-19 19:56:08.876033
348,0.0,,Sapphire Ring,,2020-04-19 19:56:08.876033
349,0.0,,Agate Amulet,,2020-04-19 19:56:08.876033
350,0.0,,Turquoise Amulet,,2020-04-19 19:56:08.876033
351,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
352,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
353,0.0,,Lapis Amulet,,2020-04-19 19:56:08.876033
354,0.0,,Diamond Ring,,2020-04-19 19:56:08.876033
355,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
356,0.0,,Spiked Gloves,,2020-04-19 19:56:08.876033
357,0.0,,Citrine Amulet,,2020-04-19 19:56:08.876033
358,0.0,,Jade Amulet,,2020-04-19 19:56:08.876033
359,0.0,,Citrine Amulet,,2020-04-19 19:56:08.876033
360,0.0,,Amethyst Ring,,2020-04-19 19:56:08.876033
