,value,type,type_line,price,datetime
99,23.1,DivinationCard,Emperor's Luck,1.1,2020-04-19 00:48:19.544877
100,1.0,DivinationCard,The Pact,1.0,2020-04-19 00:48:19.544877
101,2.0,DivinationCard,The Metalsmith's Gift,1.0,2020-04-19 00:48:19.544877
102,1.0,DivinationCard,A Mother's Parting Gift,1.0,2020-04-19 00:48:19.544877
103,3.0,DivinationCard,Destined to Crumble,1.0,2020-04-19 00:48:19.544877
104,2.0,DivinationCard,The Wrath,1.0,2020-04-19 00:48:19.544877
105,1.0,DivinationCard,Vinia's Token,1.0,2020-04-19 00:48:19.544877
106,1.0,DivinationCard,Sambodhi's Vow,1.0,2020-04-19 00:48:19.544877
107,1.0,DivinationCard,The Scarred Meadow,1.0,2020-04-19 00:48:19.544877
108,1.0,DivinationCard,Turn the Other Cheek,1.0,2020-04-19 00:48:19.544877
109,1.0,DivinationCard,The Stormcaller,1.0,2020-04-19 00:48:19.544877
110,1.0,DivinationCard,Thunderous Skies,1.0,2020-04-19 00:48:19.544877
111,2.0,DivinationCard,The Beast,1.0,2020-04-19 00:48:19.544877
112,1.0,DivinationCard,The Journey,1.0,2020-04-19 00:48:19.544877
113,30.0,DivinationCard,Loyalty,3.0,2020-04-19 00:48:19.544877
114,4.0,DivinationCard,The Professor,4.0,2020-04-19 00:48:19.544877
115,1.0,DivinationCard,Volatile Power,1.0,2020-04-19 00:48:19.544877
116,1.0,DivinationCard,The Master Artisan,1.0,2020-04-19 00:48:19.544877
117,1.0,DivinationCard,The Inventor,1.0,2020-04-19 00:48:19.544877
118,8.82,DivinationCard,The Opulent,1.47,2020-04-19 00:48:19.544877
119,3.65,DivinationCard,The Carrion Crow,0.73,2020-04-19 00:48:19.544877
120,2.0,DivinationCard,Dark Temptation,1.0,2020-04-19 00:48:19.544877
121,6.0,DivinationCard,Lucky Connections,1.0,2020-04-19 00:48:19.544877
122,1.0,DivinationCard,The Sword King's Salute,1.0,2020-04-19 00:48:19.544877
123,1.0,DivinationCard,The Incantation,1.0,2020-04-19 00:48:19.544877
124,1.0,DivinationCard,The Sigil,1.0,2020-04-19 00:48:19.544877
125,1.0,DivinationCard,The Messenger,1.0,2020-04-19 00:48:19.544877
126,2.0,DivinationCard,The Lunaris Priestess,1.0,2020-04-19 00:48:19.544877
127,2.0,DivinationCard,Doedre's Madness,1.0,2020-04-19 00:48:19.544877
128,12.0,DivinationCard,Three Voices,1.0,2020-04-19 00:48:19.544877
129,1.0,DivinationCard,The Twilight Moon,1.0,2020-04-19 00:48:19.544877
130,4.0,DivinationCard,Boon of Justice,2.0,2020-04-19 00:48:19.544877
131,1.0,DivinationCard,The Fox,1.0,2020-04-19 00:48:19.544877
132,16.0,DivinationCard,The Gambler,1.0,2020-04-19 00:48:19.544877
133,2.0,DivinationCard,The Realm,1.0,2020-04-19 00:48:19.544877
134,1.0,DivinationCard,Jack in the Box,1.0,2020-04-19 00:48:19.544877
135,3.0,DivinationCard,The Void,3.0,2020-04-19 00:48:19.544877
136,1.16,DivinationCard,Struck by Lightning,0.58,2020-04-19 00:48:19.544877
137,2.0,Fragment,Sacrifice at Midnight,0.5,2020-04-19 00:48:19.544877
138,18.755642612903227,Fragment,Timeless Karui Splinter,0.2977086129032258,2020-04-19 00:48:19.544877
139,3.0,Scarab,Polished Perandus Scarab,3.0,2020-04-19 00:48:19.544877
140,1.8889136,Fragment,Sacrifice at Noon,0.4722284,2020-04-19 00:48:19.544877
141,3.9999575000000003,Currency,Splinter of Esh,0.11428450000000001,2020-04-19 00:48:19.544877
142,6.0,Fragment,Timeless Maraketh Splinter,1.5,2020-04-19 00:48:19.544877
143,3.0,Scarab,Rusted Reliquary Scarab,0.5,2020-04-19 00:48:19.544877
144,1.852370752688172,Currency,Splinter of Uul-Netol,0.2315463440860215,2020-04-19 00:48:19.544877
145,4.66662,Fragment,Sacrifice at Dawn,0.33333,2020-04-19 00:48:19.544877
146,3.92865,Currency,Splinter of Xoph,0.157146,2020-04-19 00:48:19.544877
147,3.71423,Fragment,Sacrifice at Dusk,0.28571,2020-04-19 00:48:19.544877
148,3.0,Scarab,Rusted Metamorph Scarab,1.5,2020-04-19 00:48:19.544877
149,2.0,Scarab,Polished Metamorph Scarab,2.0,2020-04-19 00:48:19.544877
150,0.0,Scarab,Polished Torment Scarab,0.0,2020-04-19 00:48:19.544877
151,2.0,Scarab,Polished Harbinger Scarab,2.0,2020-04-19 00:48:19.544877
152,18.712150875,Fragment,Timeless Eternal Empire Splinter,0.3465213125,2020-04-19 00:48:19.544877
153,1.0,Scarab,Rusted Harbinger Scarab,1.0,2020-04-19 00:48:19.544877
154,3.0,Scarab,Rusted Elder Scarab,1.0,2020-04-19 00:48:19.544877
155,1.5,Scarab,Rusted Torment Scarab,0.5,2020-04-19 00:48:19.544877
156,4.0,Scarab,Rusted Shaper Scarab,1.0,2020-04-19 00:48:19.544877
157,6.0,Scarab,Rusted Ambush Scarab,2.0,2020-04-19 00:48:19.544877
158,12.650253000000001,Currency,Splinter of Tul,0.18333700000000003,2020-04-19 00:48:19.544877
159,3.6364,Fragment,Offering to the Goddess,0.45455,2020-04-19 00:48:19.544877
160,6.0,Scarab,Polished Legion Scarab,6.0,2020-04-19 00:48:19.544877
161,1.0,Fragment,Timeless Templar Splinter,1.0,2020-04-19 00:48:19.544877
162,2.0,Scarab,Rusted Breach Scarab,2.0,2020-04-19 00:48:19.544877
163,8.0,Scarab,Rusted Divination Scarab,4.0,2020-04-19 00:48:19.544877
164,3.0,Scarab,Rusted Cartography Scarab,1.0,2020-04-19 00:48:19.544877
165,18.47003982352941,Fragment,Timeless Vaal Splinter,0.5277154235294118,2020-04-19 00:48:19.544877
166,3.0,Scarab,Rusted Perandus Scarab,1.5,2020-04-19 00:48:19.544877
167,2.0,Essence,Weeping Essence of Anger,1.0,2020-04-19 00:48:19.544877
168,4.0,Essence,Weeping Essence of Sorrow,1.0,2020-04-19 00:48:19.544877
169,3.0,Essence,Shrieking Essence of Zeal,3.0,2020-04-19 00:48:19.544877
170,2.0,Essence,Shrieking Essence of Dread,2.0,2020-04-19 00:48:19.544877
171,6.0,Essence,Wailing Essence of Fear,1.0,2020-04-19 00:48:19.544877
172,4.0,Essence,Screaming Essence of Torment,1.0,2020-04-19 00:48:19.544877
173,2.0,Essence,Screaming Essence of Scorn,1.0,2020-04-19 00:48:19.544877
174,1.0,Essence,Screaming Essence of Dread,1.0,2020-04-19 00:48:19.544877
175,3.0,Essence,Screaming Essence of Wrath,1.0,2020-04-19 00:48:19.544877
176,3.0,Essence,Weeping Essence of Woe,1.0,2020-04-19 00:48:19.544877
177,3.0,Essence,Screaming Essence of Anguish,1.0,2020-04-19 00:48:19.544877
178,2.0,Essence,Screaming Essence of Doubt,1.0,2020-04-19 00:48:19.544877
179,2.0,Essence,Wailing Essence of Hatred,1.0,2020-04-19 00:48:19.544877
180,2.0,Essence,Weeping Essence of Torment,1.0,2020-04-19 00:48:19.544877
181,8.0,Essence,Wailing Essence of Woe,2.0,2020-04-19 00:48:19.544877
182,4.0,Essence,Wailing Essence of Zeal,1.0,2020-04-19 00:48:19.544877
183,4.0,Essence,Wailing Essence of Torment,1.0,2020-04-19 00:48:19.544877
184,4.0,Essence,Wailing Essence of Suffering,1.0,2020-04-19 00:48:19.544877
185,2.0,Essence,Wailing Essence of Spite,1.0,2020-04-19 00:48:19.544877
186,1.0,Essence,Whispering Essence of Greed,1.0,2020-04-19 00:48:19.544877
187,2.0,Essence,Screaming Essence of Suffering,1.0,2020-04-19 00:48:19.544877
188,1.0,Essence,Screaming Essence of Loathing,1.0,2020-04-19 00:48:19.544877
189,3.0,Essence,Wailing Essence of Wrath,1.0,2020-04-19 00:48:19.544877
190,2.0,Essence,Wailing Essence of Loathing,1.0,2020-04-19 00:48:19.544877
191,1.0,Essence,Muttering Essence of Contempt,1.0,2020-04-19 00:48:19.544877
192,3.0,Essence,Weeping Essence of Hatred,1.0,2020-04-19 00:48:19.544877
193,5.0,Essence,Screaming Essence of Spite,1.0,2020-04-19 00:48:19.544877
194,3.0,Essence,Screaming Essence of Rage,1.0,2020-04-19 00:48:19.544877
195,3.0,Essence,Weeping Essence of Rage,1.0,2020-04-19 00:48:19.544877
196,1.0,Essence,Wailing Essence of Sorrow,1.0,2020-04-19 00:48:19.544877
197,4.0,Essence,Screaming Essence of Contempt,1.0,2020-04-19 00:48:19.544877
198,3.0,Essence,Weeping Essence of Contempt,1.0,2020-04-19 00:48:19.544877
199,4.0,Essence,Screaming Essence of Woe,1.0,2020-04-19 00:48:19.544877
200,3.0,Essence,Wailing Essence of Doubt,1.0,2020-04-19 00:48:19.544877
201,2.0,Essence,Whispering Essence of Contempt,1.0,2020-04-19 00:48:19.544877
202,3.0,Essence,Screaming Essence of Fear,1.0,2020-04-19 00:48:19.544877
203,0.0,Oil,Verdant Oil,0.0,2020-04-19 00:48:19.544877
204,6.0,Oil,Clear Oil,0.5,2020-04-19 00:48:19.544877
205,0.0,Oil,Sepia Oil,0.0,2020-04-19 00:48:19.544877
206,2.0,Essence,Muttering Essence of Anger,1.0,2020-04-19 00:48:19.544877
207,3.0,Essence,Wailing Essence of Anguish,1.0,2020-04-19 00:48:19.544877
208,6.65,Essence,Wailing Essence of Contempt,1.33,2020-04-19 00:48:19.544877
209,2.0,Essence,Weeping Essence of Doubt,1.0,2020-04-19 00:48:19.544877
210,2.0,Essence,Wailing Essence of Rage,1.0,2020-04-19 00:48:19.544877
211,3.0,Essence,Screaming Essence of Zeal,1.0,2020-04-19 00:48:19.544877
212,3.0,Essence,Screaming Essence of Anger,1.0,2020-04-19 00:48:19.544877
213,2.0,Essence,Screaming Essence of Greed,2.0,2020-04-19 00:48:19.544877
214,1.0,Essence,Whispering Essence of Woe,1.0,2020-04-19 00:48:19.544877
215,3.0,Essence,Remnant of Corruption,1.0,2020-04-19 00:48:19.544877
216,5.0,Essence,Muttering Essence of Torment,1.0,2020-04-19 00:48:19.544877
217,2.0,Essence,Weeping Essence of Wrath,1.0,2020-04-19 00:48:19.544877
218,4.0,Essence,Weeping Essence of Fear,1.0,2020-04-19 00:48:19.544877
219,5.0,Essence,Wailing Essence of Anger,1.0,2020-04-19 00:48:19.544877
220,1.0,Essence,Shrieking Essence of Anger,1.0,2020-04-19 00:48:19.544877
221,3.0,Essence,Muttering Essence of Sorrow,1.0,2020-04-19 00:48:19.544877
222,4.0,Essence,Screaming Essence of Hatred,2.0,2020-04-19 00:48:19.544877
223,1.0,Essence,Muttering Essence of Fear,1.0,2020-04-19 00:48:19.544877
224,1.0,Essence,Screaming Essence of Envy,1.0,2020-04-19 00:48:19.544877
225,0.0,,Amber Amulet,,2020-04-19 00:48:19.544877
226,3.0,Essence,Wailing Essence of Greed,1.0,2020-04-19 00:48:19.544877
227,2.0,Essence,Weeping Essence of Greed,1.0,2020-04-19 00:48:19.544877
228,2.0,Essence,Muttering Essence of Greed,1.0,2020-04-19 00:48:19.544877
229,1.0,UniqueJewel,Cobalt Jewel,1.0,2020-04-19 00:48:19.544877
230,0.0,Fragment,Offering to the Goddess,0.0,2020-04-19 00:48:19.544877
231,0.0,,Imbued Wand,,2020-04-19 00:48:19.544877
232,0.0,,Medium Cluster Jewel,,2020-04-19 00:48:19.544877
233,0.0,,Opal Wand,,2020-04-19 00:48:19.544877
234,0.0,,Superior Terror Claw,,2020-04-19 00:48:19.544877
235,0.0,,Lacewood Spirit Shield,,2020-04-19 00:48:19.544877
236,0.0,,Abyssal Sceptre,,2020-04-19 00:48:19.544877
237,0.0,,Spiked Gloves,,2020-04-19 00:48:19.544877
238,0.0,,Imbued Wand,,2020-04-19 00:48:19.544877
239,0.0,,Omen Wand,,2020-04-19 00:48:19.544877
240,0.0,,Vaal Rapier,,2020-04-19 00:48:19.544877
241,0.0,,Imbued Wand,,2020-04-19 00:48:19.544877
242,0.0,,Spiraled Foil,,2020-04-19 00:48:19.544877
243,0.0,,Gemstone Sword,,2020-04-19 00:48:19.544877
244,0.0,,Imbued Wand,,2020-04-19 00:48:19.544877
245,0.0,,Superior Fancy Foil,,2020-04-19 00:48:19.544877
246,0.0,,Varnished Coat,,2020-04-19 00:48:19.544877
247,0.0,,Titanium Spirit Shield,,2020-04-19 00:48:19.544877
248,0.0,,Imbued Wand,,2020-04-19 00:48:19.544877
249,0.0,,Sorcerer Boots,,2020-04-19 00:48:19.544877
250,0.0,,Goliath Greaves,,2020-04-19 00:48:19.544877
251,0.0,,Carnal Boots,,2020-04-19 00:48:19.544877
252,0.0,,Conjurer Boots,,2020-04-19 00:48:19.544877
253,0.0,,Steel Greaves,,2020-04-19 00:48:19.544877
254,0.0,,Magistrate Crown,,2020-04-19 00:48:19.544877
255,0.0,,Sorcerer Boots,,2020-04-19 00:48:19.544877
256,0.0,,Lacquered Helmet,,2020-04-19 00:48:19.544877
257,0.0,,Murder Boots,,2020-04-19 00:48:19.544877
258,0.0,,Fluted Bascinet,,2020-04-19 00:48:19.544877
259,0.0,,Titan Gauntlets,,2020-04-19 00:48:19.544877
260,0.0,,Goliath Greaves,,2020-04-19 00:48:19.544877
261,0.0,,Superior Conjurer Boots,,2020-04-19 00:48:19.544877
262,0.0,,Eternal Burgonet,,2020-04-19 00:48:19.544877
263,0.0,,Hydrascale Boots,,2020-04-19 00:48:19.544877
264,0.0,,Hydrascale Boots,,2020-04-19 00:48:19.544877
265,0.0,,Murder Boots,,2020-04-19 00:48:19.544877
266,0.0,,Superior Solaris Circlet,,2020-04-19 00:48:19.544877
267,0.0,,Steel Circlet,,2020-04-19 00:48:19.544877
268,0.0,,Assassin's Boots,,2020-04-19 00:48:19.544877
269,0.0,,Stealth Boots,,2020-04-19 00:48:19.544877
270,0.0,,Slink Boots,,2020-04-19 00:48:19.544877
271,0.0,,Slink Boots,,2020-04-19 00:48:19.544877
272,0.0,,Carnal Boots,,2020-04-19 00:48:19.544877
273,0.0,,Murder Boots,,2020-04-19 00:48:19.544877
274,0.0,,Eternal Burgonet,,2020-04-19 00:48:19.544877
275,0.0,,Hubris Circlet,,2020-04-19 00:48:19.544877
276,0.0,,Eternal Burgonet,,2020-04-19 00:48:19.544877
277,0.0,,Exquisite Leather,,2020-04-19 00:48:19.544877
278,3.0,DeliriumOrb,Abyssal Delirium Orb,3.0,2020-04-19 00:48:19.544877
279,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
280,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
281,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
282,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
283,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
284,0.0,,Jade Amulet,,2020-04-19 00:48:19.544877
285,0.0,,Reave,,2020-04-19 00:48:19.544877
286,0.0,,Sapphire Ring,,2020-04-19 00:48:19.544877
287,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
288,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
289,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
290,0.0,,Cloth Belt,,2020-04-19 00:48:19.544877
291,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
292,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
293,0.0,,Amethyst Ring,,2020-04-19 00:48:19.544877
294,0.0,UniqueWeapon,Gnarled Branch,0.0,2020-04-19 00:48:19.544877
295,0.0,,Crimson Jewel,,2020-04-19 00:48:19.544877
296,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
297,0.0,,Paua Amulet,,2020-04-19 00:48:19.544877
298,0.0,,Amber Amulet,,2020-04-19 00:48:19.544877
299,0.0,,Amethyst Ring,,2020-04-19 00:48:19.544877
300,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
301,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
302,0.0,,Amber Amulet,,2020-04-19 00:48:19.544877
303,0.0,,Sapphire Ring,,2020-04-19 00:48:19.544877
304,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
305,0.0,,Ruby Ring,,2020-04-19 00:48:19.544877
306,0.0,,Jade Amulet,,2020-04-19 00:48:19.544877
307,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
308,0.0,,Iron Ring,,2020-04-19 00:48:19.544877
309,0.0,,Moonstone Ring,,2020-04-19 00:48:19.544877
310,0.0,,Opal Ring,,2020-04-19 00:48:19.544877
311,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
312,0.0,,Sapphire Ring,,2020-04-19 00:48:19.544877
313,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
314,0.0,,Chain Belt,,2020-04-19 00:48:19.544877
315,0.0,,Unset Ring,,2020-04-19 00:48:19.544877
316,0.0,,Studded Belt,,2020-04-19 00:48:19.544877
317,0.0,,Studded Belt,,2020-04-19 00:48:19.544877
318,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
319,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
320,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
321,0.0,,Jade Amulet,,2020-04-19 00:48:19.544877
322,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
323,0.0,,Agate Amulet,,2020-04-19 00:48:19.544877
324,0.0,,Amethyst Ring,,2020-04-19 00:48:19.544877
325,0.0,,Moonstone Ring,,2020-04-19 00:48:19.544877
326,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
327,0.0,,Amethyst Ring,,2020-04-19 00:48:19.544877
328,1.0,UniqueJewel,Crimson Jewel,1.0,2020-04-19 00:48:19.544877
329,0.0,,Turquoise Amulet,,2020-04-19 00:48:19.544877
330,50.0,UniqueWeapon,Jewelled Foil,50.0,2020-04-19 00:48:19.544877
331,0.0,,Opal Ring,,2020-04-19 00:48:19.544877
332,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
333,0.0,,Heavy Belt,,2020-04-19 00:48:19.544877
334,0.0,UniqueWeapon,Rusted Sword,0.0,2020-04-19 00:48:19.544877
335,0.0,,Blasphemy Support,,2020-04-19 00:48:19.544877
336,0.0,,Moonstone Ring,,2020-04-19 00:48:19.544877
337,0.0,,Cobalt Jewel,,2020-04-19 00:48:19.544877
338,0.0,,Two-Stone Ring,,2020-04-19 00:48:19.544877
339,0.0,,Ruby Ring,,2020-04-19 00:48:19.544877
340,0.0,,Ruby Ring,,2020-04-19 00:48:19.544877
341,0.0,,Gold Ring,,2020-04-19 00:48:19.544877
342,1.0,Oil,Sepia Oil,0.5,2020-04-19 00:48:19.544877
343,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
344,0.0,Fragment,Sacrifice at Dawn,0.0,2020-04-19 00:48:19.544877
345,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
346,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
347,0.0,,Ruby Ring,,2020-04-19 00:48:19.544877
348,0.0,,Citrine Amulet,,2020-04-19 00:48:19.544877
349,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
350,0.0,,Sapphire Ring,,2020-04-19 00:48:19.544877
351,1.0,UniqueJewel,Viridian Jewel,1.0,2020-04-19 00:48:19.544877
352,0.0,,Coral Ring,,2020-04-19 00:48:19.544877
353,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
354,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
355,0.0,,Lapis Amulet,,2020-04-19 00:48:19.544877
356,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
357,0.0,,Diamond Ring,,2020-04-19 00:48:19.544877
358,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
359,0.0,,Topaz Ring,,2020-04-19 00:48:19.544877
