,value,type,type_line,datetime
63,1.0,DivinationCard,The Jeweller's Boon,2020-04-18 16:41:40.247490
64,1.0,DivinationCard,Scholar of the Seas,2020-04-18 16:41:40.247490
65,5.85,DivinationCard,The Tinkerer's Table,2020-04-18 16:41:40.247490
66,9.0,DivinationCard,The Dapper Prodigy,2020-04-18 16:41:40.247490
67,2.0,DivinationCard,The Lover,2020-04-18 16:41:40.247490
68,1.0,DivinationCard,Hunter's Resolve,2020-04-18 16:41:40.247490
69,4.0,DivinationCard,The Endurance,2020-04-18 16:41:40.247490
70,6.0,DivinationCard,The King's Blade,2020-04-18 16:41:40.247490
71,1.0,DivinationCard,The Gentleman,2020-04-18 16:41:40.247490
72,2.0,DivinationCard,The Warden,2020-04-18 16:41:40.247490
73,2.0,DivinationCard,Emperor of Purity,2020-04-18 16:41:40.247490
74,1.0,DivinationCard,Boundless Realms,2020-04-18 16:41:40.247490
75,3.0,DivinationCard,Lantador's Lost Love,2020-04-18 16:41:40.247490
76,2.0,DivinationCard,Mitts,2020-04-18 16:41:40.247490
77,3.0,DivinationCard,Divine Justice,2020-04-18 16:41:40.247490
78,1.0,DivinationCard,Grave Knowledge,2020-04-18 16:41:40.247490
79,1.0,DivinationCard,Deathly Designs,2020-04-18 16:41:40.247490
80,2.0,DivinationCard,The Dreamer,2020-04-18 16:41:40.247490
81,24.200000000000003,DivinationCard,Rain of Chaos,2020-04-18 16:41:40.247490
82,5.0,DivinationCard,The Polymath,2020-04-18 16:41:40.247490
83,1.0,DivinationCard,Gift of the Gemling Queen,2020-04-18 16:41:40.247490
84,1.0,DivinationCard,Harmony of Souls,2020-04-18 16:41:40.247490
85,6.0,DivinationCard,The Survivalist,2020-04-18 16:41:40.247490
86,1.0,DivinationCard,The Aesthete,2020-04-18 16:41:40.247490
87,1.0,DivinationCard,The Doppelganger,2020-04-18 16:41:40.247490
88,2.0,DivinationCard,The Seeker,2020-04-18 16:41:40.247490
89,4.0,DivinationCard,The Puzzle,2020-04-18 16:41:40.247490
90,1.0,DivinationCard,Last Hope,2020-04-18 16:41:40.247490
91,1.0,DivinationCard,Gemcutter's Promise,2020-04-18 16:41:40.247490
92,1.0,DivinationCard,The Garish Power,2020-04-18 16:41:40.247490
93,1.0,DivinationCard,The Lion,2020-04-18 16:41:40.247490
94,1.0,DivinationCard,The Union,2020-04-18 16:41:40.247490
95,2.0,DivinationCard,Hubris,2020-04-18 16:41:40.247490
96,2.0,DivinationCard,The Battle Born,2020-04-18 16:41:40.247490
97,2.0,DivinationCard,The Rite of Elements,2020-04-18 16:41:40.247490
98,4.0,DivinationCard,The Encroaching Darkness,2020-04-18 16:41:40.247490
99,1.0,DivinationCard,The Price of Protection,2020-04-18 16:41:40.247490
100,34.93,DivinationCard,Three Faces in the Dark,2020-04-18 16:41:40.247490
101,2.0,DivinationCard,The Chains that Bind,2020-04-18 16:41:40.247490
102,2.0,DivinationCard,The Wolf's Shadow,2020-04-18 16:41:40.247490
103,1.0,DivinationCard,The Obscured,2020-04-18 16:41:40.247490
104,17.0,DivinationCard,Emperor's Luck,2020-04-18 16:41:40.247490
105,1.0,DivinationCard,The Pact,2020-04-18 16:41:40.247490
106,2.0,DivinationCard,The Metalsmith's Gift,2020-04-18 16:41:40.247490
107,1.0,DivinationCard,A Mother's Parting Gift,2020-04-18 16:41:40.247490
108,3.0,DivinationCard,Destined to Crumble,2020-04-18 16:41:40.247490
109,4.0,DivinationCard,The Wrath,2020-04-18 16:41:40.247490
110,1.0,DivinationCard,Vinia's Token,2020-04-18 16:41:40.247490
111,1.0,DivinationCard,Sambodhi's Vow,2020-04-18 16:41:40.247490
112,1.0,DivinationCard,The Scarred Meadow,2020-04-18 16:41:40.247490
113,1.0,DivinationCard,Turn the Other Cheek,2020-04-18 16:41:40.247490
114,1.0,DivinationCard,The Stormcaller,2020-04-18 16:41:40.247490
115,1.0,DivinationCard,Thunderous Skies,2020-04-18 16:41:40.247490
116,2.0,DivinationCard,The Beast,2020-04-18 16:41:40.247490
117,1.0,DivinationCard,The Journey,2020-04-18 16:41:40.247490
118,27.0,DivinationCard,Loyalty,2020-04-18 16:41:40.247490
119,4.0,DivinationCard,The Professor,2020-04-18 16:41:40.247490
120,1.0,DivinationCard,Volatile Power,2020-04-18 16:41:40.247490
121,1.0,DivinationCard,The Master Artisan,2020-04-18 16:41:40.247490
122,1.0,DivinationCard,The Inventor,2020-04-18 16:41:40.247490
123,6.0,DivinationCard,The Opulent,2020-04-18 16:41:40.247490
124,5.0,DivinationCard,The Carrion Crow,2020-04-18 16:41:40.247490
125,2.0,DivinationCard,Dark Temptation,2020-04-18 16:41:40.247490
126,6.0,DivinationCard,Lucky Connections,2020-04-18 16:41:40.247490
127,1.0,DivinationCard,The Sword King's Salute,2020-04-18 16:41:40.247490
128,3.0,DivinationCard,The Incantation,2020-04-18 16:41:40.247490
129,1.0,DivinationCard,The Sigil,2020-04-18 16:41:40.247490
130,1.0,DivinationCard,Akil's Prophecy,2020-04-18 16:41:40.247490
131,1.0,DivinationCard,The Messenger,2020-04-18 16:41:40.247490
132,2.0,DivinationCard,The Lunaris Priestess,2020-04-18 16:41:40.247490
133,2.0,DivinationCard,Doedre's Madness,2020-04-18 16:41:40.247490
134,33.480000000000004,DivinationCard,Three Voices,2020-04-18 16:41:40.247490
135,1.0,DivinationCard,The Twilight Moon,2020-04-18 16:41:40.247490
136,2.0,DivinationCard,Boon of Justice,2020-04-18 16:41:40.247490
137,6.0,DivinationCard,The Scholar,2020-04-18 16:41:40.247490
138,1.0,DivinationCard,The Fox,2020-04-18 16:41:40.247490
139,9.0,DivinationCard,The Wretched,2020-04-18 16:41:40.247490
140,5.0,DivinationCard,Buried Treasure,2020-04-18 16:41:40.247490
141,16.0,DivinationCard,The Gambler,2020-04-18 16:41:40.247490
142,2.0,DivinationCard,The Realm,2020-04-18 16:41:40.247490
143,1.0,DivinationCard,Jack in the Box,2020-04-18 16:41:40.247490
144,3.0,DivinationCard,The Void,2020-04-18 16:41:40.247490
145,2.0,DivinationCard,Struck by Lightning,2020-04-18 16:41:40.247490
146,1.44999,Fragment,Sacrifice at Midnight,2020-04-18 16:41:40.247490
147,18.749233800000003,Fragment,Timeless Karui Splinter,2020-04-18 16:41:40.247490
148,3.0,Scarab,Polished Perandus Scarab,2020-04-18 16:41:40.247490
149,1.8713239024390245,Fragment,Sacrifice at Noon,2020-04-18 16:41:40.247490
150,8.913237068965516,Currency,Splinter of Chayula,2020-04-18 16:41:40.247490
151,3.0248790000000003,Currency,Splinter of Esh,2020-04-18 16:41:40.247490
152,13.5,Fragment,Timeless Maraketh Splinter,2020-04-18 16:41:40.247490
153,2.5,Scarab,Rusted Reliquary Scarab,2020-04-18 16:41:40.247490
154,2.288609756097561,Currency,Splinter of Uul-Netol,2020-04-18 16:41:40.247490
155,4.33329,Fragment,Sacrifice at Dawn,2020-04-18 16:41:40.247490
156,2.287638,Currency,Splinter of Xoph,2020-04-18 16:41:40.247490
157,3.1428100000000003,Fragment,Sacrifice at Dusk,2020-04-18 16:41:40.247490
158,2.0,Scarab,Rusted Metamorph Scarab,2020-04-18 16:41:40.247490
159,2.0,Scarab,Polished Metamorph Scarab,2020-04-18 16:41:40.247490
160,0.0,Scarab,Polished Torment Scarab,2020-04-18 16:41:40.247490
161,2.0,Scarab,Polished Harbinger Scarab,2020-04-18 16:41:40.247490
162,19.066476000000005,Fragment,Timeless Eternal Empire Splinter,2020-04-18 16:41:40.247490
163,2.0,Scarab,Rusted Harbinger Scarab,2020-04-18 16:41:40.247490
164,3.0,Scarab,Rusted Elder Scarab,2020-04-18 16:41:40.247490
165,1.5,Scarab,Rusted Torment Scarab,2020-04-18 16:41:40.247490
166,2.0,Scarab,Rusted Shaper Scarab,2020-04-18 16:41:40.247490
167,3.0,Scarab,Rusted Ambush Scarab,2020-04-18 16:41:40.247490
168,9.987476258064516,Currency,Splinter of Tul,2020-04-18 16:41:40.247490
169,3.6364,Fragment,Offering to the Goddess,2020-04-18 16:41:40.247490
170,13.5,Fragment,Timeless Templar Splinter,2020-04-18 16:41:40.247490
171,1.0,Scarab,Rusted Breach Scarab,2020-04-18 16:41:40.247490
172,6.0,Scarab,Rusted Divination Scarab,2020-04-18 16:41:40.247490
173,2.0,Scarab,Rusted Cartography Scarab,2020-04-18 16:41:40.247490
174,2.0,Fragment,Divine Vessel,2020-04-18 16:41:40.247490
175,17.776805555555555,Fragment,Timeless Vaal Splinter,2020-04-18 16:41:40.247490
176,3.46,Scarab,Rusted Perandus Scarab,2020-04-18 16:41:40.247490
177,2.0,Essence,Weeping Essence of Anger,2020-04-18 16:41:40.247490
178,3.0,Essence,Weeping Essence of Sorrow,2020-04-18 16:41:40.247490
179,3.0,Essence,Shrieking Essence of Zeal,2020-04-18 16:41:40.247490
180,5.0,Essence,Wailing Essence of Fear,2020-04-18 16:41:40.247490
181,3.0,Essence,Screaming Essence of Torment,2020-04-18 16:41:40.247490
182,2.0,Essence,Screaming Essence of Scorn,2020-04-18 16:41:40.247490
183,3.24,Essence,Screaming Essence of Wrath,2020-04-18 16:41:40.247490
184,3.0,Essence,Weeping Essence of Woe,2020-04-18 16:41:40.247490
185,3.0,Essence,Screaming Essence of Anguish,2020-04-18 16:41:40.247490
186,1.0,Essence,Screaming Essence of Doubt,2020-04-18 16:41:40.247490
187,0.0,UniqueArmour,Great Crown,2020-04-18 16:41:40.247490
188,2.0,Essence,Wailing Essence of Hatred,2020-04-18 16:41:40.247490
189,2.0,Essence,Weeping Essence of Torment,2020-04-18 16:41:40.247490
190,4.0,Essence,Wailing Essence of Woe,2020-04-18 16:41:40.247490
191,4.0,Essence,Wailing Essence of Zeal,2020-04-18 16:41:40.247490
192,4.0,Essence,Wailing Essence of Torment,2020-04-18 16:41:40.247490
193,4.0,Essence,Wailing Essence of Suffering,2020-04-18 16:41:40.247490
194,1.0,Essence,Wailing Essence of Spite,2020-04-18 16:41:40.247490
195,1.0,Essence,Whispering Essence of Greed,2020-04-18 16:41:40.247490
196,2.0,Essence,Screaming Essence of Suffering,2020-04-18 16:41:40.247490
197,1.0,Essence,Screaming Essence of Loathing,2020-04-18 16:41:40.247490
198,3.0,Essence,Wailing Essence of Wrath,2020-04-18 16:41:40.247490
199,2.0,Essence,Wailing Essence of Loathing,2020-04-18 16:41:40.247490
200,1.0,Essence,Muttering Essence of Contempt,2020-04-18 16:41:40.247490
201,3.0,Essence,Weeping Essence of Hatred,2020-04-18 16:41:40.247490
202,4.0,Essence,Screaming Essence of Spite,2020-04-18 16:41:40.247490
203,3.0,Essence,Screaming Essence of Rage,2020-04-18 16:41:40.247490
204,2.0,Essence,Weeping Essence of Rage,2020-04-18 16:41:40.247490
205,1.0,Essence,Wailing Essence of Sorrow,2020-04-18 16:41:40.247490
206,4.0,Essence,Screaming Essence of Contempt,2020-04-18 16:41:40.247490
207,3.0,Essence,Weeping Essence of Contempt,2020-04-18 16:41:40.247490
208,4.0,Essence,Screaming Essence of Woe,2020-04-18 16:41:40.247490
209,2.0,Essence,Wailing Essence of Doubt,2020-04-18 16:41:40.247490
210,3.0,Essence,Screaming Essence of Sorrow,2020-04-18 16:41:40.247490
211,2.0,Essence,Whispering Essence of Contempt,2020-04-18 16:41:40.247490
212,3.0,Essence,Screaming Essence of Fear,2020-04-18 16:41:40.247490
213,2.0,DeliriumOrb,Portentous Delirium Orb,2020-04-18 16:41:40.247490
214,2.0,Essence,Muttering Essence of Anger,2020-04-18 16:41:40.247490
215,3.0,Essence,Wailing Essence of Anguish,2020-04-18 16:41:40.247490
216,5.0,Essence,Wailing Essence of Contempt,2020-04-18 16:41:40.247490
217,2.0,Essence,Weeping Essence of Doubt,2020-04-18 16:41:40.247490
218,2.0,Essence,Wailing Essence of Rage,2020-04-18 16:41:40.247490
219,3.0,Essence,Screaming Essence of Zeal,2020-04-18 16:41:40.247490
220,2.14,Essence,Screaming Essence of Anger,2020-04-18 16:41:40.247490
221,1.0,Essence,Whispering Essence of Woe,2020-04-18 16:41:40.247490
222,2.91,Essence,Remnant of Corruption,2020-04-18 16:41:40.247490
223,5.0,Essence,Muttering Essence of Torment,2020-04-18 16:41:40.247490
224,2.0,Essence,Weeping Essence of Wrath,2020-04-18 16:41:40.247490
225,3.0,Essence,Weeping Essence of Fear,2020-04-18 16:41:40.247490
226,5.0,Essence,Wailing Essence of Anger,2020-04-18 16:41:40.247490
227,1.0,Essence,Shrieking Essence of Anger,2020-04-18 16:41:40.247490
228,3.0,Essence,Muttering Essence of Sorrow,2020-04-18 16:41:40.247490
229,1.0,Essence,Screaming Essence of Hatred,2020-04-18 16:41:40.247490
230,2.5,Oil,Amber Oil,2020-04-18 16:41:40.247490
231,1.0,Essence,Muttering Essence of Fear,2020-04-18 16:41:40.247490
232,3.0,Essence,Screaming Essence of Greed,2020-04-18 16:41:40.247490
233,3.0,Essence,Wailing Essence of Greed,2020-04-18 16:41:40.247490
234,1.0,Essence,Weeping Essence of Greed,2020-04-18 16:41:40.247490
235,2.0,Essence,Muttering Essence of Greed,2020-04-18 16:41:40.247490
236,1.0,UniqueJewel,Cobalt Jewel,2020-04-18 16:41:40.247490
237,0.0,Fragment,Offering to the Goddess,2020-04-18 16:41:40.247490
238,0.0,,Imbued Wand,2020-04-18 16:41:40.247490
239,0.0,,Medium Cluster Jewel,2020-04-18 16:41:40.247490
240,0.0,,Opal Wand,2020-04-18 16:41:40.247490
241,0.0,,Superior Terror Claw,2020-04-18 16:41:40.247490
242,0.0,,Lacewood Spirit Shield,2020-04-18 16:41:40.247490
243,0.0,,Abyssal Sceptre,2020-04-18 16:41:40.247490
244,0.0,,Spiked Gloves,2020-04-18 16:41:40.247490
245,0.0,,Imbued Wand,2020-04-18 16:41:40.247490
246,0.0,,Omen Wand,2020-04-18 16:41:40.247490
247,0.0,,Vaal Rapier,2020-04-18 16:41:40.247490
248,0.0,,Imbued Wand,2020-04-18 16:41:40.247490
249,0.0,,Spiraled Foil,2020-04-18 16:41:40.247490
250,0.0,,Gemstone Sword,2020-04-18 16:41:40.247490
251,0.0,,Imbued Wand,2020-04-18 16:41:40.247490
252,0.0,,Superior Fancy Foil,2020-04-18 16:41:40.247490
253,0.0,,Varnished Coat,2020-04-18 16:41:40.247490
254,0.0,,Titanium Spirit Shield,2020-04-18 16:41:40.247490
255,0.0,,Imbued Wand,2020-04-18 16:41:40.247490
256,0.0,,Sorcerer Boots,2020-04-18 16:41:40.247490
257,0.0,,Goliath Greaves,2020-04-18 16:41:40.247490
258,0.0,,Carnal Boots,2020-04-18 16:41:40.247490
259,0.0,,Conjurer Boots,2020-04-18 16:41:40.247490
260,0.0,,Steel Greaves,2020-04-18 16:41:40.247490
261,0.0,,Magistrate Crown,2020-04-18 16:41:40.247490
262,0.0,,Sorcerer Boots,2020-04-18 16:41:40.247490
263,0.0,,Lacquered Helmet,2020-04-18 16:41:40.247490
264,0.0,,Murder Boots,2020-04-18 16:41:40.247490
265,0.0,,Fluted Bascinet,2020-04-18 16:41:40.247490
266,0.0,,Titan Gauntlets,2020-04-18 16:41:40.247490
267,0.0,,Goliath Greaves,2020-04-18 16:41:40.247490
268,0.0,,Superior Conjurer Boots,2020-04-18 16:41:40.247490
269,0.0,,Eternal Burgonet,2020-04-18 16:41:40.247490
270,0.0,,Hydrascale Boots,2020-04-18 16:41:40.247490
271,0.0,,Hydrascale Boots,2020-04-18 16:41:40.247490
272,0.0,,Murder Boots,2020-04-18 16:41:40.247490
273,0.0,,Superior Solaris Circlet,2020-04-18 16:41:40.247490
274,0.0,,Steel Circlet,2020-04-18 16:41:40.247490
275,0.0,,Assassin's Boots,2020-04-18 16:41:40.247490
276,0.0,,Stealth Boots,2020-04-18 16:41:40.247490
277,0.0,,Slink Boots,2020-04-18 16:41:40.247490
278,0.0,,Slink Boots,2020-04-18 16:41:40.247490
279,0.0,,Carnal Boots,2020-04-18 16:41:40.247490
280,0.0,,Murder Boots,2020-04-18 16:41:40.247490
281,0.0,,Eternal Burgonet,2020-04-18 16:41:40.247490
282,0.0,,Hubris Circlet,2020-04-18 16:41:40.247490
283,0.0,,Eternal Burgonet,2020-04-18 16:41:40.247490
284,1.0,UniqueArmour,Exquisite Leather,2020-04-18 16:41:40.247490
285,2.0,DeliriumOrb,Abyssal Delirium Orb,2020-04-18 16:41:40.247490
286,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
287,0.0,,Coral Ring,2020-04-18 16:41:40.247490
288,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
289,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
290,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
291,0.0,,Jade Amulet,2020-04-18 16:41:40.247490
292,0.0,,Reave,2020-04-18 16:41:40.247490
293,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
294,0.0,,Coral Ring,2020-04-18 16:41:40.247490
295,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
296,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
297,0.0,,Cloth Belt,2020-04-18 16:41:40.247490
298,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
299,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
300,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
301,0.0,,Crimson Jewel,2020-04-18 16:41:40.247490
302,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
303,0.0,,Paua Amulet,2020-04-18 16:41:40.247490
304,0.0,,Amber Amulet,2020-04-18 16:41:40.247490
305,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
306,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
307,0.0,,Coral Ring,2020-04-18 16:41:40.247490
308,0.0,,Amber Amulet,2020-04-18 16:41:40.247490
309,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
310,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
311,0.0,,Ruby Ring,2020-04-18 16:41:40.247490
312,0.0,,Jade Amulet,2020-04-18 16:41:40.247490
313,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
314,0.0,,Iron Ring,2020-04-18 16:41:40.247490
315,0.0,,Moonstone Ring,2020-04-18 16:41:40.247490
316,0.0,,Opal Ring,2020-04-18 16:41:40.247490
317,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
318,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
319,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
320,0.0,,Chain Belt,2020-04-18 16:41:40.247490
321,0.0,,Unset Ring,2020-04-18 16:41:40.247490
322,0.0,,Studded Belt,2020-04-18 16:41:40.247490
323,0.0,,Studded Belt,2020-04-18 16:41:40.247490
324,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
325,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
326,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
327,0.0,,Jade Amulet,2020-04-18 16:41:40.247490
328,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
329,0.0,,Agate Amulet,2020-04-18 16:41:40.247490
330,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
331,0.0,,Moonstone Ring,2020-04-18 16:41:40.247490
332,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
333,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
334,1.0,UniqueJewel,Crimson Jewel,2020-04-18 16:41:40.247490
335,0.0,,Turquoise Amulet,2020-04-18 16:41:40.247490
336,54.0,UniqueWeapon,Jewelled Foil,2020-04-18 16:41:40.247490
337,0.0,,Opal Ring,2020-04-18 16:41:40.247490
338,0.0,,Coral Ring,2020-04-18 16:41:40.247490
339,0.0,,Heavy Belt,2020-04-18 16:41:40.247490
340,0.0,,Blasphemy Support,2020-04-18 16:41:40.247490
341,0.0,,Moonstone Ring,2020-04-18 16:41:40.247490
342,0.0,,Cobalt Jewel,2020-04-18 16:41:40.247490
343,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
344,0.0,,Ruby Ring,2020-04-18 16:41:40.247490
345,0.0,,Ruby Ring,2020-04-18 16:41:40.247490
346,0.0,,Gold Ring,2020-04-18 16:41:40.247490
347,1.0,Oil,Sepia Oil,2020-04-18 16:41:40.247490
348,0.0,,Coral Ring,2020-04-18 16:41:40.247490
349,0.0,Fragment,Sacrifice at Dawn,2020-04-18 16:41:40.247490
350,0.0,,Coral Ring,2020-04-18 16:41:40.247490
351,0.0,,Citrine Amulet,2020-04-18 16:41:40.247490
352,0.0,,Coral Ring,2020-04-18 16:41:40.247490
353,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
354,2.0,UniqueJewel,Viridian Jewel,2020-04-18 16:41:40.247490
355,0.0,,Coral Ring,2020-04-18 16:41:40.247490
356,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
357,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
358,0.0,,Lapis Amulet,2020-04-18 16:41:40.247490
359,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
360,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
361,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
362,0.0,,Topaz Ring,2020-04-18 16:41:40.247490
363,0.0,,Lapis Amulet,2020-04-18 16:41:40.247490
364,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
365,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
366,0.0,,Searching Eye Jewel,2020-04-18 16:41:40.247490
367,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
368,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
369,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
370,0.0,,Leather Belt,2020-04-18 16:41:40.247490
371,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
372,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
373,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
374,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
375,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 16:41:40.247490
376,0.0,,Sapphire Ring,2020-04-18 16:41:40.247490
377,0.0,,Turquoise Amulet,2020-04-18 16:41:40.247490
378,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
379,0.0,,Lapis Amulet,2020-04-18 16:41:40.247490
380,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
381,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
382,0.0,,Citrine Amulet,2020-04-18 16:41:40.247490
383,0.0,,Jade Amulet,2020-04-18 16:41:40.247490
384,0.0,,Citrine Amulet,2020-04-18 16:41:40.247490
385,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
386,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
387,0.0,,Two-Stone Ring,2020-04-18 16:41:40.247490
388,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
389,0.0,,Vermillion Ring,2020-04-18 16:41:40.247490
390,0.0,,Amethyst Ring,2020-04-18 16:41:40.247490
391,0.0,,Heavy Belt,2020-04-18 16:41:40.247490
392,0.0,,Diamond Ring,2020-04-18 16:41:40.247490
