,value,type,type_line,datetime
117,4.45,DivinationCard,The Carrion Crow,2020-04-18 22:39:13.234566
118,2.0,DivinationCard,Dark Temptation,2020-04-18 22:39:13.234566
119,6.0,DivinationCard,Lucky Connections,2020-04-18 22:39:13.234566
120,1.0,DivinationCard,The Sword King's Salute,2020-04-18 22:39:13.234566
121,0.0,DivinationCard,The Incantation,2020-04-18 22:39:13.234566
122,1.0,DivinationCard,The Sigil,2020-04-18 22:39:13.234566
123,1.0,DivinationCard,The Messenger,2020-04-18 22:39:13.234566
124,2.0,DivinationCard,The Lunaris Priestess,2020-04-18 22:39:13.234566
125,2.0,DivinationCard,Doedre's Madness,2020-04-18 22:39:13.234566
126,24.0,DivinationCard,Three Voices,2020-04-18 22:39:13.234566
127,1.0,DivinationCard,The Twilight Moon,2020-04-18 22:39:13.234566
128,4.0,DivinationCard,Boon of Justice,2020-04-18 22:39:13.234566
129,1.0,DivinationCard,The Fox,2020-04-18 22:39:13.234566
130,16.0,DivinationCard,The Gambler,2020-04-18 22:39:13.234566
131,2.0,DivinationCard,The Realm,2020-04-18 22:39:13.234566
132,1.0,DivinationCard,Jack in the Box,2020-04-18 22:39:13.234566
133,3.0,DivinationCard,The Void,2020-04-18 22:39:13.234566
134,0.4,DivinationCard,Struck by Lightning,2020-04-18 22:39:13.234566
135,2.0,Fragment,Sacrifice at Midnight,2020-04-18 22:39:13.234566
136,18.734439705882355,Fragment,Timeless Karui Splinter,2020-04-18 22:39:13.234566
137,3.0,Scarab,Polished Perandus Scarab,2020-04-18 22:39:13.234566
138,1.9193314285714285,Fragment,Sacrifice at Noon,2020-04-18 22:39:13.234566
139,3.982238109756098,Currency,Splinter of Esh,2020-04-18 22:39:13.234566
140,6.0,Fragment,Timeless Maraketh Splinter,2020-04-18 22:39:13.234566
141,3.0,Scarab,Rusted Reliquary Scarab,2020-04-18 22:39:13.234566
142,1.8525136,Currency,Splinter of Uul-Netol,2020-04-18 22:39:13.234566
143,4.66662,Fragment,Sacrifice at Dawn,2020-04-18 22:39:13.234566
144,3.92865,Currency,Splinter of Xoph,2020-04-18 22:39:13.234566
145,3.71423,Fragment,Sacrifice at Dusk,2020-04-18 22:39:13.234566
146,2.0,Scarab,Rusted Metamorph Scarab,2020-04-18 22:39:13.234566
147,2.0,Scarab,Polished Metamorph Scarab,2020-04-18 22:39:13.234566
148,0.0,Scarab,Polished Torment Scarab,2020-04-18 22:39:13.234566
149,3.0,Scarab,Polished Harbinger Scarab,2020-04-18 22:39:13.234566
150,18.811253223529413,Fragment,Timeless Eternal Empire Splinter,2020-04-18 22:39:13.234566
151,1.0,Scarab,Rusted Harbinger Scarab,2020-04-18 22:39:13.234566
152,5.04,Scarab,Rusted Elder Scarab,2020-04-18 22:39:13.234566
153,1.5,Scarab,Rusted Torment Scarab,2020-04-18 22:39:13.234566
154,3.88,Scarab,Rusted Shaper Scarab,2020-04-18 22:39:13.234566
155,3.0,Scarab,Rusted Ambush Scarab,2020-04-18 22:39:13.234566
156,12.650253000000001,Currency,Splinter of Tul,2020-04-18 22:39:13.234566
157,3.6364,Fragment,Offering to the Goddess,2020-04-18 22:39:13.234566
158,7.0,Scarab,Polished Legion Scarab,2020-04-18 22:39:13.234566
159,1.0,Fragment,Timeless Templar Splinter,2020-04-18 22:39:13.234566
160,2.0,Scarab,Rusted Breach Scarab,2020-04-18 22:39:13.234566
161,6.0,Scarab,Rusted Divination Scarab,2020-04-18 22:39:13.234566
162,3.0,Scarab,Rusted Cartography Scarab,2020-04-18 22:39:13.234566
163,2.0,Fragment,Divine Vessel,2020-04-18 22:39:13.234566
164,18.625223571428574,Fragment,Timeless Vaal Splinter,2020-04-18 22:39:13.234566
165,2.78,Scarab,Rusted Perandus Scarab,2020-04-18 22:39:13.234566
166,2.0,Essence,Weeping Essence of Anger,2020-04-18 22:39:13.234566
167,4.0,Essence,Weeping Essence of Sorrow,2020-04-18 22:39:13.234566
168,3.0,Essence,Shrieking Essence of Zeal,2020-04-18 22:39:13.234566
169,2.0,Essence,Shrieking Essence of Dread,2020-04-18 22:39:13.234566
170,6.0,Essence,Wailing Essence of Fear,2020-04-18 22:39:13.234566
171,4.0,Essence,Screaming Essence of Torment,2020-04-18 22:39:13.234566
172,2.0,Essence,Screaming Essence of Scorn,2020-04-18 22:39:13.234566
173,1.0,Essence,Screaming Essence of Dread,2020-04-18 22:39:13.234566
174,3.0,Essence,Screaming Essence of Wrath,2020-04-18 22:39:13.234566
175,3.0,Essence,Weeping Essence of Woe,2020-04-18 22:39:13.234566
176,3.0,Essence,Screaming Essence of Anguish,2020-04-18 22:39:13.234566
177,3.0,Essence,Screaming Essence of Doubt,2020-04-18 22:39:13.234566
178,2.0,Essence,Wailing Essence of Hatred,2020-04-18 22:39:13.234566
179,2.0,Essence,Weeping Essence of Torment,2020-04-18 22:39:13.234566
180,6.64,Essence,Wailing Essence of Woe,2020-04-18 22:39:13.234566
181,4.0,Essence,Wailing Essence of Zeal,2020-04-18 22:39:13.234566
182,4.0,Essence,Wailing Essence of Torment,2020-04-18 22:39:13.234566
183,4.0,Essence,Wailing Essence of Suffering,2020-04-18 22:39:13.234566
184,2.0,Essence,Wailing Essence of Spite,2020-04-18 22:39:13.234566
185,1.0,Essence,Whispering Essence of Greed,2020-04-18 22:39:13.234566
186,2.0,Essence,Screaming Essence of Suffering,2020-04-18 22:39:13.234566
187,1.0,Essence,Screaming Essence of Loathing,2020-04-18 22:39:13.234566
188,3.0,Essence,Wailing Essence of Wrath,2020-04-18 22:39:13.234566
189,2.0,Essence,Wailing Essence of Loathing,2020-04-18 22:39:13.234566
190,1.0,Essence,Muttering Essence of Contempt,2020-04-18 22:39:13.234566
191,3.0,Essence,Weeping Essence of Hatred,2020-04-18 22:39:13.234566
192,5.0,Essence,Screaming Essence of Spite,2020-04-18 22:39:13.234566
193,3.0,Essence,Screaming Essence of Rage,2020-04-18 22:39:13.234566
194,3.0,Essence,Weeping Essence of Rage,2020-04-18 22:39:13.234566
195,1.0,Essence,Wailing Essence of Sorrow,2020-04-18 22:39:13.234566
196,4.0,Essence,Screaming Essence of Contempt,2020-04-18 22:39:13.234566
197,3.0,Essence,Weeping Essence of Contempt,2020-04-18 22:39:13.234566
198,4.0,Essence,Screaming Essence of Woe,2020-04-18 22:39:13.234566
199,3.0,Essence,Wailing Essence of Doubt,2020-04-18 22:39:13.234566
200,2.0,Essence,Whispering Essence of Contempt,2020-04-18 22:39:13.234566
201,3.0,Essence,Screaming Essence of Fear,2020-04-18 22:39:13.234566
202,0.0,Oil,Verdant Oil,2020-04-18 22:39:13.234566
203,6.0,Oil,Clear Oil,2020-04-18 22:39:13.234566
204,0.0,Oil,Sepia Oil,2020-04-18 22:39:13.234566
205,2.0,Essence,Muttering Essence of Anger,2020-04-18 22:39:13.234566
206,3.0,Essence,Wailing Essence of Anguish,2020-04-18 22:39:13.234566
207,6.6000000000000005,Essence,Wailing Essence of Contempt,2020-04-18 22:39:13.234566
208,2.0,Essence,Weeping Essence of Doubt,2020-04-18 22:39:13.234566
209,2.0,Essence,Wailing Essence of Rage,2020-04-18 22:39:13.234566
210,3.0,Essence,Screaming Essence of Zeal,2020-04-18 22:39:13.234566
211,3.0,Essence,Screaming Essence of Anger,2020-04-18 22:39:13.234566
212,1.0,Essence,Screaming Essence of Greed,2020-04-18 22:39:13.234566
213,1.0,Essence,Whispering Essence of Woe,2020-04-18 22:39:13.234566
214,3.0,Essence,Remnant of Corruption,2020-04-18 22:39:13.234566
215,5.0,Essence,Muttering Essence of Torment,2020-04-18 22:39:13.234566
216,2.0,Essence,Weeping Essence of Wrath,2020-04-18 22:39:13.234566
217,4.96,Essence,Weeping Essence of Fear,2020-04-18 22:39:13.234566
218,5.0,Essence,Wailing Essence of Anger,2020-04-18 22:39:13.234566
219,1.0,Essence,Shrieking Essence of Anger,2020-04-18 22:39:13.234566
220,3.0,Essence,Muttering Essence of Sorrow,2020-04-18 22:39:13.234566
221,3.9,Essence,Screaming Essence of Hatred,2020-04-18 22:39:13.234566
222,1.0,Essence,Muttering Essence of Fear,2020-04-18 22:39:13.234566
223,1.0,Essence,Screaming Essence of Envy,2020-04-18 22:39:13.234566
224,0.0,,Amber Amulet,2020-04-18 22:39:13.234566
225,3.0,Essence,Wailing Essence of Greed,2020-04-18 22:39:13.234566
226,2.0,Essence,Weeping Essence of Greed,2020-04-18 22:39:13.234566
227,2.0,Essence,Muttering Essence of Greed,2020-04-18 22:39:13.234566
228,1.0,UniqueJewel,Cobalt Jewel,2020-04-18 22:39:13.234566
229,0.0,Fragment,Offering to the Goddess,2020-04-18 22:39:13.234566
230,0.0,,Imbued Wand,2020-04-18 22:39:13.234566
231,0.0,,Medium Cluster Jewel,2020-04-18 22:39:13.234566
232,0.0,,Opal Wand,2020-04-18 22:39:13.234566
233,0.0,,Superior Terror Claw,2020-04-18 22:39:13.234566
234,0.0,,Lacewood Spirit Shield,2020-04-18 22:39:13.234566
235,0.0,,Abyssal Sceptre,2020-04-18 22:39:13.234566
236,0.0,,Spiked Gloves,2020-04-18 22:39:13.234566
237,0.0,,Imbued Wand,2020-04-18 22:39:13.234566
238,0.0,,Omen Wand,2020-04-18 22:39:13.234566
239,0.0,,Vaal Rapier,2020-04-18 22:39:13.234566
240,0.0,,Imbued Wand,2020-04-18 22:39:13.234566
241,0.0,,Spiraled Foil,2020-04-18 22:39:13.234566
242,0.0,,Gemstone Sword,2020-04-18 22:39:13.234566
243,0.0,,Imbued Wand,2020-04-18 22:39:13.234566
244,0.0,,Superior Fancy Foil,2020-04-18 22:39:13.234566
245,0.0,,Varnished Coat,2020-04-18 22:39:13.234566
246,0.0,,Titanium Spirit Shield,2020-04-18 22:39:13.234566
247,0.0,,Imbued Wand,2020-04-18 22:39:13.234566
248,0.0,,Sorcerer Boots,2020-04-18 22:39:13.234566
249,0.0,,Goliath Greaves,2020-04-18 22:39:13.234566
250,0.0,,Carnal Boots,2020-04-18 22:39:13.234566
251,0.0,,Conjurer Boots,2020-04-18 22:39:13.234566
252,0.0,,Steel Greaves,2020-04-18 22:39:13.234566
253,0.0,,Magistrate Crown,2020-04-18 22:39:13.234566
254,0.0,,Sorcerer Boots,2020-04-18 22:39:13.234566
255,0.0,,Lacquered Helmet,2020-04-18 22:39:13.234566
256,0.0,,Murder Boots,2020-04-18 22:39:13.234566
257,0.0,,Fluted Bascinet,2020-04-18 22:39:13.234566
258,0.0,,Titan Gauntlets,2020-04-18 22:39:13.234566
259,0.0,,Goliath Greaves,2020-04-18 22:39:13.234566
260,0.0,,Superior Conjurer Boots,2020-04-18 22:39:13.234566
261,0.0,,Eternal Burgonet,2020-04-18 22:39:13.234566
262,0.0,,Hydrascale Boots,2020-04-18 22:39:13.234566
263,0.0,,Hydrascale Boots,2020-04-18 22:39:13.234566
264,0.0,,Murder Boots,2020-04-18 22:39:13.234566
265,0.0,,Superior Solaris Circlet,2020-04-18 22:39:13.234566
266,0.0,,Steel Circlet,2020-04-18 22:39:13.234566
267,0.0,,Assassin's Boots,2020-04-18 22:39:13.234566
268,0.0,,Stealth Boots,2020-04-18 22:39:13.234566
269,0.0,,Slink Boots,2020-04-18 22:39:13.234566
270,0.0,,Slink Boots,2020-04-18 22:39:13.234566
271,0.0,,Carnal Boots,2020-04-18 22:39:13.234566
272,0.0,,Murder Boots,2020-04-18 22:39:13.234566
273,0.0,,Eternal Burgonet,2020-04-18 22:39:13.234566
274,0.0,,Hubris Circlet,2020-04-18 22:39:13.234566
275,0.0,,Eternal Burgonet,2020-04-18 22:39:13.234566
276,0.0,,Exquisite Leather,2020-04-18 22:39:13.234566
277,3.0,DeliriumOrb,Abyssal Delirium Orb,2020-04-18 22:39:13.234566
278,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
279,0.0,,Coral Ring,2020-04-18 22:39:13.234566
280,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
281,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
282,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
283,0.0,,Jade Amulet,2020-04-18 22:39:13.234566
284,0.0,,Reave,2020-04-18 22:39:13.234566
285,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
286,0.0,,Coral Ring,2020-04-18 22:39:13.234566
287,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
288,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
289,0.0,,Cloth Belt,2020-04-18 22:39:13.234566
290,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
291,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
292,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
293,0.0,UniqueWeapon,Gnarled Branch,2020-04-18 22:39:13.234566
294,0.0,,Crimson Jewel,2020-04-18 22:39:13.234566
295,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
296,0.0,,Paua Amulet,2020-04-18 22:39:13.234566
297,0.0,,Amber Amulet,2020-04-18 22:39:13.234566
298,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
299,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
300,0.0,,Coral Ring,2020-04-18 22:39:13.234566
301,0.0,,Amber Amulet,2020-04-18 22:39:13.234566
302,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
303,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
304,0.0,,Ruby Ring,2020-04-18 22:39:13.234566
305,0.0,,Jade Amulet,2020-04-18 22:39:13.234566
306,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
307,0.0,,Iron Ring,2020-04-18 22:39:13.234566
308,0.0,,Moonstone Ring,2020-04-18 22:39:13.234566
309,0.0,,Opal Ring,2020-04-18 22:39:13.234566
310,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
311,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
312,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
313,0.0,,Chain Belt,2020-04-18 22:39:13.234566
314,0.0,,Unset Ring,2020-04-18 22:39:13.234566
315,0.0,,Studded Belt,2020-04-18 22:39:13.234566
316,0.0,,Studded Belt,2020-04-18 22:39:13.234566
317,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
318,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
319,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
320,0.0,,Jade Amulet,2020-04-18 22:39:13.234566
321,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
322,0.0,,Agate Amulet,2020-04-18 22:39:13.234566
323,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
324,0.0,,Moonstone Ring,2020-04-18 22:39:13.234566
325,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
326,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
327,1.0,UniqueJewel,Crimson Jewel,2020-04-18 22:39:13.234566
328,0.0,,Turquoise Amulet,2020-04-18 22:39:13.234566
329,50.0,UniqueWeapon,Jewelled Foil,2020-04-18 22:39:13.234566
330,0.0,,Opal Ring,2020-04-18 22:39:13.234566
331,0.0,,Coral Ring,2020-04-18 22:39:13.234566
332,0.0,,Heavy Belt,2020-04-18 22:39:13.234566
333,0.0,UniqueWeapon,Rusted Sword,2020-04-18 22:39:13.234566
334,0.0,,Blasphemy Support,2020-04-18 22:39:13.234566
335,0.0,,Moonstone Ring,2020-04-18 22:39:13.234566
336,0.0,,Cobalt Jewel,2020-04-18 22:39:13.234566
337,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
338,0.0,,Ruby Ring,2020-04-18 22:39:13.234566
339,0.0,,Ruby Ring,2020-04-18 22:39:13.234566
340,0.0,,Gold Ring,2020-04-18 22:39:13.234566
341,1.0,Oil,Sepia Oil,2020-04-18 22:39:13.234566
342,0.0,,Coral Ring,2020-04-18 22:39:13.234566
343,0.0,Fragment,Sacrifice at Dawn,2020-04-18 22:39:13.234566
344,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
345,0.0,,Coral Ring,2020-04-18 22:39:13.234566
346,0.0,,Ruby Ring,2020-04-18 22:39:13.234566
347,0.0,,Citrine Amulet,2020-04-18 22:39:13.234566
348,0.0,,Coral Ring,2020-04-18 22:39:13.234566
349,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
350,1.0,UniqueJewel,Viridian Jewel,2020-04-18 22:39:13.234566
351,0.0,,Coral Ring,2020-04-18 22:39:13.234566
352,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
353,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
354,0.0,,Lapis Amulet,2020-04-18 22:39:13.234566
355,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
356,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
357,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
358,0.0,,Topaz Ring,2020-04-18 22:39:13.234566
359,0.0,,Lapis Amulet,2020-04-18 22:39:13.234566
360,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
361,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
362,0.0,,Searching Eye Jewel,2020-04-18 22:39:13.234566
363,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
364,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
365,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
366,0.0,,Leather Belt,2020-04-18 22:39:13.234566
367,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
368,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
369,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
370,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
371,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 22:39:13.234566
372,0.0,,Sapphire Ring,2020-04-18 22:39:13.234566
373,0.0,,Agate Amulet,2020-04-18 22:39:13.234566
374,0.0,,Turquoise Amulet,2020-04-18 22:39:13.234566
375,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
376,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
377,0.0,,Lapis Amulet,2020-04-18 22:39:13.234566
378,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
379,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
380,0.0,,Citrine Amulet,2020-04-18 22:39:13.234566
381,0.0,,Jade Amulet,2020-04-18 22:39:13.234566
382,0.0,,Citrine Amulet,2020-04-18 22:39:13.234566
383,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
384,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
385,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
386,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
387,0.0,,Vermillion Ring,2020-04-18 22:39:13.234566
388,0.0,,Amethyst Ring,2020-04-18 22:39:13.234566
389,0.0,,Heavy Belt,2020-04-18 22:39:13.234566
390,0.0,,Diamond Ring,2020-04-18 22:39:13.234566
391,0.0,,Coral Ring,2020-04-18 22:39:13.234566
392,1.0,UniqueJewel,Crimson Jewel,2020-04-18 22:39:13.234566
393,0.0,,Ruby Ring,2020-04-18 22:39:13.234566
394,0.0,,Two-Stone Ring,2020-04-18 22:39:13.234566
395,0.0,,Rustic Sash,2020-04-18 22:39:13.234566
