,value,type,type_line,price,datetime
57,4.0,DivinationCard,The Flora's Gift,1.0,2020-04-19 11:30:40.370092
58,1.0,DivinationCard,Thirst for Knowledge,1.0,2020-04-19 11:30:40.370092
59,8.0,DivinationCard,The Gemcutter,2.0,2020-04-19 11:30:40.370092
60,18.0,DivinationCard,Her Mask,1.0,2020-04-19 11:30:40.370092
61,1.0,DivinationCard,The Jeweller's Boon,1.0,2020-04-19 11:30:40.370092
62,1.0,DivinationCard,Scholar of the Seas,1.0,2020-04-19 11:30:40.370092
63,6.0,DivinationCard,The Tinkerer's Table,2.0,2020-04-19 11:30:40.370092
64,9.0,DivinationCard,The Dapper Prodigy,3.0,2020-04-19 11:30:40.370092
65,2.0,DivinationCard,The Lover,1.0,2020-04-19 11:30:40.370092
66,4.0,DivinationCard,The Endurance,1.0,2020-04-19 11:30:40.370092
67,6.0,DivinationCard,The King's Blade,1.0,2020-04-19 11:30:40.370092
68,1.0,DivinationCard,The Gentleman,1.0,2020-04-19 11:30:40.370092
69,2.0,DivinationCard,The Warden,1.0,2020-04-19 11:30:40.370092
70,1.0,DivinationCard,Boundless Realms,1.0,2020-04-19 11:30:40.370092
71,3.0,DivinationCard,Lantador's Lost Love,1.0,2020-04-19 11:30:40.370092
72,2.0,DivinationCard,Mitts,1.0,2020-04-19 11:30:40.370092
73,3.0,DivinationCard,Divine Justice,3.0,2020-04-19 11:30:40.370092
74,1.0,DivinationCard,Grave Knowledge,1.0,2020-04-19 11:30:40.370092
75,1.0,DivinationCard,Deathly Designs,1.0,2020-04-19 11:30:40.370092
76,2.0,DivinationCard,The Dreamer,2.0,2020-04-19 11:30:40.370092
77,24.200000000000003,DivinationCard,Rain of Chaos,1.1,2020-04-19 11:30:40.370092
78,1.0,DivinationCard,Gift of the Gemling Queen,1.0,2020-04-19 11:30:40.370092
79,1.0,DivinationCard,Harmony of Souls,1.0,2020-04-19 11:30:40.370092
80,3.0,DivinationCard,The Survivalist,1.0,2020-04-19 11:30:40.370092
81,1.0,DivinationCard,The Aesthete,1.0,2020-04-19 11:30:40.370092
82,1.0,DivinationCard,The Doppelganger,1.0,2020-04-19 11:30:40.370092
83,2.0,DivinationCard,The Seeker,2.0,2020-04-19 11:30:40.370092
84,2.0,DivinationCard,The Puzzle,2.0,2020-04-19 11:30:40.370092
85,1.0,DivinationCard,Last Hope,1.0,2020-04-19 11:30:40.370092
86,1.0,DivinationCard,Gemcutter's Promise,1.0,2020-04-19 11:30:40.370092
87,1.0,DivinationCard,The Garish Power,1.0,2020-04-19 11:30:40.370092
88,1.0,DivinationCard,The Lion,1.0,2020-04-19 11:30:40.370092
89,1.0,DivinationCard,The Union,1.0,2020-04-19 11:30:40.370092
90,2.0,DivinationCard,Hubris,1.0,2020-04-19 11:30:40.370092
91,2.0,DivinationCard,The Battle Born,1.0,2020-04-19 11:30:40.370092
92,2.0,DivinationCard,The Rite of Elements,1.0,2020-04-19 11:30:40.370092
93,4.0,DivinationCard,The Encroaching Darkness,2.0,2020-04-19 11:30:40.370092
94,1.0,DivinationCard,The Price of Protection,1.0,2020-04-19 11:30:40.370092
95,14.0,DivinationCard,Three Faces in the Dark,2.0,2020-04-19 11:30:40.370092
96,2.0,DivinationCard,The Chains that Bind,1.0,2020-04-19 11:30:40.370092
97,2.0,DivinationCard,The Wolf's Shadow,1.0,2020-04-19 11:30:40.370092
98,1.0,DivinationCard,The Obscured,1.0,2020-04-19 11:30:40.370092
99,69.30000000000001,DivinationCard,Emperor's Luck,3.3000000000000003,2020-04-19 11:30:40.370092
100,1.0,DivinationCard,The Pact,1.0,2020-04-19 11:30:40.370092
101,2.0,DivinationCard,The Metalsmith's Gift,1.0,2020-04-19 11:30:40.370092
102,1.0,DivinationCard,A Mother's Parting Gift,1.0,2020-04-19 11:30:40.370092
103,3.0,DivinationCard,Destined to Crumble,1.0,2020-04-19 11:30:40.370092
104,4.0,DivinationCard,The Wrath,2.0,2020-04-19 11:30:40.370092
105,1.0,DivinationCard,Vinia's Token,1.0,2020-04-19 11:30:40.370092
106,1.0,DivinationCard,Sambodhi's Vow,1.0,2020-04-19 11:30:40.370092
107,1.0,DivinationCard,The Scarred Meadow,1.0,2020-04-19 11:30:40.370092
108,1.0,DivinationCard,Turn the Other Cheek,1.0,2020-04-19 11:30:40.370092
109,1.0,DivinationCard,The Stormcaller,1.0,2020-04-19 11:30:40.370092
110,1.0,DivinationCard,Thunderous Skies,1.0,2020-04-19 11:30:40.370092
111,2.0,DivinationCard,The Beast,1.0,2020-04-19 11:30:40.370092
112,1.0,DivinationCard,The Journey,1.0,2020-04-19 11:30:40.370092
113,33.3,DivinationCard,Loyalty,3.33,2020-04-19 11:30:40.370092
114,3.0,DivinationCard,The Professor,3.0,2020-04-19 11:30:40.370092
115,1.0,DivinationCard,Volatile Power,1.0,2020-04-19 11:30:40.370092
116,1.0,DivinationCard,The Master Artisan,1.0,2020-04-19 11:30:40.370092
117,1.0,DivinationCard,The Inventor,1.0,2020-04-19 11:30:40.370092
118,6.0,DivinationCard,The Opulent,1.0,2020-04-19 11:30:40.370092
119,5.0,DivinationCard,The Carrion Crow,1.0,2020-04-19 11:30:40.370092
120,2.0,DivinationCard,Dark Temptation,1.0,2020-04-19 11:30:40.370092
121,6.0,DivinationCard,Lucky Connections,1.0,2020-04-19 11:30:40.370092
122,1.0,DivinationCard,The Sword King's Salute,1.0,2020-04-19 11:30:40.370092
123,1.0,DivinationCard,The Incantation,1.0,2020-04-19 11:30:40.370092
124,1.0,DivinationCard,The Sigil,1.0,2020-04-19 11:30:40.370092
125,1.0,DivinationCard,The Messenger,1.0,2020-04-19 11:30:40.370092
126,2.0,DivinationCard,The Lunaris Priestess,1.0,2020-04-19 11:30:40.370092
127,2.0,DivinationCard,Doedre's Madness,1.0,2020-04-19 11:30:40.370092
128,31.04,DivinationCard,Three Voices,1.94,2020-04-19 11:30:40.370092
129,1.0,DivinationCard,The Twilight Moon,1.0,2020-04-19 11:30:40.370092
130,2.0,DivinationCard,Boon of Justice,1.0,2020-04-19 11:30:40.370092
131,1.0,DivinationCard,The Fox,1.0,2020-04-19 11:30:40.370092
132,16.0,DivinationCard,The Gambler,1.0,2020-04-19 11:30:40.370092
133,2.0,DivinationCard,The Realm,1.0,2020-04-19 11:30:40.370092
134,1.0,DivinationCard,Jack in the Box,1.0,2020-04-19 11:30:40.370092
135,3.0,DivinationCard,The Void,3.0,2020-04-19 11:30:40.370092
136,2.0,DivinationCard,Struck by Lightning,1.0,2020-04-19 11:30:40.370092
137,2.435500574712644,Fragment,Sacrifice at Midnight,0.48710011494252875,2020-04-19 11:30:40.370092
138,17.325000000000003,Fragment,Timeless Karui Splinter,0.275,2020-04-19 11:30:40.370092
139,3.0,Scarab,Polished Perandus Scarab,3.0,2020-04-19 11:30:40.370092
140,0.9431808988764045,Fragment,Sacrifice at Noon,0.4715904494382023,2020-04-19 11:30:40.370092
141,3.4868265384615387,Currency,Splinter of Esh,0.0996236153846154,2020-04-19 11:30:40.370092
142,6.0,Fragment,Timeless Maraketh Splinter,1.5,2020-04-19 11:30:40.370092
143,5.1,Scarab,Rusted Reliquary Scarab,0.85,2020-04-19 11:30:40.370092
144,2.342076049382716,Currency,Splinter of Uul-Netol,0.2927595061728395,2020-04-19 11:30:40.370092
145,4.33329,Fragment,Sacrifice at Dawn,0.33333,2020-04-19 11:30:40.370092
146,2.5520194444444444,Currency,Splinter of Xoph,0.10208077777777778,2020-04-19 11:30:40.370092
147,3.1428100000000003,Fragment,Sacrifice at Dusk,0.28571,2020-04-19 11:30:40.370092
148,2.0,Scarab,Rusted Metamorph Scarab,1.0,2020-04-19 11:30:40.370092
149,2.0,Scarab,Polished Metamorph Scarab,2.0,2020-04-19 11:30:40.370092
150,0.0,Scarab,Polished Torment Scarab,0.0,2020-04-19 11:30:40.370092
151,2.0,Scarab,Polished Harbinger Scarab,2.0,2020-04-19 11:30:40.370092
152,18.82027597752809,Fragment,Timeless Eternal Empire Splinter,0.3485236292134832,2020-04-19 11:30:40.370092
153,1.0,Scarab,Rusted Harbinger Scarab,1.0,2020-04-19 11:30:40.370092
154,3.57,Scarab,Rusted Elder Scarab,1.19,2020-04-19 11:30:40.370092
155,2.61,Scarab,Rusted Torment Scarab,0.87,2020-04-19 11:30:40.370092
156,4.0,Scarab,Rusted Shaper Scarab,1.0,2020-04-19 11:30:40.370092
157,3.09,Scarab,Rusted Ambush Scarab,1.03,2020-04-19 11:30:40.370092
158,12.075940000000001,Currency,Splinter of Tul,0.15286000000000002,2020-04-19 11:30:40.370092
159,4.2152025,Fragment,Offering to the Goddess,0.46835583333333336,2020-04-19 11:30:40.370092
160,7.0,Scarab,Polished Legion Scarab,7.0,2020-04-19 11:30:40.370092
161,1.0,Fragment,Timeless Templar Splinter,1.0,2020-04-19 11:30:40.370092
162,2.0,Scarab,Rusted Breach Scarab,2.0,2020-04-19 11:30:40.370092
163,6.0,Scarab,Rusted Divination Scarab,3.0,2020-04-19 11:30:40.370092
164,3.0,Scarab,Rusted Cartography Scarab,1.0,2020-04-19 11:30:40.370092
165,19.08551806451613,Fragment,Timeless Vaal Splinter,0.5453005161290323,2020-04-19 11:30:40.370092
166,3.0,Scarab,Rusted Perandus Scarab,1.5,2020-04-19 11:30:40.370092
167,2.0,Essence,Weeping Essence of Anger,1.0,2020-04-19 11:30:40.370092
168,4.0,Essence,Weeping Essence of Sorrow,1.0,2020-04-19 11:30:40.370092
169,3.0,Essence,Shrieking Essence of Zeal,3.0,2020-04-19 11:30:40.370092
170,2.0,Essence,Shrieking Essence of Dread,2.0,2020-04-19 11:30:40.370092
171,6.0,Essence,Wailing Essence of Fear,1.0,2020-04-19 11:30:40.370092
172,4.0,Essence,Screaming Essence of Torment,1.0,2020-04-19 11:30:40.370092
173,2.0,Essence,Screaming Essence of Scorn,1.0,2020-04-19 11:30:40.370092
174,2.0,Essence,Screaming Essence of Dread,2.0,2020-04-19 11:30:40.370092
175,4.74,Essence,Screaming Essence of Wrath,1.58,2020-04-19 11:30:40.370092
176,3.0,Essence,Weeping Essence of Woe,1.0,2020-04-19 11:30:40.370092
177,3.0,Essence,Screaming Essence of Anguish,1.0,2020-04-19 11:30:40.370092
178,2.0,Essence,Screaming Essence of Doubt,1.0,2020-04-19 11:30:40.370092
179,2.7,Essence,Wailing Essence of Hatred,1.35,2020-04-19 11:30:40.370092
180,2.0,Essence,Weeping Essence of Torment,1.0,2020-04-19 11:30:40.370092
181,4.0,Essence,Wailing Essence of Woe,1.0,2020-04-19 11:30:40.370092
182,4.0,Essence,Wailing Essence of Zeal,1.0,2020-04-19 11:30:40.370092
183,4.0,Essence,Wailing Essence of Torment,1.0,2020-04-19 11:30:40.370092
184,4.0,Essence,Wailing Essence of Suffering,1.0,2020-04-19 11:30:40.370092
185,2.0,Essence,Wailing Essence of Spite,1.0,2020-04-19 11:30:40.370092
186,1.0,Essence,Whispering Essence of Greed,1.0,2020-04-19 11:30:40.370092
187,2.0,Essence,Screaming Essence of Suffering,1.0,2020-04-19 11:30:40.370092
188,1.0,Essence,Screaming Essence of Loathing,1.0,2020-04-19 11:30:40.370092
189,3.0,Essence,Wailing Essence of Wrath,1.0,2020-04-19 11:30:40.370092
190,2.0,Essence,Wailing Essence of Loathing,1.0,2020-04-19 11:30:40.370092
191,1.0,Essence,Muttering Essence of Contempt,1.0,2020-04-19 11:30:40.370092
192,3.0,Essence,Weeping Essence of Hatred,1.0,2020-04-19 11:30:40.370092
193,5.0,Essence,Screaming Essence of Spite,1.0,2020-04-19 11:30:40.370092
194,3.0,Essence,Screaming Essence of Rage,1.0,2020-04-19 11:30:40.370092
195,3.0,Essence,Weeping Essence of Rage,1.0,2020-04-19 11:30:40.370092
196,1.0,Essence,Wailing Essence of Sorrow,1.0,2020-04-19 11:30:40.370092
197,4.0,Essence,Screaming Essence of Contempt,1.0,2020-04-19 11:30:40.370092
198,3.0,Essence,Weeping Essence of Contempt,1.0,2020-04-19 11:30:40.370092
199,4.0,Essence,Screaming Essence of Woe,1.0,2020-04-19 11:30:40.370092
200,3.0,Essence,Wailing Essence of Doubt,1.0,2020-04-19 11:30:40.370092
201,2.0,Essence,Whispering Essence of Contempt,1.0,2020-04-19 11:30:40.370092
202,3.0,Essence,Screaming Essence of Fear,1.0,2020-04-19 11:30:40.370092
203,0.0,Oil,Verdant Oil,0.0,2020-04-19 11:30:40.370092
204,6.0,Oil,Clear Oil,0.5,2020-04-19 11:30:40.370092
205,0.0,Oil,Sepia Oil,0.0,2020-04-19 11:30:40.370092
206,2.0,Essence,Muttering Essence of Anger,1.0,2020-04-19 11:30:40.370092
207,3.0,Essence,Wailing Essence of Anguish,1.0,2020-04-19 11:30:40.370092
208,5.0,Essence,Wailing Essence of Contempt,1.0,2020-04-19 11:30:40.370092
209,2.0,Essence,Weeping Essence of Doubt,1.0,2020-04-19 11:30:40.370092
210,2.0,Essence,Wailing Essence of Rage,1.0,2020-04-19 11:30:40.370092
211,3.0,Essence,Screaming Essence of Zeal,1.0,2020-04-19 11:30:40.370092
212,3.0,Essence,Screaming Essence of Anger,1.0,2020-04-19 11:30:40.370092
213,1.0,Essence,Screaming Essence of Greed,1.0,2020-04-19 11:30:40.370092
214,1.0,Essence,Whispering Essence of Woe,1.0,2020-04-19 11:30:40.370092
215,1.5,Essence,Remnant of Corruption,0.5,2020-04-19 11:30:40.370092
216,5.0,Essence,Muttering Essence of Torment,1.0,2020-04-19 11:30:40.370092
217,2.0,Essence,Weeping Essence of Wrath,1.0,2020-04-19 11:30:40.370092
218,4.0,Essence,Weeping Essence of Fear,1.0,2020-04-19 11:30:40.370092
219,5.0,Essence,Wailing Essence of Anger,1.0,2020-04-19 11:30:40.370092
220,1.0,Essence,Shrieking Essence of Anger,1.0,2020-04-19 11:30:40.370092
221,3.0,Essence,Muttering Essence of Sorrow,1.0,2020-04-19 11:30:40.370092
222,2.0,Essence,Screaming Essence of Hatred,1.0,2020-04-19 11:30:40.370092
223,1.0,Essence,Muttering Essence of Fear,1.0,2020-04-19 11:30:40.370092
224,1.0,Essence,Screaming Essence of Envy,1.0,2020-04-19 11:30:40.370092
225,0.0,,Amber Amulet,,2020-04-19 11:30:40.370092
226,3.0,Essence,Wailing Essence of Greed,1.0,2020-04-19 11:30:40.370092
227,2.0,Essence,Weeping Essence of Greed,1.0,2020-04-19 11:30:40.370092
228,2.0,Essence,Muttering Essence of Greed,1.0,2020-04-19 11:30:40.370092
229,1.0,UniqueJewel,Cobalt Jewel,1.0,2020-04-19 11:30:40.370092
230,0.0,Fragment,Offering to the Goddess,0.0,2020-04-19 11:30:40.370092
231,0.0,,Imbued Wand,,2020-04-19 11:30:40.370092
232,0.0,,Medium Cluster Jewel,,2020-04-19 11:30:40.370092
233,0.0,,Opal Wand,,2020-04-19 11:30:40.370092
234,0.0,,Superior Terror Claw,,2020-04-19 11:30:40.370092
235,0.0,,Lacewood Spirit Shield,,2020-04-19 11:30:40.370092
236,0.0,,Abyssal Sceptre,,2020-04-19 11:30:40.370092
237,0.0,,Spiked Gloves,,2020-04-19 11:30:40.370092
238,0.0,,Imbued Wand,,2020-04-19 11:30:40.370092
239,0.0,,Omen Wand,,2020-04-19 11:30:40.370092
240,0.0,,Vaal Rapier,,2020-04-19 11:30:40.370092
241,0.0,,Imbued Wand,,2020-04-19 11:30:40.370092
242,0.0,,Spiraled Foil,,2020-04-19 11:30:40.370092
243,1.0,UniqueAccessory,Chain Belt,1.0,2020-04-19 11:30:40.370092
244,0.0,,Gemstone Sword,,2020-04-19 11:30:40.370092
245,0.0,,Imbued Wand,,2020-04-19 11:30:40.370092
246,0.0,,Superior Fancy Foil,,2020-04-19 11:30:40.370092
247,0.0,,Varnished Coat,,2020-04-19 11:30:40.370092
248,0.0,,Titanium Spirit Shield,,2020-04-19 11:30:40.370092
249,0.0,,Imbued Wand,,2020-04-19 11:30:40.370092
250,0.0,,Sorcerer Boots,,2020-04-19 11:30:40.370092
251,0.0,,Goliath Greaves,,2020-04-19 11:30:40.370092
252,0.0,,Carnal Boots,,2020-04-19 11:30:40.370092
253,0.0,,Conjurer Boots,,2020-04-19 11:30:40.370092
254,0.0,,Steel Greaves,,2020-04-19 11:30:40.370092
255,0.0,,Magistrate Crown,,2020-04-19 11:30:40.370092
256,0.0,,Sorcerer Boots,,2020-04-19 11:30:40.370092
257,0.0,,Lacquered Helmet,,2020-04-19 11:30:40.370092
258,0.0,,Murder Boots,,2020-04-19 11:30:40.370092
259,0.0,,Fluted Bascinet,,2020-04-19 11:30:40.370092
260,0.0,,Titan Gauntlets,,2020-04-19 11:30:40.370092
261,0.0,,Goliath Greaves,,2020-04-19 11:30:40.370092
262,0.0,,Superior Conjurer Boots,,2020-04-19 11:30:40.370092
263,0.0,,Eternal Burgonet,,2020-04-19 11:30:40.370092
264,0.0,,Hydrascale Boots,,2020-04-19 11:30:40.370092
265,0.0,,Hydrascale Boots,,2020-04-19 11:30:40.370092
266,0.0,,Murder Boots,,2020-04-19 11:30:40.370092
267,0.0,,Superior Solaris Circlet,,2020-04-19 11:30:40.370092
268,0.0,,Steel Circlet,,2020-04-19 11:30:40.370092
269,0.0,,Assassin's Boots,,2020-04-19 11:30:40.370092
270,0.0,,Stealth Boots,,2020-04-19 11:30:40.370092
271,0.0,,Slink Boots,,2020-04-19 11:30:40.370092
272,0.0,,Slink Boots,,2020-04-19 11:30:40.370092
273,0.0,,Carnal Boots,,2020-04-19 11:30:40.370092
274,0.0,,Murder Boots,,2020-04-19 11:30:40.370092
275,0.0,,Eternal Burgonet,,2020-04-19 11:30:40.370092
276,0.0,,Hubris Circlet,,2020-04-19 11:30:40.370092
277,0.0,,Eternal Burgonet,,2020-04-19 11:30:40.370092
278,0.0,,Exquisite Leather,,2020-04-19 11:30:40.370092
279,2.0,DeliriumOrb,Abyssal Delirium Orb,2.0,2020-04-19 11:30:40.370092
280,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
281,0.0,,Two-Stone Ring,,2020-04-19 11:30:40.370092
282,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
283,0.0,,Jade Amulet,,2020-04-19 11:30:40.370092
284,0.0,,Reave,,2020-04-19 11:30:40.370092
285,0.0,,Sapphire Ring,,2020-04-19 11:30:40.370092
286,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
287,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
288,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
289,0.0,,Cloth Belt,,2020-04-19 11:30:40.370092
290,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
291,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
292,0.0,,Amethyst Ring,,2020-04-19 11:30:40.370092
293,0.0,UniqueWeapon,Gnarled Branch,0.0,2020-04-19 11:30:40.370092
294,0.0,,Lapis Amulet,,2020-04-19 11:30:40.370092
295,0.0,,Crimson Jewel,,2020-04-19 11:30:40.370092
296,0.0,,Sapphire Ring,,2020-04-19 11:30:40.370092
297,0.0,,Paua Amulet,,2020-04-19 11:30:40.370092
298,0.0,,Amber Amulet,,2020-04-19 11:30:40.370092
299,0.0,,Amethyst Ring,,2020-04-19 11:30:40.370092
300,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
301,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
302,0.0,,Amber Amulet,,2020-04-19 11:30:40.370092
303,0.0,,Sapphire Ring,,2020-04-19 11:30:40.370092
304,0.0,,Ruby Ring,,2020-04-19 11:30:40.370092
305,0.0,,Jade Amulet,,2020-04-19 11:30:40.370092
306,0.0,,Iron Ring,,2020-04-19 11:30:40.370092
307,0.0,,Moonstone Ring,,2020-04-19 11:30:40.370092
308,0.0,,Opal Ring,,2020-04-19 11:30:40.370092
309,0.0,,Sapphire Ring,,2020-04-19 11:30:40.370092
310,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
311,0.0,,Chain Belt,,2020-04-19 11:30:40.370092
312,0.0,,Turquoise Amulet,,2020-04-19 11:30:40.370092
313,0.0,,Onyx Amulet,,2020-04-19 11:30:40.370092
314,0.0,,Unset Ring,,2020-04-19 11:30:40.370092
315,0.0,,Studded Belt,,2020-04-19 11:30:40.370092
316,0.0,,Studded Belt,,2020-04-19 11:30:40.370092
317,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
318,0.0,,Jade Amulet,,2020-04-19 11:30:40.370092
319,0.0,,Agate Amulet,,2020-04-19 11:30:40.370092
320,0.0,,Amethyst Ring,,2020-04-19 11:30:40.370092
321,0.0,,Moonstone Ring,,2020-04-19 11:30:40.370092
322,0.0,,Amethyst Ring,,2020-04-19 11:30:40.370092
323,1.0,UniqueJewel,Crimson Jewel,1.0,2020-04-19 11:30:40.370092
324,0.0,,Turquoise Amulet,,2020-04-19 11:30:40.370092
325,48.0,UniqueWeapon,Jewelled Foil,48.0,2020-04-19 11:30:40.370092
326,0.0,,Opal Ring,,2020-04-19 11:30:40.370092
327,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
328,0.0,,Heavy Belt,,2020-04-19 11:30:40.370092
329,1.0,UniqueWeapon,Rusted Sword,1.0,2020-04-19 11:30:40.370092
330,0.0,,Blasphemy Support,,2020-04-19 11:30:40.370092
331,0.0,,Moonstone Ring,,2020-04-19 11:30:40.370092
332,0.0,,Cobalt Jewel,,2020-04-19 11:30:40.370092
333,0.0,,Ruby Ring,,2020-04-19 11:30:40.370092
334,0.0,,Ruby Ring,,2020-04-19 11:30:40.370092
335,0.0,,Gold Ring,,2020-04-19 11:30:40.370092
336,1.0,Oil,Sepia Oil,0.5,2020-04-19 11:30:40.370092
337,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
338,0.0,Fragment,Sacrifice at Dawn,0.0,2020-04-19 11:30:40.370092
339,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
340,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
341,0.0,,Ruby Ring,,2020-04-19 11:30:40.370092
342,0.0,,Citrine Amulet,,2020-04-19 11:30:40.370092
343,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
344,0.0,,Sapphire Ring,,2020-04-19 11:30:40.370092
345,1.0,UniqueJewel,Viridian Jewel,1.0,2020-04-19 11:30:40.370092
346,0.0,,Coral Ring,,2020-04-19 11:30:40.370092
347,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
348,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
349,0.0,,Lapis Amulet,,2020-04-19 11:30:40.370092
350,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
351,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
352,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
353,0.0,,Topaz Ring,,2020-04-19 11:30:40.370092
354,0.0,,Lapis Amulet,,2020-04-19 11:30:40.370092
355,0.0,,Diamond Ring,,2020-04-19 11:30:40.370092
356,0.0,,Sapphire Ring,,2020-04-19 11:30:40.370092
357,0.0,,Searching Eye Jewel,,2020-04-19 11:30:40.370092
