,value,type,type_line,datetime
65,9.0,DivinationCard,The Gemcutter,2020-04-18 16:24:19.446028
66,18.0,DivinationCard,Her Mask,2020-04-18 16:24:19.446028
67,1.0,DivinationCard,The Jeweller's Boon,2020-04-18 16:24:19.446028
68,1.0,DivinationCard,Scholar of the Seas,2020-04-18 16:24:19.446028
69,6.0,DivinationCard,The Tinkerer's Table,2020-04-18 16:24:19.446028
70,9.0,DivinationCard,The Dapper Prodigy,2020-04-18 16:24:19.446028
71,2.0,DivinationCard,The Lover,2020-04-18 16:24:19.446028
72,1.0,DivinationCard,Hunter's Resolve,2020-04-18 16:24:19.446028
73,4.0,DivinationCard,The Endurance,2020-04-18 16:24:19.446028
74,6.0,DivinationCard,The King's Blade,2020-04-18 16:24:19.446028
75,1.0,DivinationCard,The Gentleman,2020-04-18 16:24:19.446028
76,2.0,DivinationCard,The Warden,2020-04-18 16:24:19.446028
77,2.0,DivinationCard,Emperor of Purity,2020-04-18 16:24:19.446028
78,1.0,DivinationCard,Boundless Realms,2020-04-18 16:24:19.446028
79,3.0,DivinationCard,Lantador's Lost Love,2020-04-18 16:24:19.446028
80,2.0,DivinationCard,Mitts,2020-04-18 16:24:19.446028
81,3.0,DivinationCard,Divine Justice,2020-04-18 16:24:19.446028
82,1.0,DivinationCard,Grave Knowledge,2020-04-18 16:24:19.446028
83,1.0,DivinationCard,Deathly Designs,2020-04-18 16:24:19.446028
84,2.0,DivinationCard,The Dreamer,2020-04-18 16:24:19.446028
85,24.200000000000003,DivinationCard,Rain of Chaos,2020-04-18 16:24:19.446028
86,5.0,DivinationCard,The Polymath,2020-04-18 16:24:19.446028
87,1.0,DivinationCard,Gift of the Gemling Queen,2020-04-18 16:24:19.446028
88,39.0,DivinationCard,The Queen,2020-04-18 16:24:19.446028
89,1.0,DivinationCard,Harmony of Souls,2020-04-18 16:24:19.446028
90,3.96,DivinationCard,The Survivalist,2020-04-18 16:24:19.446028
91,1.0,DivinationCard,The Aesthete,2020-04-18 16:24:19.446028
92,1.0,DivinationCard,The Doppelganger,2020-04-18 16:24:19.446028
93,2.0,DivinationCard,The Seeker,2020-04-18 16:24:19.446028
94,5.0,DivinationCard,The Puzzle,2020-04-18 16:24:19.446028
95,1.0,DivinationCard,Last Hope,2020-04-18 16:24:19.446028
96,1.0,DivinationCard,Gemcutter's Promise,2020-04-18 16:24:19.446028
97,1.0,DivinationCard,The Garish Power,2020-04-18 16:24:19.446028
98,1.0,DivinationCard,The Lion,2020-04-18 16:24:19.446028
99,1.0,DivinationCard,The Union,2020-04-18 16:24:19.446028
100,2.0,DivinationCard,Hubris,2020-04-18 16:24:19.446028
101,2.0,DivinationCard,The Battle Born,2020-04-18 16:24:19.446028
102,2.0,DivinationCard,The Rite of Elements,2020-04-18 16:24:19.446028
103,4.0,DivinationCard,The Encroaching Darkness,2020-04-18 16:24:19.446028
104,1.0,DivinationCard,The Price of Protection,2020-04-18 16:24:19.446028
105,24.43,DivinationCard,Three Faces in the Dark,2020-04-18 16:24:19.446028
106,2.0,DivinationCard,The Chains that Bind,2020-04-18 16:24:19.446028
107,2.0,DivinationCard,The Wolf's Shadow,2020-04-18 16:24:19.446028
108,1.0,DivinationCard,The Obscured,2020-04-18 16:24:19.446028
109,17.0,DivinationCard,Emperor's Luck,2020-04-18 16:24:19.446028
110,1.0,DivinationCard,The Pact,2020-04-18 16:24:19.446028
111,2.0,DivinationCard,The Metalsmith's Gift,2020-04-18 16:24:19.446028
112,1.0,DivinationCard,A Mother's Parting Gift,2020-04-18 16:24:19.446028
113,3.0,DivinationCard,Destined to Crumble,2020-04-18 16:24:19.446028
114,6.44,DivinationCard,The Wrath,2020-04-18 16:24:19.446028
115,1.0,DivinationCard,Vinia's Token,2020-04-18 16:24:19.446028
116,1.0,DivinationCard,Sambodhi's Vow,2020-04-18 16:24:19.446028
117,1.0,DivinationCard,The Scarred Meadow,2020-04-18 16:24:19.446028
118,1.0,DivinationCard,Turn the Other Cheek,2020-04-18 16:24:19.446028
119,1.0,DivinationCard,The Stormcaller,2020-04-18 16:24:19.446028
120,1.0,DivinationCard,Thunderous Skies,2020-04-18 16:24:19.446028
121,2.0,DivinationCard,The Beast,2020-04-18 16:24:19.446028
122,1.0,DivinationCard,The Journey,2020-04-18 16:24:19.446028
123,17.91,DivinationCard,Loyalty,2020-04-18 16:24:19.446028
124,4.0,DivinationCard,The Professor,2020-04-18 16:24:19.446028
125,1.0,DivinationCard,Volatile Power,2020-04-18 16:24:19.446028
126,1.0,DivinationCard,The Master Artisan,2020-04-18 16:24:19.446028
127,1.0,DivinationCard,The Inventor,2020-04-18 16:24:19.446028
128,6.0,DivinationCard,The Opulent,2020-04-18 16:24:19.446028
129,5.0,DivinationCard,The Carrion Crow,2020-04-18 16:24:19.446028
130,2.0,DivinationCard,Dark Temptation,2020-04-18 16:24:19.446028
131,6.0,DivinationCard,Lucky Connections,2020-04-18 16:24:19.446028
132,1.0,DivinationCard,The Sword King's Salute,2020-04-18 16:24:19.446028
133,1.0,DivinationCard,The Incantation,2020-04-18 16:24:19.446028
134,1.0,DivinationCard,The Sigil,2020-04-18 16:24:19.446028
135,1.0,DivinationCard,Akil's Prophecy,2020-04-18 16:24:19.446028
136,1.0,DivinationCard,The Messenger,2020-04-18 16:24:19.446028
137,2.0,DivinationCard,The Lunaris Priestess,2020-04-18 16:24:19.446028
138,2.0,DivinationCard,Doedre's Madness,2020-04-18 16:24:19.446028
139,28.32,DivinationCard,Three Voices,2020-04-18 16:24:19.446028
140,1.0,DivinationCard,The Twilight Moon,2020-04-18 16:24:19.446028
141,2.0,DivinationCard,Boon of Justice,2020-04-18 16:24:19.446028
142,6.0,DivinationCard,The Scholar,2020-04-18 16:24:19.446028
143,1.0,DivinationCard,The Fox,2020-04-18 16:24:19.446028
144,10.379999999999999,DivinationCard,The Wretched,2020-04-18 16:24:19.446028
145,5.0,DivinationCard,Buried Treasure,2020-04-18 16:24:19.446028
146,16.0,DivinationCard,The Gambler,2020-04-18 16:24:19.446028
147,2.0,DivinationCard,The Realm,2020-04-18 16:24:19.446028
148,1.0,DivinationCard,Jack in the Box,2020-04-18 16:24:19.446028
149,3.0,DivinationCard,The Void,2020-04-18 16:24:19.446028
150,2.0,DivinationCard,Struck by Lightning,2020-04-18 16:24:19.446028
151,8.0,DivinationCard,The Valkyrie,2020-04-18 16:24:19.446028
152,1.44999,Fragment,Sacrifice at Midnight,2020-04-18 16:24:19.446028
153,18.749233800000003,Fragment,Timeless Karui Splinter,2020-04-18 16:24:19.446028
154,3.0,Scarab,Polished Perandus Scarab,2020-04-18 16:24:19.446028
155,1.8713239024390245,Fragment,Sacrifice at Noon,2020-04-18 16:24:19.446028
156,8.66671,Currency,Splinter of Chayula,2020-04-18 16:24:19.446028
157,3.6459088695652175,Currency,Splinter of Esh,2020-04-18 16:24:19.446028
158,13.5,Fragment,Timeless Maraketh Splinter,2020-04-18 16:24:19.446028
159,2.5,Scarab,Rusted Reliquary Scarab,2020-04-18 16:24:19.446028
160,2.28568,Currency,Splinter of Uul-Netol,2020-04-18 16:24:19.446028
161,4.33329,Fragment,Sacrifice at Dawn,2020-04-18 16:24:19.446028
162,2.2486963414634147,Currency,Splinter of Xoph,2020-04-18 16:24:19.446028
163,3.1428100000000003,Fragment,Sacrifice at Dusk,2020-04-18 16:24:19.446028
164,2.0,Scarab,Rusted Metamorph Scarab,2020-04-18 16:24:19.446028
165,2.0,Scarab,Polished Metamorph Scarab,2020-04-18 16:24:19.446028
166,0.0,Scarab,Polished Torment Scarab,2020-04-18 16:24:19.446028
167,60.0,Fragment,Fragment of the Minotaur,2020-04-18 16:24:19.446028
168,2.0,Scarab,Polished Harbinger Scarab,2020-04-18 16:24:19.446028
169,19.066476000000005,Fragment,Timeless Eternal Empire Splinter,2020-04-18 16:24:19.446028
170,1.0,Scarab,Rusted Harbinger Scarab,2020-04-18 16:24:19.446028
171,3.69,Scarab,Rusted Elder Scarab,2020-04-18 16:24:19.446028
172,1.5,Scarab,Rusted Torment Scarab,2020-04-18 16:24:19.446028
173,2.0,Scarab,Rusted Shaper Scarab,2020-04-18 16:24:19.446028
174,3.0,Scarab,Rusted Ambush Scarab,2020-04-18 16:24:19.446028
175,10.450209000000001,Currency,Splinter of Tul,2020-04-18 16:24:19.446028
176,3.6364,Fragment,Offering to the Goddess,2020-04-18 16:24:19.446028
177,50.0,Fragment,Fragment of the Hydra,2020-04-18 16:24:19.446028
178,13.5,Fragment,Timeless Templar Splinter,2020-04-18 16:24:19.446028
179,1.0,Scarab,Rusted Breach Scarab,2020-04-18 16:24:19.446028
180,6.64,Scarab,Rusted Bestiary Scarab,2020-04-18 16:24:19.446028
181,7.08,Scarab,Rusted Divination Scarab,2020-04-18 16:24:19.446028
182,2.0,Scarab,Rusted Cartography Scarab,2020-04-18 16:24:19.446028
183,2.0,Fragment,Divine Vessel,2020-04-18 16:24:19.446028
184,17.776805555555555,Fragment,Timeless Vaal Splinter,2020-04-18 16:24:19.446028
185,3.0,Scarab,Rusted Perandus Scarab,2020-04-18 16:24:19.446028
186,2.0,Essence,Weeping Essence of Anger,2020-04-18 16:24:19.446028
187,3.0,Essence,Weeping Essence of Sorrow,2020-04-18 16:24:19.446028
188,3.0,Essence,Shrieking Essence of Zeal,2020-04-18 16:24:19.446028
189,5.0,Essence,Wailing Essence of Fear,2020-04-18 16:24:19.446028
190,3.0,Essence,Screaming Essence of Torment,2020-04-18 16:24:19.446028
191,8.0,Currency,Stacked Deck,2020-04-18 16:24:19.446028
192,2.0,Essence,Screaming Essence of Scorn,2020-04-18 16:24:19.446028
193,3.18,Essence,Screaming Essence of Wrath,2020-04-18 16:24:19.446028
194,3.0,Essence,Weeping Essence of Woe,2020-04-18 16:24:19.446028
195,3.0,Essence,Screaming Essence of Anguish,2020-04-18 16:24:19.446028
196,1.0,Essence,Screaming Essence of Doubt,2020-04-18 16:24:19.446028
197,0.0,UniqueArmour,Great Crown,2020-04-18 16:24:19.446028
198,2.0,Essence,Wailing Essence of Hatred,2020-04-18 16:24:19.446028
199,2.0,Essence,Weeping Essence of Torment,2020-04-18 16:24:19.446028
200,4.0,Essence,Wailing Essence of Woe,2020-04-18 16:24:19.446028
201,4.0,Essence,Wailing Essence of Zeal,2020-04-18 16:24:19.446028
202,4.0,Essence,Wailing Essence of Torment,2020-04-18 16:24:19.446028
203,4.0,Essence,Wailing Essence of Suffering,2020-04-18 16:24:19.446028
204,1.0,Essence,Wailing Essence of Spite,2020-04-18 16:24:19.446028
205,1.0,Essence,Whispering Essence of Greed,2020-04-18 16:24:19.446028
206,2.0,Essence,Screaming Essence of Suffering,2020-04-18 16:24:19.446028
207,1.0,Essence,Screaming Essence of Loathing,2020-04-18 16:24:19.446028
208,6.0,Essence,Wailing Essence of Wrath,2020-04-18 16:24:19.446028
209,2.0,Essence,Wailing Essence of Loathing,2020-04-18 16:24:19.446028
210,1.0,Essence,Muttering Essence of Contempt,2020-04-18 16:24:19.446028
211,3.0,Essence,Weeping Essence of Hatred,2020-04-18 16:24:19.446028
212,4.0,Essence,Screaming Essence of Spite,2020-04-18 16:24:19.446028
213,5.04,Essence,Screaming Essence of Rage,2020-04-18 16:24:19.446028
214,2.0,Essence,Weeping Essence of Rage,2020-04-18 16:24:19.446028
215,1.0,Essence,Wailing Essence of Sorrow,2020-04-18 16:24:19.446028
216,4.0,Essence,Screaming Essence of Contempt,2020-04-18 16:24:19.446028
217,3.0,Essence,Weeping Essence of Contempt,2020-04-18 16:24:19.446028
218,4.0,Essence,Screaming Essence of Woe,2020-04-18 16:24:19.446028
219,2.0,Essence,Wailing Essence of Doubt,2020-04-18 16:24:19.446028
220,3.0,Essence,Screaming Essence of Sorrow,2020-04-18 16:24:19.446028
221,2.0,Essence,Whispering Essence of Contempt,2020-04-18 16:24:19.446028
222,3.0,Essence,Screaming Essence of Fear,2020-04-18 16:24:19.446028
223,2.0,DeliriumOrb,Portentous Delirium Orb,2020-04-18 16:24:19.446028
224,2.0,Essence,Muttering Essence of Anger,2020-04-18 16:24:19.446028
225,3.0,Essence,Wailing Essence of Anguish,2020-04-18 16:24:19.446028
226,5.0,Essence,Wailing Essence of Contempt,2020-04-18 16:24:19.446028
227,2.0,Essence,Weeping Essence of Doubt,2020-04-18 16:24:19.446028
228,2.0,Essence,Wailing Essence of Rage,2020-04-18 16:24:19.446028
229,3.0,Essence,Screaming Essence of Zeal,2020-04-18 16:24:19.446028
230,6.0,Essence,Screaming Essence of Anger,2020-04-18 16:24:19.446028
231,1.0,Essence,Whispering Essence of Woe,2020-04-18 16:24:19.446028
232,2.34,Essence,Remnant of Corruption,2020-04-18 16:24:19.446028
233,5.0,Essence,Muttering Essence of Torment,2020-04-18 16:24:19.446028
234,2.0,Essence,Weeping Essence of Wrath,2020-04-18 16:24:19.446028
235,3.0,Essence,Weeping Essence of Fear,2020-04-18 16:24:19.446028
236,5.0,Essence,Wailing Essence of Anger,2020-04-18 16:24:19.446028
237,1.0,Essence,Shrieking Essence of Anger,2020-04-18 16:24:19.446028
238,3.0,Essence,Muttering Essence of Sorrow,2020-04-18 16:24:19.446028
239,1.0,Essence,Screaming Essence of Hatred,2020-04-18 16:24:19.446028
240,2.5,Oil,Amber Oil,2020-04-18 16:24:19.446028
241,1.0,Essence,Muttering Essence of Fear,2020-04-18 16:24:19.446028
242,3.0,Essence,Screaming Essence of Greed,2020-04-18 16:24:19.446028
243,3.0,Essence,Wailing Essence of Greed,2020-04-18 16:24:19.446028
244,1.0,Essence,Weeping Essence of Greed,2020-04-18 16:24:19.446028
245,2.0,Essence,Muttering Essence of Greed,2020-04-18 16:24:19.446028
246,1.0,UniqueJewel,Cobalt Jewel,2020-04-18 16:24:19.446028
247,0.0,Fragment,Offering to the Goddess,2020-04-18 16:24:19.446028
248,0.0,,Imbued Wand,2020-04-18 16:24:19.446028
249,0.0,,Medium Cluster Jewel,2020-04-18 16:24:19.446028
250,0.0,,Opal Wand,2020-04-18 16:24:19.446028
251,0.0,,Superior Terror Claw,2020-04-18 16:24:19.446028
252,0.0,,Lacewood Spirit Shield,2020-04-18 16:24:19.446028
253,0.0,,Abyssal Sceptre,2020-04-18 16:24:19.446028
254,0.0,,Spiked Gloves,2020-04-18 16:24:19.446028
255,0.0,,Imbued Wand,2020-04-18 16:24:19.446028
256,0.0,,Omen Wand,2020-04-18 16:24:19.446028
257,0.0,,Vaal Rapier,2020-04-18 16:24:19.446028
258,0.0,,Imbued Wand,2020-04-18 16:24:19.446028
259,0.0,,Spiraled Foil,2020-04-18 16:24:19.446028
260,0.0,,Gemstone Sword,2020-04-18 16:24:19.446028
261,0.0,,Imbued Wand,2020-04-18 16:24:19.446028
262,0.0,,Superior Fancy Foil,2020-04-18 16:24:19.446028
263,0.0,,Varnished Coat,2020-04-18 16:24:19.446028
264,0.0,,Titanium Spirit Shield,2020-04-18 16:24:19.446028
265,0.0,,Imbued Wand,2020-04-18 16:24:19.446028
266,0.0,,Sorcerer Boots,2020-04-18 16:24:19.446028
267,0.0,,Goliath Greaves,2020-04-18 16:24:19.446028
268,0.0,,Carnal Boots,2020-04-18 16:24:19.446028
269,0.0,,Conjurer Boots,2020-04-18 16:24:19.446028
270,0.0,,Steel Greaves,2020-04-18 16:24:19.446028
271,0.0,,Magistrate Crown,2020-04-18 16:24:19.446028
272,0.0,,Sorcerer Boots,2020-04-18 16:24:19.446028
273,0.0,,Lacquered Helmet,2020-04-18 16:24:19.446028
274,0.0,,Murder Boots,2020-04-18 16:24:19.446028
275,0.0,,Fluted Bascinet,2020-04-18 16:24:19.446028
276,0.0,,Titan Gauntlets,2020-04-18 16:24:19.446028
277,0.0,,Goliath Greaves,2020-04-18 16:24:19.446028
278,0.0,,Superior Conjurer Boots,2020-04-18 16:24:19.446028
279,0.0,,Eternal Burgonet,2020-04-18 16:24:19.446028
280,0.0,,Hydrascale Boots,2020-04-18 16:24:19.446028
281,0.0,,Hydrascale Boots,2020-04-18 16:24:19.446028
282,0.0,,Murder Boots,2020-04-18 16:24:19.446028
283,0.0,,Superior Solaris Circlet,2020-04-18 16:24:19.446028
284,0.0,,Steel Circlet,2020-04-18 16:24:19.446028
285,0.0,,Assassin's Boots,2020-04-18 16:24:19.446028
286,0.0,,Stealth Boots,2020-04-18 16:24:19.446028
287,0.0,,Slink Boots,2020-04-18 16:24:19.446028
288,0.0,,Slink Boots,2020-04-18 16:24:19.446028
289,0.0,,Carnal Boots,2020-04-18 16:24:19.446028
290,0.0,,Murder Boots,2020-04-18 16:24:19.446028
291,0.0,,Eternal Burgonet,2020-04-18 16:24:19.446028
292,0.0,,Hubris Circlet,2020-04-18 16:24:19.446028
293,0.0,,Eternal Burgonet,2020-04-18 16:24:19.446028
294,1.0,UniqueArmour,Exquisite Leather,2020-04-18 16:24:19.446028
295,2.0,DeliriumOrb,Abyssal Delirium Orb,2020-04-18 16:24:19.446028
296,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
297,0.0,,Coral Ring,2020-04-18 16:24:19.446028
298,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
299,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
300,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
301,0.0,,Jade Amulet,2020-04-18 16:24:19.446028
302,0.0,,Reave,2020-04-18 16:24:19.446028
303,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
304,0.0,,Coral Ring,2020-04-18 16:24:19.446028
305,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
306,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
307,0.0,,Cloth Belt,2020-04-18 16:24:19.446028
308,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
309,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
310,0.0,,Amethyst Ring,2020-04-18 16:24:19.446028
311,0.0,,Crimson Jewel,2020-04-18 16:24:19.446028
312,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
313,0.0,,Paua Amulet,2020-04-18 16:24:19.446028
314,0.0,,Amber Amulet,2020-04-18 16:24:19.446028
315,0.0,,Amethyst Ring,2020-04-18 16:24:19.446028
316,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
317,0.0,,Coral Ring,2020-04-18 16:24:19.446028
318,0.0,,Amber Amulet,2020-04-18 16:24:19.446028
319,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
320,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
321,0.0,,Ruby Ring,2020-04-18 16:24:19.446028
322,0.0,,Jade Amulet,2020-04-18 16:24:19.446028
323,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
324,0.0,,Iron Ring,2020-04-18 16:24:19.446028
325,0.0,,Moonstone Ring,2020-04-18 16:24:19.446028
326,0.0,,Opal Ring,2020-04-18 16:24:19.446028
327,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
328,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
329,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
330,0.0,,Chain Belt,2020-04-18 16:24:19.446028
331,0.0,,Unset Ring,2020-04-18 16:24:19.446028
332,0.0,,Studded Belt,2020-04-18 16:24:19.446028
333,0.0,,Studded Belt,2020-04-18 16:24:19.446028
334,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
335,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
336,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
337,0.0,,Jade Amulet,2020-04-18 16:24:19.446028
338,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
339,0.0,,Agate Amulet,2020-04-18 16:24:19.446028
340,0.0,,Amethyst Ring,2020-04-18 16:24:19.446028
341,0.0,,Moonstone Ring,2020-04-18 16:24:19.446028
342,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
343,0.0,,Amethyst Ring,2020-04-18 16:24:19.446028
344,1.0,UniqueJewel,Crimson Jewel,2020-04-18 16:24:19.446028
345,0.0,,Turquoise Amulet,2020-04-18 16:24:19.446028
346,50.0,UniqueWeapon,Jewelled Foil,2020-04-18 16:24:19.446028
347,0.0,,Opal Ring,2020-04-18 16:24:19.446028
348,0.0,,Coral Ring,2020-04-18 16:24:19.446028
349,0.0,,Heavy Belt,2020-04-18 16:24:19.446028
350,0.0,,Blasphemy Support,2020-04-18 16:24:19.446028
351,0.0,,Moonstone Ring,2020-04-18 16:24:19.446028
352,0.0,,Cobalt Jewel,2020-04-18 16:24:19.446028
353,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
354,0.0,,Ruby Ring,2020-04-18 16:24:19.446028
355,0.0,,Ruby Ring,2020-04-18 16:24:19.446028
356,0.0,,Gold Ring,2020-04-18 16:24:19.446028
357,1.0,Oil,Sepia Oil,2020-04-18 16:24:19.446028
358,0.0,,Coral Ring,2020-04-18 16:24:19.446028
359,0.0,Fragment,Sacrifice at Dawn,2020-04-18 16:24:19.446028
360,0.0,,Coral Ring,2020-04-18 16:24:19.446028
361,0.0,,Citrine Amulet,2020-04-18 16:24:19.446028
362,0.0,,Coral Ring,2020-04-18 16:24:19.446028
363,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
364,2.0,UniqueJewel,Viridian Jewel,2020-04-18 16:24:19.446028
365,0.0,,Coral Ring,2020-04-18 16:24:19.446028
366,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
367,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
368,0.0,,Lapis Amulet,2020-04-18 16:24:19.446028
369,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
370,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
371,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
372,0.0,,Topaz Ring,2020-04-18 16:24:19.446028
373,0.0,,Lapis Amulet,2020-04-18 16:24:19.446028
374,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
375,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
376,0.0,,Searching Eye Jewel,2020-04-18 16:24:19.446028
377,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
378,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
379,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
380,0.0,,Leather Belt,2020-04-18 16:24:19.446028
381,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
382,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
383,0.0,,Amethyst Ring,2020-04-18 16:24:19.446028
384,0.0,,Two-Stone Ring,2020-04-18 16:24:19.446028
385,3.0,UniqueJewel,Small Cluster Jewel,2020-04-18 16:24:19.446028
386,0.0,,Sapphire Ring,2020-04-18 16:24:19.446028
387,0.0,,Turquoise Amulet,2020-04-18 16:24:19.446028
388,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
389,0.0,,Lapis Amulet,2020-04-18 16:24:19.446028
390,0.0,,Diamond Ring,2020-04-18 16:24:19.446028
